,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.45,220,5,2,-1,1
1,2,0.45,222,5,2,-1,1
2,2,0.45,216,5,2,-1,1
3,0,0.45,720,5,2,-1,1
4,1,0.45,390,5,2,-1,1
5,2,0.45,223,5,2,-1,1
6,0,0.45,720,5,2,-1,1
7,0,0.45,720,5,2,-1,1
8,5,0.45,29,5,2,-1,1
9,1,0.45,392,5,2,-1,1
10,0,0.45,720,5,2,-1,1
11,1,0.45,382,5,2,-1,1
12,0,0.45,720,5,2,-1,1
13,1,0.45,406,5,2,-1,1
14,0,0.45,720,5,2,-1,1
15,2,0.45,230,5,2,-1,1
16,3,0.45,126,5,2,-1,1
17,4,0.45,64,5,2,-1,1
18,2,0.45,211,5,2,-1,1
19,0,0.45,720,5,2,-1,1
20,0,0.45,720,5,2,-1,1
21,1,0.45,403,5,2,-1,1
22,2,0.45,212,5,2,-1,1
23,4,0.45,59,5,2,-1,1
24,1,0.45,400,5,2,-1,1
25,3,0.45,108,5,2,-1,1
26,0,0.45,720,5,2,-1,1
27,2,0.45,218,5,2,-1,1
28,4,0.45,61,5,2,-1,1
29,5,0.45,47,5,2,-1,1
30,1,0.45,398,5,2,-1,1
31,3,0.45,127,5,2,-1,1
32,1,0.45,414,5,2,-1,1
33,1,0.45,383,5,2,-1,1
34,2,0.45,227,5,2,-1,1
35,2,0.45,208,5,2,-1,1
36,3,0.45,108,5,2,-1,1
37,2,0.45,234,5,2,-1,1
38,2,0.45,222,5,2,-1,1
39,2,0.45,220,5,2,-1,1
40,0,0.45,720,5,2,-1,1
41,1,0.45,405,5,2,-1,1
42,1,0.45,390,5,2,-1,1
43,3,0.45,126,5,2,-1,1
44,4,0.45,69,5,2,-1,1
45,1,0.45,394,5,2,-1,1
46,3,0.45,119,5,2,-1,1
47,2,0.45,204,5,2,-1,1
48,5,0.45,47,5,2,-1,1
49,0,0.45,720,5,2,-1,1
50,2,0.45,243,5,2,-1,1
51,1,0.45,417,5,2,-1,1
52,1,0.45,388,5,2,-1,1
53,1,0.45,388,5,2,-1,1
54,5,0.45,37,5,2,-1,1
55,2,0.45,225,5,2,-1,1
56,2,0.45,220,5,2,-1,1
57,1,0.45,407,5,2,-1,1
58,0,0.45,720,5,2,-1,1
59,0,0.45,720,5,2,-1,1
60,2,0.45,212,5,2,-1,1
61,0,0.45,720,5,2,-1,1
62,0,0.45,720,5,2,-1,1
63,3,0.45,132,5,2,-1,1
64,0,0.45,720,5,2,-1,1
65,1,0.45,374,5,2,-1,1
66,2,0.45,224,5,2,-1,1
67,2,0.45,208,5,2,-1,1
68,1,0.45,413,5,2,-1,1
69,1,0.45,367,5,2,-1,1
70,2,0.45,199,5,2,-1,1
71,0,0.45,720,5,2,-1,1
72,1,0.45,406,5,2,-1,1
73,2,0.45,210,5,2,-1,1
74,0,0.45,720,5,2,-1,1
75,2,0.45,228,5,2,-1,1
76,2,0.45,218,5,2,-1,1
77,3,0.45,115,5,2,-1,1
78,4,0.45,58,5,2,-1,1
79,5,0.45,39,5,2,-1,1
80,3,0.45,115,5,2,-1,1
81,3,0.45,114,5,2,-1,1
82,4,0.45,61,5,2,-1,1
83,3,0.45,119,5,2,-1,1
84,1,0.45,405,5,2,-1,1
85,0,0.45,720,5,2,-1,1
86,1,0.45,421,5,2,-1,1
87,2,0.45,197,5,2,-1,1
88,1,0.45,408,5,2,-1,1
89,0,0.45,720,5,2,-1,1
90,1,0.45,388,5,2,-1,1
91,1,0.45,401,5,2,-1,1
92,2,0.45,208,5,2,-1,1
93,2,0.45,221,5,2,-1,1
94,3,0.45,122,5,2,-1,1
95,2,0.45,231,5,2,-1,1
96,0,0.45,720,5,2,-1,1
97,3,0.45,118,5,2,-1,1
98,2,0.45,211,5,2,-1,1
99,1,0.45,388,5,2,-1,1
