,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,6,0.05,525,5,2,-1,1
1,3,0.05,626,5,2,-1,1
2,8,0.05,478,5,2,-1,1
3,3,0.05,619,5,2,-1,1
4,5,0.05,553,5,2,-1,1
5,4,0.05,575,5,2,-1,1
6,5,0.05,550,5,2,-1,1
7,5,0.05,535,5,2,-1,1
8,1,0.05,688,5,2,-1,1
9,2,0.05,644,5,2,-1,1
10,5,0.05,564,5,2,-1,1
11,4,0.05,582,5,2,-1,1
12,4,0.05,585,5,2,-1,1
13,5,0.05,539,5,2,-1,1
14,1,0.05,687,5,2,-1,1
15,4,0.05,591,5,2,-1,1
16,7,0.05,513,5,2,-1,1
17,3,0.05,619,5,2,-1,1
18,5,0.05,537,5,2,-1,1
19,3,0.05,631,5,2,-1,1
20,3,0.05,609,5,2,-1,1
21,3,0.05,619,5,2,-1,1
22,3,0.05,617,5,2,-1,1
23,3,0.05,636,5,2,-1,1
24,5,0.05,567,5,2,-1,1
25,1,0.05,686,5,2,-1,1
26,3,0.05,620,5,2,-1,1
27,3,0.05,628,5,2,-1,1
28,3,0.05,605,5,2,-1,1
29,0,0.05,720,5,2,-1,1
30,4,0.05,577,5,2,-1,1
31,6,0.05,547,5,2,-1,1
32,3,0.05,615,5,2,-1,1
33,3,0.05,617,5,2,-1,1
34,2,0.05,661,5,2,-1,1
35,7,0.05,519,5,2,-1,1
36,4,0.05,592,5,2,-1,1
37,5,0.05,549,5,2,-1,1
38,4,0.05,583,5,2,-1,1
39,0,0.05,720,5,2,-1,1
40,7,0.05,489,5,2,-1,1
41,4,0.05,582,5,2,-1,1
42,5,0.05,554,5,2,-1,1
43,2,0.05,644,5,2,-1,1
44,2,0.05,658,5,2,-1,1
45,6,0.05,519,5,2,-1,1
46,4,0.05,599,5,2,-1,1
47,3,0.05,618,5,2,-1,1
48,3,0.05,606,5,2,-1,1
49,1,0.05,684,5,2,-1,1
50,6,0.05,563,5,2,-1,1
51,2,0.05,645,5,2,-1,1
52,1,0.05,690,5,2,-1,1
53,4,0.05,572,5,2,-1,1
54,2,0.05,668,5,2,-1,1
55,3,0.05,624,5,2,-1,1
56,6,0.05,523,5,2,-1,1
57,2,0.05,653,5,2,-1,1
58,1,0.05,674,5,2,-1,1
59,3,0.05,617,5,2,-1,1
60,4,0.05,577,5,2,-1,1
61,2,0.05,660,5,2,-1,1
62,7,0.05,492,5,2,-1,1
63,4,0.05,585,5,2,-1,1
64,7,0.05,531,5,2,-1,1
65,4,0.05,583,5,2,-1,1
66,3,0.05,623,5,2,-1,1
67,3,0.05,627,5,2,-1,1
68,5,0.05,551,5,2,-1,1
69,2,0.05,637,5,2,-1,1
70,4,0.05,582,5,2,-1,1
71,8,0.05,484,5,2,-1,1
72,1,0.05,693,5,2,-1,1
73,2,0.05,661,5,2,-1,1
74,3,0.05,624,5,2,-1,1
75,1,0.05,678,5,2,-1,1
76,7,0.05,506,5,2,-1,1
77,0,0.05,720,5,2,-1,1
78,5,0.05,564,5,2,-1,1
79,6,0.05,528,5,2,-1,1
80,4,0.05,588,5,2,-1,1
81,4,0.05,595,5,2,-1,1
82,2,0.05,644,5,2,-1,1
83,7,0.05,476,5,2,-1,1
84,2,0.05,629,5,2,-1,1
85,4,0.05,588,5,2,-1,1
86,4,0.05,591,5,2,-1,1
87,5,0.05,550,5,2,-1,1
88,5,0.05,571,5,2,-1,1
89,3,0.05,623,5,2,-1,1
90,5,0.05,535,5,2,-1,1
91,4,0.05,580,5,2,-1,1
92,1,0.05,688,5,2,-1,1
93,2,0.05,645,5,2,-1,1
94,2,0.05,656,5,2,-1,1
95,2,0.05,650,5,2,-1,1
96,4,0.05,592,5,2,-1,1
97,5,0.05,547,5,2,-1,1
98,6,0.05,521,5,2,-1,1
99,2,0.05,657,5,2,-1,1
