,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,3,0.05,616,5,2,-1,1
1,2,0.05,641,5,2,-1,1
2,2,0.05,656,5,2,-1,1
3,2,0.05,660,5,2,-1,1
4,3,0.05,623,5,2,-1,1
5,1,0.05,676,5,2,-1,1
6,1,0.05,680,5,2,-1,1
7,2,0.05,647,5,2,-1,1
8,1,0.05,683,5,2,-1,1
9,2,0.05,651,5,2,-1,1
10,2,0.05,670,5,2,-1,1
11,2,0.05,646,5,2,-1,1
12,6,0.05,517,5,2,-1,1
13,1,0.05,692,5,2,-1,1
14,1,0.05,680,5,2,-1,1
15,3,0.05,596,5,2,-1,1
16,1,0.05,678,5,2,-1,1
17,3,0.05,620,5,2,-1,1
18,3,0.05,627,5,2,-1,1
19,2,0.05,650,5,2,-1,1
20,0,0.05,720,5,2,-1,1
21,5,0.05,574,5,2,-1,1
22,5,0.05,552,5,2,-1,1
23,3,0.05,621,5,2,-1,1
24,7,0.05,500,5,2,-1,1
25,2,0.05,661,5,2,-1,1
26,0,0.05,720,5,2,-1,1
27,5,0.05,577,5,2,-1,1
28,4,0.05,595,5,2,-1,1
29,4,0.05,602,5,2,-1,1
30,1,0.05,686,5,2,-1,1
31,3,0.05,591,5,2,-1,1
32,2,0.05,637,5,2,-1,1
33,3,0.05,624,5,2,-1,1
34,4,0.05,591,5,2,-1,1
35,3,0.05,617,5,2,-1,1
36,1,0.05,694,5,2,-1,1
37,5,0.05,566,5,2,-1,1
38,3,0.05,605,5,2,-1,1
39,1,0.05,675,5,2,-1,1
40,2,0.05,643,5,2,-1,1
41,1,0.05,693,5,2,-1,1
42,2,0.05,647,5,2,-1,1
43,2,0.05,659,5,2,-1,1
44,4,0.05,598,5,2,-1,1
45,3,0.05,627,5,2,-1,1
46,2,0.05,650,5,2,-1,1
47,2,0.05,631,5,2,-1,1
48,4,0.05,598,5,2,-1,1
49,3,0.05,619,5,2,-1,1
50,2,0.05,641,5,2,-1,1
51,2,0.05,643,5,2,-1,1
52,1,0.05,676,5,2,-1,1
53,2,0.05,644,5,2,-1,1
54,3,0.05,608,5,2,-1,1
55,0,0.05,720,5,2,-1,1
56,3,0.05,607,5,2,-1,1
57,2,0.05,642,5,2,-1,1
58,2,0.05,656,5,2,-1,1
59,2,0.05,651,5,2,-1,1
60,4,0.05,586,5,2,-1,1
61,5,0.05,548,5,2,-1,1
62,2,0.05,649,5,2,-1,1
63,1,0.05,683,5,2,-1,1
64,2,0.05,643,5,2,-1,1
65,0,0.05,720,5,2,-1,1
66,2,0.05,645,5,2,-1,1
67,5,0.05,570,5,2,-1,1
68,3,0.05,596,5,2,-1,1
69,0,0.05,720,5,2,-1,1
70,2,0.05,645,5,2,-1,1
71,1,0.05,690,5,2,-1,1
72,2,0.05,647,5,2,-1,1
73,4,0.05,598,5,2,-1,1
74,6,0.05,532,5,2,-1,1
75,4,0.05,608,5,2,-1,1
76,2,0.05,652,5,2,-1,1
77,0,0.05,720,5,2,-1,1
78,2,0.05,666,5,2,-1,1
79,3,0.05,636,5,2,-1,1
80,4,0.05,591,5,2,-1,1
81,3,0.05,622,5,2,-1,1
82,2,0.05,645,5,2,-1,1
83,5,0.05,562,5,2,-1,1
84,0,0.05,720,5,2,-1,1
85,0,0.05,720,5,2,-1,1
86,2,0.05,652,5,2,-1,1
87,2,0.05,653,5,2,-1,1
88,2,0.05,649,5,2,-1,1
89,5,0.05,584,5,2,-1,1
90,1,0.05,687,5,2,-1,1
91,2,0.05,645,5,2,-1,1
92,1,0.05,678,5,2,-1,1
93,4,0.05,595,5,2,-1,1
94,2,0.05,649,5,2,-1,1
95,3,0.05,626,5,2,-1,1
96,3,0.05,620,5,2,-1,1
97,1,0.05,673,5,2,-1,1
98,3,0.05,619,5,2,-1,1
99,2,0.05,640,5,2,-1,1
