,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.3,720,5,2,-1,1
1,3,0.3,255,5,2,-1,1
2,3,0.3,239,5,2,-1,1
3,1,0.3,496,5,2,-1,1
4,3,0.3,241,5,2,-1,1
5,0,0.3,720,5,2,-1,1
6,3,0.3,238,5,2,-1,1
7,0,0.3,720,5,2,-1,1
8,1,0.3,503,5,2,-1,1
9,2,0.3,344,5,2,-1,1
10,2,0.3,341,5,2,-1,1
11,1,0.3,516,5,2,-1,1
12,2,0.3,352,5,2,-1,1
13,1,0.3,492,5,2,-1,1
14,3,0.3,254,5,2,-1,1
15,0,0.3,720,5,2,-1,1
16,5,0.3,129,5,2,-1,1
17,3,0.3,257,5,2,-1,1
18,1,0.3,521,5,2,-1,1
19,2,0.3,349,5,2,-1,1
20,2,0.3,347,5,2,-1,1
21,6,0.3,84,5,2,-1,1
22,3,0.3,237,5,2,-1,1
23,3,0.3,248,5,2,-1,1
24,3,0.3,252,5,2,-1,1
25,2,0.3,361,5,2,-1,1
26,4,0.3,150,5,2,-1,1
27,3,0.3,244,5,2,-1,1
28,3,0.3,245,5,2,-1,1
29,1,0.3,539,5,2,-1,1
30,2,0.3,341,5,2,-1,1
31,1,0.3,499,5,2,-1,1
32,2,0.3,355,5,2,-1,1
33,0,0.3,720,5,2,-1,1
34,5,0.3,120,5,2,-1,1
35,1,0.3,521,5,2,-1,1
36,2,0.3,363,5,2,-1,1
37,4,0.3,169,5,2,-1,1
38,3,0.3,239,5,2,-1,1
39,1,0.3,490,5,2,-1,1
40,3,0.3,242,5,2,-1,1
41,3,0.3,232,5,2,-1,1
42,2,0.3,357,5,2,-1,1
43,5,0.3,126,5,2,-1,1
44,1,0.3,505,5,2,-1,1
45,1,0.3,480,5,2,-1,1
46,3,0.3,219,5,2,-1,1
47,2,0.3,356,5,2,-1,1
48,2,0.3,360,5,2,-1,1
49,3,0.3,247,5,2,-1,1
50,1,0.3,502,5,2,-1,1
51,1,0.3,503,5,2,-1,1
52,3,0.3,241,5,2,-1,1
53,2,0.3,388,5,2,-1,1
54,3,0.3,233,5,2,-1,1
55,1,0.3,503,5,2,-1,1
56,3,0.3,268,5,2,-1,1
57,2,0.3,338,5,2,-1,1
58,3,0.3,252,5,2,-1,1
59,2,0.3,357,5,2,-1,1
60,1,0.3,494,5,2,-1,1
61,4,0.3,181,5,2,-1,1
62,3,0.3,250,5,2,-1,1
63,1,0.3,502,5,2,-1,1
64,3,0.3,267,5,2,-1,1
65,2,0.3,339,5,2,-1,1
66,2,0.3,343,5,2,-1,1
67,2,0.3,363,5,2,-1,1
68,1,0.3,465,5,2,-1,1
69,2,0.3,330,5,2,-1,1
70,3,0.3,247,5,2,-1,1
71,2,0.3,346,5,2,-1,1
72,0,0.3,720,5,2,-1,1
73,3,0.3,242,5,2,-1,1
74,0,0.3,720,5,2,-1,1
75,3,0.3,245,5,2,-1,1
76,2,0.3,339,5,2,-1,1
77,4,0.3,189,5,2,-1,1
78,0,0.3,720,5,2,-1,1
79,1,0.3,497,5,2,-1,1
80,1,0.3,493,5,2,-1,1
81,2,0.3,351,5,2,-1,1
82,2,0.3,346,5,2,-1,1
83,1,0.3,503,5,2,-1,1
84,3,0.3,257,5,2,-1,1
85,2,0.3,348,5,2,-1,1
86,0,0.3,720,5,2,-1,1
87,3,0.3,265,5,2,-1,1
88,1,0.3,521,5,2,-1,1
89,5,0.3,123,5,2,-1,1
90,3,0.3,249,5,2,-1,1
91,1,0.3,517,5,2,-1,1
92,0,0.3,720,5,2,-1,1
93,1,0.3,497,5,2,-1,1
94,5,0.3,119,5,2,-1,1
95,0,0.3,720,5,2,-1,1
96,1,0.3,497,5,2,-1,1
97,1,0.3,506,5,2,-1,1
98,2,0.3,343,5,2,-1,1
99,7,0.3,62,5,2,-1,1
