,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.45,204,5,2,-1,1
1,2,0.45,217,5,2,-1,1
2,2,0.45,220,5,2,-1,1
3,3,0.45,113,5,2,-1,1
4,0,0.45,720,5,2,-1,1
5,0,0.45,720,5,2,-1,1
6,2,0.45,224,5,2,-1,1
7,5,0.45,35,5,2,-1,1
8,0,0.45,720,5,2,-1,1
9,3,0.45,127,5,2,-1,1
10,2,0.45,207,5,2,-1,1
11,3,0.45,145,5,2,-1,1
12,4,0.45,69,5,2,-1,1
13,2,0.45,229,5,2,-1,1
14,3,0.45,113,5,2,-1,1
15,1,0.45,391,5,2,-1,1
16,1,0.45,378,5,2,-1,1
17,2,0.45,225,5,2,-1,1
18,3,0.45,127,5,2,-1,1
19,1,0.45,396,5,2,-1,1
20,3,0.45,102,5,2,-1,1
21,1,0.45,386,5,2,-1,1
22,3,0.45,119,5,2,-1,1
23,2,0.45,227,5,2,-1,1
24,1,0.45,389,5,2,-1,1
25,2,0.45,200,5,2,-1,1
26,0,0.45,720,5,2,-1,1
27,0,0.45,720,5,2,-1,1
28,5,0.45,43,5,2,-1,1
29,2,0.45,215,5,2,-1,1
30,2,0.45,232,5,2,-1,1
31,3,0.45,119,5,2,-1,1
32,3,0.45,122,5,2,-1,1
33,3,0.45,123,5,2,-1,1
34,1,0.45,402,5,2,-1,1
35,2,0.45,217,5,2,-1,1
36,3,0.45,126,5,2,-1,1
37,3,0.45,123,5,2,-1,1
38,3,0.45,105,5,2,-1,1
39,2,0.45,224,5,2,-1,1
40,1,0.45,400,5,2,-1,1
41,0,0.45,720,5,2,-1,1
42,3,0.45,115,5,2,-1,1
43,4,0.45,70,5,2,-1,1
44,2,0.45,203,5,2,-1,1
45,1,0.45,410,5,2,-1,1
46,0,0.45,720,5,2,-1,1
47,1,0.45,398,5,2,-1,1
48,0,0.45,720,5,2,-1,1
49,3,0.45,117,5,2,-1,1
50,3,0.45,98,5,2,-1,1
51,2,0.45,239,5,2,-1,1
52,1,0.45,387,5,2,-1,1
53,1,0.45,385,5,2,-1,1
54,0,0.45,720,5,2,-1,1
55,2,0.45,230,5,2,-1,1
56,1,0.45,424,5,2,-1,1
57,1,0.45,397,5,2,-1,1
58,2,0.45,236,5,2,-1,1
59,0,0.45,720,5,2,-1,1
60,1,0.45,392,5,2,-1,1
61,1,0.45,395,5,2,-1,1
62,3,0.45,125,5,2,-1,1
63,2,0.45,216,5,2,-1,1
64,1,0.45,407,5,2,-1,1
65,1,0.45,412,5,2,-1,1
66,1,0.45,401,5,2,-1,1
67,3,0.45,128,5,2,-1,1
68,3,0.45,132,5,2,-1,1
69,1,0.45,411,5,2,-1,1
70,1,0.45,401,5,2,-1,1
71,2,0.45,212,5,2,-1,1
72,3,0.45,130,5,2,-1,1
73,0,0.45,720,5,2,-1,1
74,2,0.45,238,5,2,-1,1
75,1,0.45,380,5,2,-1,1
76,1,0.45,394,5,2,-1,1
77,2,0.45,203,5,2,-1,1
78,1,0.45,378,5,2,-1,1
79,0,0.45,720,5,2,-1,1
80,1,0.45,395,5,2,-1,1
81,0,0.45,720,5,2,-1,1
82,0,0.45,720,5,2,-1,1
83,2,0.45,226,5,2,-1,1
84,3,0.45,112,5,2,-1,1
85,2,0.45,231,5,2,-1,1
86,1,0.45,391,5,2,-1,1
87,2,0.45,223,5,2,-1,1
88,0,0.45,720,5,2,-1,1
89,1,0.45,367,5,2,-1,1
90,2,0.45,214,5,2,-1,1
91,2,0.45,223,5,2,-1,1
92,0,0.45,720,5,2,-1,1
93,1,0.45,406,5,2,-1,1
94,0,0.45,720,5,2,-1,1
95,0,0.45,720,5,2,-1,1
96,0,0.45,720,5,2,-1,1
97,2,0.45,203,5,2,-1,1
98,1,0.45,387,5,2,-1,1
99,0,0.45,720,5,2,-1,1
