,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.25,412,5,2,-1,1
1,0,0.25,720,5,2,-1,1
2,0,0.25,720,5,2,-1,1
3,2,0.25,378,5,2,-1,1
4,0,0.25,720,5,2,-1,1
5,0,0.25,720,5,2,-1,1
6,1,0.25,540,5,2,-1,1
7,0,0.25,720,5,2,-1,1
8,0,0.25,720,5,2,-1,1
9,0,0.25,720,5,2,-1,1
10,0,0.25,720,5,2,-1,1
11,0,0.25,720,5,2,-1,1
12,0,0.25,720,5,2,-1,1
13,1,0.25,515,5,2,-1,1
14,0,0.25,720,5,2,-1,1
15,1,0.25,557,5,2,-1,1
16,0,0.25,720,5,2,-1,1
17,0,0.25,720,5,2,-1,1
18,0,0.25,720,5,2,-1,1
19,0,0.25,720,5,2,-1,1
20,1,0.25,549,5,2,-1,1
21,0,0.25,720,5,2,-1,1
22,0,0.25,720,5,2,-1,1
23,0,0.25,720,5,2,-1,1
24,0,0.25,720,5,2,-1,1
25,1,0.25,534,5,2,-1,1
26,0,0.25,720,5,2,-1,1
27,2,0.25,411,5,2,-1,1
28,0,0.25,720,5,2,-1,1
29,0,0.25,720,5,2,-1,1
30,0,0.25,720,5,2,-1,1
31,1,0.25,549,5,2,-1,1
32,0,0.25,720,5,2,-1,1
33,1,0.25,551,5,2,-1,1
34,1,0.25,542,5,2,-1,1
35,0,0.25,720,5,2,-1,1
36,0,0.25,720,5,2,-1,1
37,0,0.25,720,5,2,-1,1
38,2,0.25,403,5,2,-1,1
39,0,0.25,720,5,2,-1,1
40,0,0.25,720,5,2,-1,1
41,3,0.25,320,5,2,-1,1
42,0,0.25,720,5,2,-1,1
43,0,0.25,720,5,2,-1,1
44,0,0.25,720,5,2,-1,1
45,0,0.25,720,5,2,-1,1
46,0,0.25,720,5,2,-1,1
47,0,0.25,720,5,2,-1,1
48,0,0.25,720,5,2,-1,1
49,0,0.25,720,5,2,-1,1
50,0,0.25,720,5,2,-1,1
51,0,0.25,720,5,2,-1,1
52,0,0.25,720,5,2,-1,1
53,0,0.25,720,5,2,-1,1
54,0,0.25,720,5,2,-1,1
55,0,0.25,720,5,2,-1,1
56,1,0.25,541,5,2,-1,1
57,0,0.25,720,5,2,-1,1
58,1,0.25,552,5,2,-1,1
59,0,0.25,720,5,2,-1,1
60,0,0.25,720,5,2,-1,1
61,0,0.25,720,5,2,-1,1
62,1,0.25,537,5,2,-1,1
63,0,0.25,720,5,2,-1,1
64,1,0.25,549,5,2,-1,1
65,1,0.25,559,5,2,-1,1
66,1,0.25,542,5,2,-1,1
67,0,0.25,720,5,2,-1,1
68,1,0.25,540,5,2,-1,1
69,0,0.25,720,5,2,-1,1
70,0,0.25,720,5,2,-1,1
71,1,0.25,528,5,2,-1,1
72,2,0.25,414,5,2,-1,1
73,1,0.25,533,5,2,-1,1
74,0,0.25,720,5,2,-1,1
75,0,0.25,720,5,2,-1,1
76,0,0.25,720,5,2,-1,1
77,1,0.25,550,5,2,-1,1
78,0,0.25,720,5,2,-1,1
79,0,0.25,720,5,2,-1,1
80,0,0.25,720,5,2,-1,1
81,0,0.25,720,5,2,-1,1
82,1,0.25,559,5,2,-1,1
83,0,0.25,720,5,2,-1,1
84,0,0.25,720,5,2,-1,1
85,1,0.25,526,5,2,-1,1
86,0,0.25,720,5,2,-1,1
87,0,0.25,720,5,2,-1,1
88,0,0.25,720,5,2,-1,1
89,0,0.25,720,5,2,-1,1
90,1,0.25,531,5,2,-1,1
91,0,0.25,720,5,2,-1,1
92,0,0.25,720,5,2,-1,1
93,0,0.25,720,5,2,-1,1
94,1,0.25,529,5,2,-1,1
95,0,0.25,720,5,2,-1,1
96,0,0.25,720,5,2,-1,1
97,0,0.25,720,5,2,-1,1
98,0,0.25,720,5,2,-1,1
99,0,0.25,720,5,2,-1,1
