,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.45,199,5,2,-1,1
1,2,0.45,232,5,2,-1,1
2,1,0.45,376,5,2,-1,1
3,5,0.45,32,5,2,-1,1
4,3,0.45,110,5,2,-1,1
5,0,0.45,720,5,2,-1,1
6,3,0.45,128,5,2,-1,1
7,2,0.45,224,5,2,-1,1
8,1,0.45,401,5,2,-1,1
9,1,0.45,407,5,2,-1,1
10,2,0.45,217,5,2,-1,1
11,1,0.45,402,5,2,-1,1
12,0,0.45,720,5,2,-1,1
13,2,0.45,210,5,2,-1,1
14,3,0.45,108,5,2,-1,1
15,1,0.45,392,5,2,-1,1
16,1,0.45,407,5,2,-1,1
17,1,0.45,396,5,2,-1,1
18,3,0.45,117,5,2,-1,1
19,2,0.45,229,5,2,-1,1
20,1,0.45,418,5,2,-1,1
21,2,0.45,216,5,2,-1,1
22,2,0.45,218,5,2,-1,1
23,1,0.45,422,5,2,-1,1
24,0,0.45,720,5,2,-1,1
25,3,0.45,144,5,2,-1,1
26,4,0.45,73,5,2,-1,1
27,3,0.45,106,5,2,-1,1
28,2,0.45,215,5,2,-1,1
29,1,0.45,394,5,2,-1,1
30,2,0.45,228,5,2,-1,1
31,0,0.45,720,5,2,-1,1
32,0,0.45,720,5,2,-1,1
33,3,0.45,116,5,2,-1,1
34,1,0.45,399,5,2,-1,1
35,3,0.45,129,5,2,-1,1
36,1,0.45,377,5,2,-1,1
37,4,0.45,72,5,2,-1,1
38,2,0.45,195,5,2,-1,1
39,2,0.45,202,5,2,-1,1
40,3,0.45,107,5,2,-1,1
41,2,0.45,214,5,2,-1,1
42,0,0.45,720,5,2,-1,1
43,0,0.45,720,5,2,-1,1
44,2,0.45,226,5,2,-1,1
45,2,0.45,197,5,2,-1,1
46,1,0.45,408,5,2,-1,1
47,1,0.45,400,5,2,-1,1
48,0,0.45,720,5,2,-1,1
49,1,0.45,413,5,2,-1,1
50,2,0.45,240,5,2,-1,1
51,5,0.45,43,5,2,-1,1
52,0,0.45,720,5,2,-1,1
53,1,0.45,413,5,2,-1,1
54,4,0.45,71,5,2,-1,1
55,1,0.45,404,5,2,-1,1
56,4,0.45,69,5,2,-1,1
57,0,0.45,720,5,2,-1,1
58,0,0.45,720,5,2,-1,1
59,1,0.45,387,5,2,-1,1
60,1,0.45,383,5,2,-1,1
61,1,0.45,402,5,2,-1,1
62,1,0.45,400,5,2,-1,1
63,2,0.45,229,5,2,-1,1
64,1,0.45,389,5,2,-1,1
65,1,0.45,400,5,2,-1,1
66,1,0.45,399,5,2,-1,1
67,3,0.45,110,5,2,-1,1
68,0,0.45,720,5,2,-1,1
69,1,0.45,400,5,2,-1,1
70,2,0.45,217,5,2,-1,1
71,1,0.45,380,5,2,-1,1
72,2,0.45,228,5,2,-1,1
73,4,0.45,68,5,2,-1,1
74,1,0.45,393,5,2,-1,1
75,3,0.45,129,5,2,-1,1
76,2,0.45,216,5,2,-1,1
77,0,0.45,720,5,2,-1,1
78,0,0.45,720,5,2,-1,1
79,1,0.45,391,5,2,-1,1
80,3,0.45,126,5,2,-1,1
81,1,0.45,389,5,2,-1,1
82,3,0.45,118,5,2,-1,1
83,3,0.45,112,5,2,-1,1
84,2,0.45,243,5,2,-1,1
85,4,0.45,76,5,2,-1,1
86,2,0.45,209,5,2,-1,1
87,1,0.45,406,5,2,-1,1
88,4,0.45,62,5,2,-1,1
89,1,0.45,382,5,2,-1,1
90,0,0.45,720,5,2,-1,1
91,0,0.45,720,5,2,-1,1
92,1,0.45,396,5,2,-1,1
93,1,0.45,402,5,2,-1,1
94,1,0.45,418,5,2,-1,1
95,4,0.45,60,5,2,-1,1
96,2,0.45,231,5,2,-1,1
97,1,0.45,412,5,2,-1,1
98,1,0.45,378,5,2,-1,1
99,3,0.45,111,5,2,-1,1
