,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,4,0.3,155,5,2,-1,1
1,4,0.3,185,5,2,-1,1
2,7,0.3,61,5,2,-1,1
3,2,0.3,369,5,2,-1,1
4,6,0.3,97,5,2,-1,1
5,1,0.3,541,5,2,-1,1
6,5,0.3,124,5,2,-1,1
7,3,0.3,248,5,2,-1,1
8,4,0.3,198,5,2,-1,1
9,5,0.3,118,5,2,-1,1
10,2,0.3,342,5,2,-1,1
11,5,0.3,124,5,2,-1,1
12,7,0.3,48,5,2,-1,1
13,2,0.3,346,5,2,-1,1
14,7,0.3,63,5,2,-1,1
15,5,0.3,113,5,2,-1,1
16,3,0.3,251,5,2,-1,1
17,3,0.3,235,5,2,-1,1
18,2,0.3,357,5,2,-1,1
19,2,0.3,363,5,2,-1,1
20,3,0.3,233,5,2,-1,1
21,5,0.3,122,5,2,-1,1
22,7,0.3,56,5,2,-1,1
23,1,0.3,536,5,2,-1,1
24,3,0.3,250,5,2,-1,1
25,1,0.3,534,5,2,-1,1
26,6,0.3,85,5,2,-1,1
27,2,0.3,354,5,2,-1,1
28,8,0.3,33,5,2,-1,1
29,8,0.3,39,5,2,-1,1
30,8,0.3,48,5,2,-1,1
31,7,0.3,41,5,2,-1,1
32,4,0.3,151,5,2,-1,1
33,6,0.3,85,5,2,-1,1
34,4,0.3,166,5,2,-1,1
35,7,0.3,60,5,2,-1,1
36,3,0.3,253,5,2,-1,1
37,3,0.3,238,5,2,-1,1
38,4,0.3,150,5,2,-1,1
39,5,0.3,106,5,2,-1,1
40,3,0.3,242,5,2,-1,1
41,8,0.3,33,5,2,-1,1
42,4,0.3,188,5,2,-1,1
43,6,0.3,94,5,2,-1,1
44,2,0.3,368,5,2,-1,1
45,6,0.3,82,5,2,-1,1
46,3,0.3,242,5,2,-1,1
47,6,0.3,83,5,2,-1,1
48,5,0.3,119,5,2,-1,1
49,5,0.3,111,5,2,-1,1
50,0,0.3,720,5,2,-1,1
51,6,0.3,88,5,2,-1,1
52,3,0.3,249,5,2,-1,1
53,3,0.3,263,5,2,-1,1
54,4,0.3,171,5,2,-1,1
55,5,0.3,120,5,2,-1,1
56,3,0.3,253,5,2,-1,1
57,1,0.3,496,5,2,-1,1
58,3,0.3,282,5,2,-1,1
59,8,0.3,54,5,2,-1,1
60,4,0.3,165,5,2,-1,1
61,7,0.3,66,5,2,-1,1
62,4,0.3,152,5,2,-1,1
63,6,0.3,90,5,2,-1,1
64,2,0.3,340,5,2,-1,1
65,2,0.3,329,5,2,-1,1
66,3,0.3,246,5,2,-1,1
67,8,0.3,42,5,2,-1,1
68,6,0.3,66,5,2,-1,1
69,2,0.3,368,5,2,-1,1
70,3,0.3,260,5,2,-1,1
71,5,0.3,120,5,2,-1,1
72,4,0.3,155,5,2,-1,1
73,4,0.3,186,5,2,-1,1
74,3,0.3,249,5,2,-1,1
75,6,0.3,84,5,2,-1,1
76,7,0.3,50,5,2,-1,1
77,2,0.3,367,5,2,-1,1
78,4,0.3,167,5,2,-1,1
79,3,0.3,237,5,2,-1,1
80,4,0.3,165,5,2,-1,1
81,1,0.3,516,5,2,-1,1
82,4,0.3,161,5,2,-1,1
83,2,0.3,335,5,2,-1,1
84,2,0.3,333,5,2,-1,1
85,5,0.3,119,5,2,-1,1
86,6,0.3,90,5,2,-1,1
87,7,0.3,52,5,2,-1,1
88,9,0.3,26,5,2,-1,1
89,1,0.3,475,5,2,-1,1
90,1,0.3,528,5,2,-1,1
91,11,0.3,14,5,2,-1,1
92,7,0.3,61,5,2,-1,1
93,3,0.3,258,5,2,-1,1
94,3,0.3,269,5,2,-1,1
95,5,0.3,139,5,2,-1,1
96,6,0.3,82,5,2,-1,1
97,5,0.3,113,5,2,-1,1
98,4,0.3,153,5,2,-1,1
99,2,0.3,376,5,2,-1,1
