,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,8,0.45,6,5,2,-1,1
1,5,0.45,44,5,2,-1,1
2,0,0.45,720,5,2,-1,1
3,3,0.45,115,5,2,-1,1
4,6,0.45,21,5,2,-1,1
5,1,0.45,379,5,2,-1,1
6,5,0.45,37,5,2,-1,1
7,1,0.45,391,5,2,-1,1
8,3,0.45,111,5,2,-1,1
9,6,0.45,23,5,2,-1,1
10,3,0.45,129,5,2,-1,1
11,2,0.45,229,5,2,-1,1
12,3,0.45,118,5,2,-1,1
13,2,0.45,172,5,2,-1,1
14,2,0.45,211,5,2,-1,1
15,5,0.45,45,5,2,-1,1
16,6,0.45,29,5,2,-1,1
17,6,0.45,14,5,2,-1,1
18,1,0.45,388,5,2,-1,1
19,4,0.45,78,5,2,-1,1
20,7,0.45,14,5,2,-1,1
21,7,0.45,13,5,2,-1,1
22,2,0.45,225,5,2,-1,1
23,5,0.45,37,5,2,-1,1
24,3,0.45,130,5,2,-1,1
25,6,0.45,17,5,2,-1,1
26,5,0.45,34,5,2,-1,1
27,2,0.45,229,5,2,-1,1
28,5,0.45,43,5,2,-1,1
29,1,0.45,409,5,2,-1,1
30,2,0.45,212,5,2,-1,1
31,3,0.45,99,5,2,-1,1
32,4,0.45,68,5,2,-1,1
33,2,0.45,204,5,2,-1,1
34,6,0.45,25,5,2,-1,1
35,4,0.45,62,5,2,-1,1
36,7,0.45,12,5,2,-1,1
37,6,0.45,27,5,2,-1,1
38,5,0.45,38,5,2,-1,1
39,3,0.45,116,5,2,-1,1
40,4,0.45,58,5,2,-1,1
41,3,0.45,103,5,2,-1,1
42,8,0.45,6,5,2,-1,1
43,4,0.45,51,5,2,-1,1
44,5,0.45,29,5,2,-1,1
45,4,0.45,69,5,2,-1,1
46,5,0.45,41,5,2,-1,1
47,5,0.45,30,5,2,-1,1
48,3,0.45,133,5,2,-1,1
49,1,0.45,388,5,2,-1,1
50,9,0.45,3,5,2,-1,1
51,1,0.45,401,5,2,-1,1
52,6,0.45,17,5,2,-1,1
53,5,0.45,45,5,2,-1,1
54,3,0.45,122,5,2,-1,1
55,5,0.45,29,5,2,-1,1
56,4,0.45,65,5,2,-1,1
57,7,0.45,9,5,2,-1,1
58,9,0.45,6,5,2,-1,1
59,1,0.45,379,5,2,-1,1
60,2,0.45,233,5,2,-1,1
61,4,0.45,65,5,2,-1,1
62,5,0.45,40,5,2,-1,1
63,3,0.45,114,5,2,-1,1
64,5,0.45,37,5,2,-1,1
65,3,0.45,112,5,2,-1,1
66,2,0.45,203,5,2,-1,1
67,4,0.45,69,5,2,-1,1
68,6,0.45,17,5,2,-1,1
69,7,0.45,15,5,2,-1,1
70,3,0.45,124,5,2,-1,1
71,6,0.45,18,5,2,-1,1
72,7,0.45,10,5,2,-1,1
73,6,0.45,20,5,2,-1,1
74,7,0.45,17,5,2,-1,1
75,2,0.45,204,5,2,-1,1
76,5,0.45,35,5,2,-1,1
77,6,0.45,18,5,2,-1,1
78,4,0.45,77,5,2,-1,1
79,3,0.45,126,5,2,-1,1
80,4,0.45,67,5,2,-1,1
81,5,0.45,43,5,2,-1,1
82,9,0.45,3,5,2,-1,1
83,5,0.45,25,5,2,-1,1
84,6,0.45,18,5,2,-1,1
85,5,0.45,32,5,2,-1,1
86,4,0.45,82,5,2,-1,1
87,3,0.45,127,5,2,-1,1
88,2,0.45,231,5,2,-1,1
89,5,0.45,38,5,2,-1,1
90,1,0.45,376,5,2,-1,1
91,6,0.45,26,5,2,-1,1
92,4,0.45,57,5,2,-1,1
93,7,0.45,6,5,2,-1,1
94,2,0.45,210,5,2,-1,1
95,8,0.45,6,5,2,-1,1
96,4,0.45,75,5,2,-1,1
97,3,0.45,114,5,2,-1,1
98,6,0.45,35,5,2,-1,1
99,2,0.45,228,5,2,-1,1
