,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.2,463,5,2,-1,1
1,7,0.2,143,5,2,-1,1
2,9,0.2,86,5,2,-1,1
3,3,0.2,365,5,2,-1,1
4,2,0.2,461,5,2,-1,1
5,7,0.2,133,5,2,-1,1
6,1,0.2,576,5,2,-1,1
7,3,0.2,369,5,2,-1,1
8,1,0.2,582,5,2,-1,1
9,6,0.2,180,5,2,-1,1
10,7,0.2,148,5,2,-1,1
11,5,0.2,231,5,2,-1,1
12,5,0.2,240,5,2,-1,1
13,3,0.2,361,5,2,-1,1
14,3,0.2,343,5,2,-1,1
15,4,0.2,269,5,2,-1,1
16,7,0.2,159,5,2,-1,1
17,2,0.2,466,5,2,-1,1
18,0,0.2,720,5,2,-1,1
19,4,0.2,300,5,2,-1,1
20,5,0.2,245,5,2,-1,1
21,5,0.2,252,5,2,-1,1
22,5,0.2,227,5,2,-1,1
23,4,0.2,274,5,2,-1,1
24,7,0.2,141,5,2,-1,1
25,6,0.2,173,5,2,-1,1
26,7,0.2,165,5,2,-1,1
27,9,0.2,109,5,2,-1,1
28,4,0.2,316,5,2,-1,1
29,5,0.2,239,5,2,-1,1
30,5,0.2,233,5,2,-1,1
31,2,0.2,470,5,2,-1,1
32,7,0.2,138,5,2,-1,1
33,8,0.2,115,5,2,-1,1
34,3,0.2,354,5,2,-1,1
35,9,0.2,97,5,2,-1,1
36,3,0.2,359,5,2,-1,1
37,4,0.2,304,5,2,-1,1
38,4,0.2,281,5,2,-1,1
39,7,0.2,143,5,2,-1,1
40,3,0.2,370,5,2,-1,1
41,4,0.2,289,5,2,-1,1
42,4,0.2,282,5,2,-1,1
43,6,0.2,184,5,2,-1,1
44,8,0.2,123,5,2,-1,1
45,5,0.2,224,5,2,-1,1
46,8,0.2,120,5,2,-1,1
47,6,0.2,175,5,2,-1,1
48,5,0.2,245,5,2,-1,1
49,6,0.2,178,5,2,-1,1
50,6,0.2,179,5,2,-1,1
51,6,0.2,172,5,2,-1,1
52,2,0.2,459,5,2,-1,1
53,5,0.2,252,5,2,-1,1
54,6,0.2,198,5,2,-1,1
55,3,0.2,379,5,2,-1,1
56,9,0.2,88,5,2,-1,1
57,2,0.2,471,5,2,-1,1
58,2,0.2,476,5,2,-1,1
59,5,0.2,239,5,2,-1,1
60,3,0.2,357,5,2,-1,1
61,1,0.2,568,5,2,-1,1
62,4,0.2,299,5,2,-1,1
63,3,0.2,358,5,2,-1,1
64,6,0.2,180,5,2,-1,1
65,4,0.2,296,5,2,-1,1
66,5,0.2,236,5,2,-1,1
67,7,0.2,147,5,2,-1,1
68,5,0.2,229,5,2,-1,1
69,7,0.2,149,5,2,-1,1
70,7,0.2,146,5,2,-1,1
71,6,0.2,208,5,2,-1,1
72,3,0.2,377,5,2,-1,1
73,11,0.2,65,5,2,-1,1
74,9,0.2,101,5,2,-1,1
75,1,0.2,567,5,2,-1,1
76,3,0.2,382,5,2,-1,1
77,4,0.2,306,5,2,-1,1
78,5,0.2,263,5,2,-1,1
79,12,0.2,43,5,2,-1,1
80,4,0.2,296,5,2,-1,1
81,6,0.2,193,5,2,-1,1
82,6,0.2,195,5,2,-1,1
83,8,0.2,117,5,2,-1,1
84,7,0.2,141,5,2,-1,1
85,5,0.2,210,5,2,-1,1
86,4,0.2,294,5,2,-1,1
87,7,0.2,149,5,2,-1,1
88,5,0.2,251,5,2,-1,1
89,6,0.2,186,5,2,-1,1
90,5,0.2,235,5,2,-1,1
91,3,0.2,379,5,2,-1,1
92,3,0.2,378,5,2,-1,1
93,6,0.2,176,5,2,-1,1
94,4,0.2,307,5,2,-1,1
95,4,0.2,295,5,2,-1,1
96,3,0.2,358,5,2,-1,1
97,9,0.2,104,5,2,-1,1
98,5,0.2,221,5,2,-1,1
99,7,0.2,162,5,2,-1,1
