,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,6,0.25,108,5,2,-1,1
1,1,0.25,547,5,2,-1,1
2,4,0.25,250,5,2,-1,1
3,4,0.25,211,5,2,-1,1
4,2,0.25,410,5,2,-1,1
5,6,0.25,132,5,2,-1,1
6,3,0.25,289,5,2,-1,1
7,9,0.25,57,5,2,-1,1
8,9,0.25,59,5,2,-1,1
9,5,0.25,163,5,2,-1,1
10,6,0.25,120,5,2,-1,1
11,3,0.25,291,5,2,-1,1
12,5,0.25,174,5,2,-1,1
13,6,0.25,126,5,2,-1,1
14,4,0.25,218,5,2,-1,1
15,6,0.25,119,5,2,-1,1
16,4,0.25,223,5,2,-1,1
17,2,0.25,419,5,2,-1,1
18,10,0.25,35,5,2,-1,1
19,5,0.25,165,5,2,-1,1
20,3,0.25,297,5,2,-1,1
21,4,0.25,239,5,2,-1,1
22,9,0.25,65,5,2,-1,1
23,3,0.25,312,5,2,-1,1
24,7,0.25,94,5,2,-1,1
25,2,0.25,395,5,2,-1,1
26,3,0.25,301,5,2,-1,1
27,4,0.25,214,5,2,-1,1
28,5,0.25,150,5,2,-1,1
29,5,0.25,176,5,2,-1,1
30,3,0.25,308,5,2,-1,1
31,2,0.25,420,5,2,-1,1
32,1,0.25,531,5,2,-1,1
33,4,0.25,215,5,2,-1,1
34,2,0.25,398,5,2,-1,1
35,4,0.25,237,5,2,-1,1
36,1,0.25,551,5,2,-1,1
37,2,0.25,383,5,2,-1,1
38,5,0.25,159,5,2,-1,1
39,4,0.25,211,5,2,-1,1
40,1,0.25,558,5,2,-1,1
41,4,0.25,220,5,2,-1,1
42,4,0.25,219,5,2,-1,1
43,3,0.25,324,5,2,-1,1
44,4,0.25,241,5,2,-1,1
45,3,0.25,302,5,2,-1,1
46,3,0.25,291,5,2,-1,1
47,5,0.25,176,5,2,-1,1
48,4,0.25,236,5,2,-1,1
49,3,0.25,311,5,2,-1,1
50,8,0.25,62,5,2,-1,1
51,1,0.25,544,5,2,-1,1
52,2,0.25,405,5,2,-1,1
53,0,0.25,720,5,2,-1,1
54,5,0.25,160,5,2,-1,1
55,5,0.25,187,5,2,-1,1
56,4,0.25,256,5,2,-1,1
57,2,0.25,391,5,2,-1,1
58,3,0.25,293,5,2,-1,1
59,2,0.25,406,5,2,-1,1
60,4,0.25,208,5,2,-1,1
61,4,0.25,229,5,2,-1,1
62,7,0.25,108,5,2,-1,1
63,2,0.25,409,5,2,-1,1
64,1,0.25,519,5,2,-1,1
65,6,0.25,126,5,2,-1,1
66,6,0.25,128,5,2,-1,1
67,5,0.25,177,5,2,-1,1
68,5,0.25,168,5,2,-1,1
69,2,0.25,401,5,2,-1,1
70,2,0.25,405,5,2,-1,1
71,8,0.25,69,5,2,-1,1
72,4,0.25,235,5,2,-1,1
73,3,0.25,328,5,2,-1,1
74,6,0.25,107,5,2,-1,1
75,3,0.25,314,5,2,-1,1
76,3,0.25,301,5,2,-1,1
77,6,0.25,138,5,2,-1,1
78,5,0.25,156,5,2,-1,1
79,3,0.25,301,5,2,-1,1
80,6,0.25,122,5,2,-1,1
81,6,0.25,113,5,2,-1,1
82,7,0.25,91,5,2,-1,1
83,4,0.25,218,5,2,-1,1
84,3,0.25,294,5,2,-1,1
85,3,0.25,304,5,2,-1,1
86,3,0.25,286,5,2,-1,1
87,6,0.25,136,5,2,-1,1
88,3,0.25,311,5,2,-1,1
89,2,0.25,401,5,2,-1,1
90,2,0.25,390,5,2,-1,1
91,3,0.25,315,5,2,-1,1
92,4,0.25,208,5,2,-1,1
93,3,0.25,301,5,2,-1,1
94,6,0.25,126,5,2,-1,1
95,0,0.25,720,5,2,-1,1
96,5,0.25,190,5,2,-1,1
97,7,0.25,98,5,2,-1,1
98,4,0.25,217,5,2,-1,1
99,3,0.25,319,5,2,-1,1
