,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,4,0.4,89,5,2,-1,1
1,4,0.4,92,5,2,-1,1
2,8,0.4,11,5,2,-1,1
3,5,0.4,70,5,2,-1,1
4,4,0.4,85,5,2,-1,1
5,2,0.4,241,5,2,-1,1
6,3,0.4,166,5,2,-1,1
7,7,0.4,16,5,2,-1,1
8,2,0.4,271,5,2,-1,1
9,8,0.4,16,5,2,-1,1
10,6,0.4,35,5,2,-1,1
11,6,0.4,36,5,2,-1,1
12,1,0.4,429,5,2,-1,1
13,3,0.4,151,5,2,-1,1
14,5,0.4,55,5,2,-1,1
15,3,0.4,164,5,2,-1,1
16,6,0.4,29,5,2,-1,1
17,5,0.4,67,5,2,-1,1
18,2,0.4,260,5,2,-1,1
19,3,0.4,157,5,2,-1,1
20,8,0.4,12,5,2,-1,1
21,5,0.4,59,5,2,-1,1
22,2,0.4,251,5,2,-1,1
23,7,0.4,17,5,2,-1,1
24,1,0.4,430,5,2,-1,1
25,3,0.4,143,5,2,-1,1
26,2,0.4,245,5,2,-1,1
27,3,0.4,152,5,2,-1,1
28,2,0.4,261,5,2,-1,1
29,6,0.4,21,5,2,-1,1
30,4,0.4,96,5,2,-1,1
31,7,0.4,22,5,2,-1,1
32,4,0.4,103,5,2,-1,1
33,5,0.4,65,5,2,-1,1
34,6,0.4,31,5,2,-1,1
35,5,0.4,48,5,2,-1,1
36,2,0.4,261,5,2,-1,1
37,6,0.4,25,5,2,-1,1
38,7,0.4,20,5,2,-1,1
39,4,0.4,103,5,2,-1,1
40,6,0.4,24,5,2,-1,1
41,7,0.4,16,5,2,-1,1
42,2,0.4,248,5,2,-1,1
43,2,0.4,255,5,2,-1,1
44,5,0.4,49,5,2,-1,1
45,9,0.4,6,5,2,-1,1
46,7,0.4,19,5,2,-1,1
47,2,0.4,260,5,2,-1,1
48,3,0.4,151,5,2,-1,1
49,5,0.4,52,5,2,-1,1
50,8,0.4,13,5,2,-1,1
51,3,0.4,152,5,2,-1,1
52,4,0.4,87,5,2,-1,1
53,2,0.4,252,5,2,-1,1
54,7,0.4,19,5,2,-1,1
55,1,0.4,455,5,2,-1,1
56,6,0.4,35,5,2,-1,1
57,4,0.4,100,5,2,-1,1
58,3,0.4,148,5,2,-1,1
59,5,0.4,58,5,2,-1,1
60,2,0.4,273,5,2,-1,1
61,2,0.4,252,5,2,-1,1
62,6,0.4,30,5,2,-1,1
63,5,0.4,60,5,2,-1,1
64,5,0.4,52,5,2,-1,1
65,4,0.4,88,5,2,-1,1
66,9,0.4,8,5,2,-1,1
67,6,0.4,37,5,2,-1,1
68,4,0.4,83,5,2,-1,1
69,3,0.4,142,5,2,-1,1
70,6,0.4,34,5,2,-1,1
71,6,0.4,28,5,2,-1,1
72,3,0.4,148,5,2,-1,1
73,3,0.4,156,5,2,-1,1
74,7,0.4,20,5,2,-1,1
75,8,0.4,15,5,2,-1,1
76,3,0.4,153,5,2,-1,1
77,4,0.4,94,5,2,-1,1
78,7,0.4,18,5,2,-1,1
79,7,0.4,30,5,2,-1,1
80,6,0.4,37,5,2,-1,1
81,5,0.4,46,5,2,-1,1
82,3,0.4,128,5,2,-1,1
83,9,0.4,8,5,2,-1,1
84,5,0.4,52,5,2,-1,1
85,4,0.4,83,5,2,-1,1
86,7,0.4,25,5,2,-1,1
87,4,0.4,111,5,2,-1,1
88,5,0.4,65,5,2,-1,1
89,4,0.4,101,5,2,-1,1
90,3,0.4,153,5,2,-1,1
91,7,0.4,13,5,2,-1,1
92,4,0.4,86,5,2,-1,1
93,5,0.4,42,5,2,-1,1
94,5,0.4,49,5,2,-1,1
95,4,0.4,109,5,2,-1,1
96,2,0.4,272,5,2,-1,1
97,6,0.4,33,5,2,-1,1
98,4,0.4,109,5,2,-1,1
99,2,0.4,281,5,2,-1,1
