,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.4,429,5,2,-1,1
1,3,0.4,166,5,2,-1,1
2,2,0.4,270,5,2,-1,1
3,3,0.4,135,5,2,-1,1
4,3,0.4,162,5,2,-1,1
5,1,0.4,432,5,2,-1,1
6,0,0.4,720,5,2,-1,1
7,3,0.4,153,5,2,-1,1
8,4,0.4,92,5,2,-1,1
9,1,0.4,440,5,2,-1,1
10,0,0.4,720,5,2,-1,1
11,2,0.4,276,5,2,-1,1
12,3,0.4,162,5,2,-1,1
13,5,0.4,59,5,2,-1,1
14,0,0.4,720,5,2,-1,1
15,2,0.4,249,5,2,-1,1
16,0,0.4,720,5,2,-1,1
17,1,0.4,429,5,2,-1,1
18,1,0.4,434,5,2,-1,1
19,3,0.4,169,5,2,-1,1
20,1,0.4,407,5,2,-1,1
21,4,0.4,93,5,2,-1,1
22,3,0.4,160,5,2,-1,1
23,1,0.4,453,5,2,-1,1
24,6,0.4,35,5,2,-1,1
25,4,0.4,89,5,2,-1,1
26,1,0.4,433,5,2,-1,1
27,1,0.4,452,5,2,-1,1
28,1,0.4,457,5,2,-1,1
29,0,0.4,720,5,2,-1,1
30,5,0.4,53,5,2,-1,1
31,3,0.4,141,5,2,-1,1
32,6,0.4,31,5,2,-1,1
33,1,0.4,432,5,2,-1,1
34,3,0.4,160,5,2,-1,1
35,0,0.4,720,5,2,-1,1
36,5,0.4,64,5,2,-1,1
37,1,0.4,437,5,2,-1,1
38,2,0.4,252,5,2,-1,1
39,5,0.4,49,5,2,-1,1
40,7,0.4,16,5,2,-1,1
41,1,0.4,442,5,2,-1,1
42,3,0.4,166,5,2,-1,1
43,3,0.4,154,5,2,-1,1
44,1,0.4,420,5,2,-1,1
45,2,0.4,247,5,2,-1,1
46,3,0.4,144,5,2,-1,1
47,1,0.4,412,5,2,-1,1
48,1,0.4,424,5,2,-1,1
49,3,0.4,163,5,2,-1,1
50,3,0.4,160,5,2,-1,1
51,4,0.4,76,5,2,-1,1
52,2,0.4,261,5,2,-1,1
53,1,0.4,427,5,2,-1,1
54,2,0.4,270,5,2,-1,1
55,3,0.4,159,5,2,-1,1
56,3,0.4,162,5,2,-1,1
57,1,0.4,430,5,2,-1,1
58,1,0.4,425,5,2,-1,1
59,3,0.4,170,5,2,-1,1
60,0,0.4,720,5,2,-1,1
61,4,0.4,97,5,2,-1,1
62,4,0.4,94,5,2,-1,1
63,2,0.4,243,5,2,-1,1
64,3,0.4,172,5,2,-1,1
65,3,0.4,166,5,2,-1,1
66,4,0.4,90,5,2,-1,1
67,1,0.4,449,5,2,-1,1
68,6,0.4,33,5,2,-1,1
69,5,0.4,59,5,2,-1,1
70,0,0.4,720,5,2,-1,1
71,5,0.4,48,5,2,-1,1
72,2,0.4,258,5,2,-1,1
73,4,0.4,99,5,2,-1,1
74,2,0.4,255,5,2,-1,1
75,2,0.4,253,5,2,-1,1
76,2,0.4,262,5,2,-1,1
77,1,0.4,437,5,2,-1,1
78,2,0.4,252,5,2,-1,1
79,1,0.4,424,5,2,-1,1
80,2,0.4,284,5,2,-1,1
81,3,0.4,173,5,2,-1,1
82,2,0.4,256,5,2,-1,1
83,3,0.4,158,5,2,-1,1
84,2,0.4,253,5,2,-1,1
85,5,0.4,54,5,2,-1,1
86,1,0.4,457,5,2,-1,1
87,2,0.4,260,5,2,-1,1
88,2,0.4,253,5,2,-1,1
89,1,0.4,413,5,2,-1,1
90,2,0.4,239,5,2,-1,1
91,2,0.4,271,5,2,-1,1
92,3,0.4,144,5,2,-1,1
93,2,0.4,244,5,2,-1,1
94,2,0.4,269,5,2,-1,1
95,2,0.4,249,5,2,-1,1
96,4,0.4,104,5,2,-1,1
97,4,0.4,100,5,2,-1,1
98,4,0.4,85,5,2,-1,1
99,2,0.4,253,5,2,-1,1
