,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,4,0.15000000000000002,371,5,2,-1,1
1,3,0.15000000000000002,453,5,2,-1,1
2,6,0.15000000000000002,261,5,2,-1,1
3,5,0.15000000000000002,316,5,2,-1,1
4,5,0.15000000000000002,315,5,2,-1,1
5,6,0.15000000000000002,269,5,2,-1,1
6,2,0.15000000000000002,519,5,2,-1,1
7,3,0.15000000000000002,435,5,2,-1,1
8,5,0.15000000000000002,309,5,2,-1,1
9,5,0.15000000000000002,308,5,2,-1,1
10,3,0.15000000000000002,428,5,2,-1,1
11,5,0.15000000000000002,318,5,2,-1,1
12,1,0.15000000000000002,623,5,2,-1,1
13,4,0.15000000000000002,366,5,2,-1,1
14,3,0.15000000000000002,431,5,2,-1,1
15,3,0.15000000000000002,451,5,2,-1,1
16,4,0.15000000000000002,363,5,2,-1,1
17,1,0.15000000000000002,610,5,2,-1,1
18,3,0.15000000000000002,455,5,2,-1,1
19,4,0.15000000000000002,379,5,2,-1,1
20,4,0.15000000000000002,383,5,2,-1,1
21,1,0.15000000000000002,618,5,2,-1,1
22,5,0.15000000000000002,313,5,2,-1,1
23,2,0.15000000000000002,516,5,2,-1,1
24,1,0.15000000000000002,614,5,2,-1,1
25,5,0.15000000000000002,322,5,2,-1,1
26,8,0.15000000000000002,201,5,2,-1,1
27,6,0.15000000000000002,266,5,2,-1,1
28,6,0.15000000000000002,258,5,2,-1,1
29,4,0.15000000000000002,371,5,2,-1,1
30,9,0.15000000000000002,186,5,2,-1,1
31,2,0.15000000000000002,496,5,2,-1,1
32,4,0.15000000000000002,366,5,2,-1,1
33,4,0.15000000000000002,400,5,2,-1,1
34,2,0.15000000000000002,542,5,2,-1,1
35,4,0.15000000000000002,365,5,2,-1,1
36,3,0.15000000000000002,450,5,2,-1,1
37,3,0.15000000000000002,444,5,2,-1,1
38,8,0.15000000000000002,206,5,2,-1,1
39,5,0.15000000000000002,348,5,2,-1,1
40,3,0.15000000000000002,438,5,2,-1,1
41,6,0.15000000000000002,270,5,2,-1,1
42,3,0.15000000000000002,456,5,2,-1,1
43,6,0.15000000000000002,260,5,2,-1,1
44,2,0.15000000000000002,509,5,2,-1,1
45,5,0.15000000000000002,344,5,2,-1,1
46,4,0.15000000000000002,391,5,2,-1,1
47,5,0.15000000000000002,327,5,2,-1,1
48,5,0.15000000000000002,312,5,2,-1,1
49,6,0.15000000000000002,303,5,2,-1,1
50,8,0.15000000000000002,197,5,2,-1,1
51,4,0.15000000000000002,374,5,2,-1,1
52,5,0.15000000000000002,299,5,2,-1,1
53,4,0.15000000000000002,367,5,2,-1,1
54,5,0.15000000000000002,342,5,2,-1,1
55,3,0.15000000000000002,427,5,2,-1,1
56,8,0.15000000000000002,206,5,2,-1,1
57,6,0.15000000000000002,265,5,2,-1,1
58,6,0.15000000000000002,286,5,2,-1,1
59,3,0.15000000000000002,441,5,2,-1,1
60,3,0.15000000000000002,450,5,2,-1,1
61,7,0.15000000000000002,243,5,2,-1,1
62,5,0.15000000000000002,321,5,2,-1,1
63,2,0.15000000000000002,532,5,2,-1,1
64,4,0.15000000000000002,374,5,2,-1,1
65,6,0.15000000000000002,270,5,2,-1,1
66,7,0.15000000000000002,212,5,2,-1,1
67,7,0.15000000000000002,255,5,2,-1,1
68,8,0.15000000000000002,211,5,2,-1,1
69,6,0.15000000000000002,290,5,2,-1,1
70,1,0.15000000000000002,618,5,2,-1,1
71,3,0.15000000000000002,456,5,2,-1,1
72,3,0.15000000000000002,437,5,2,-1,1
73,5,0.15000000000000002,311,5,2,-1,1
74,5,0.15000000000000002,319,5,2,-1,1
75,3,0.15000000000000002,431,5,2,-1,1
76,5,0.15000000000000002,300,5,2,-1,1
77,6,0.15000000000000002,266,5,2,-1,1
78,9,0.15000000000000002,151,5,2,-1,1
79,9,0.15000000000000002,164,5,2,-1,1
80,2,0.15000000000000002,517,5,2,-1,1
81,6,0.15000000000000002,275,5,2,-1,1
82,6,0.15000000000000002,281,5,2,-1,1
83,4,0.15000000000000002,353,5,2,-1,1
84,4,0.15000000000000002,366,5,2,-1,1
85,4,0.15000000000000002,388,5,2,-1,1
86,6,0.15000000000000002,291,5,2,-1,1
87,4,0.15000000000000002,362,5,2,-1,1
88,2,0.15000000000000002,527,5,2,-1,1
89,6,0.15000000000000002,285,5,2,-1,1
90,5,0.15000000000000002,343,5,2,-1,1
91,8,0.15000000000000002,211,5,2,-1,1
92,4,0.15000000000000002,366,5,2,-1,1
93,3,0.15000000000000002,436,5,2,-1,1
94,7,0.15000000000000002,202,5,2,-1,1
95,3,0.15000000000000002,425,5,2,-1,1
96,3,0.15000000000000002,471,5,2,-1,1
97,4,0.15000000000000002,361,5,2,-1,1
98,5,0.15000000000000002,327,5,2,-1,1
99,1,0.15000000000000002,602,5,2,-1,1
