,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.4,450,5,2,-1,1
1,3,0.4,144,5,2,-1,1
2,1,0.4,433,5,2,-1,1
3,3,0.4,163,5,2,-1,1
4,5,0.4,57,5,2,-1,1
5,2,0.4,275,5,2,-1,1
6,3,0.4,159,5,2,-1,1
7,4,0.4,99,5,2,-1,1
8,2,0.4,256,5,2,-1,1
9,1,0.4,419,5,2,-1,1
10,3,0.4,150,5,2,-1,1
11,4,0.4,83,5,2,-1,1
12,0,0.4,720,5,2,-1,1
13,1,0.4,418,5,2,-1,1
14,1,0.4,439,5,2,-1,1
15,1,0.4,445,5,2,-1,1
16,4,0.4,86,5,2,-1,1
17,3,0.4,154,5,2,-1,1
18,3,0.4,166,5,2,-1,1
19,3,0.4,155,5,2,-1,1
20,4,0.4,100,5,2,-1,1
21,1,0.4,413,5,2,-1,1
22,7,0.4,16,5,2,-1,1
23,2,0.4,258,5,2,-1,1
24,1,0.4,414,5,2,-1,1
25,2,0.4,256,5,2,-1,1
26,0,0.4,720,5,2,-1,1
27,1,0.4,414,5,2,-1,1
28,0,0.4,720,5,2,-1,1
29,0,0.4,720,5,2,-1,1
30,1,0.4,425,5,2,-1,1
31,2,0.4,246,5,2,-1,1
32,1,0.4,431,5,2,-1,1
33,0,0.4,720,5,2,-1,1
34,3,0.4,139,5,2,-1,1
35,0,0.4,720,5,2,-1,1
36,1,0.4,425,5,2,-1,1
37,2,0.4,268,5,2,-1,1
38,2,0.4,263,5,2,-1,1
39,5,0.4,68,5,2,-1,1
40,7,0.4,23,5,2,-1,1
41,3,0.4,163,5,2,-1,1
42,2,0.4,255,5,2,-1,1
43,1,0.4,419,5,2,-1,1
44,4,0.4,104,5,2,-1,1
45,1,0.4,425,5,2,-1,1
46,3,0.4,161,5,2,-1,1
47,2,0.4,249,5,2,-1,1
48,4,0.4,94,5,2,-1,1
49,2,0.4,244,5,2,-1,1
50,1,0.4,453,5,2,-1,1
51,4,0.4,104,5,2,-1,1
52,2,0.4,251,5,2,-1,1
53,1,0.4,419,5,2,-1,1
54,3,0.4,140,5,2,-1,1
55,3,0.4,155,5,2,-1,1
56,3,0.4,159,5,2,-1,1
57,2,0.4,247,5,2,-1,1
58,2,0.4,252,5,2,-1,1
59,4,0.4,96,5,2,-1,1
60,2,0.4,258,5,2,-1,1
61,2,0.4,260,5,2,-1,1
62,3,0.4,160,5,2,-1,1
63,2,0.4,269,5,2,-1,1
64,1,0.4,445,5,2,-1,1
65,1,0.4,402,5,2,-1,1
66,1,0.4,426,5,2,-1,1
67,1,0.4,421,5,2,-1,1
68,4,0.4,93,5,2,-1,1
69,1,0.4,450,5,2,-1,1
70,2,0.4,260,5,2,-1,1
71,1,0.4,429,5,2,-1,1
72,2,0.4,235,5,2,-1,1
73,0,0.4,720,5,2,-1,1
74,0,0.4,720,5,2,-1,1
75,1,0.4,414,5,2,-1,1
76,1,0.4,426,5,2,-1,1
77,2,0.4,258,5,2,-1,1
78,1,0.4,447,5,2,-1,1
79,2,0.4,274,5,2,-1,1
80,2,0.4,301,5,2,-1,1
81,2,0.4,271,5,2,-1,1
82,0,0.4,720,5,2,-1,1
83,1,0.4,440,5,2,-1,1
84,1,0.4,418,5,2,-1,1
85,6,0.4,32,5,2,-1,1
86,2,0.4,228,5,2,-1,1
87,1,0.4,439,5,2,-1,1
88,4,0.4,87,5,2,-1,1
89,1,0.4,443,5,2,-1,1
90,1,0.4,426,5,2,-1,1
91,5,0.4,52,5,2,-1,1
92,1,0.4,438,5,2,-1,1
93,1,0.4,417,5,2,-1,1
94,3,0.4,139,5,2,-1,1
95,1,0.4,423,5,2,-1,1
96,4,0.4,103,5,2,-1,1
97,2,0.4,254,5,2,-1,1
98,0,0.4,720,5,2,-1,1
99,5,0.4,59,5,2,-1,1
