,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,4,0.4,103,5,2,-1,1
1,3,0.4,176,5,2,-1,1
2,4,0.4,82,5,2,-1,1
3,5,0.4,48,5,2,-1,1
4,4,0.4,93,5,2,-1,1
5,4,0.4,93,5,2,-1,1
6,4,0.4,84,5,2,-1,1
7,4,0.4,88,5,2,-1,1
8,2,0.4,267,5,2,-1,1
9,1,0.4,420,5,2,-1,1
10,3,0.4,151,5,2,-1,1
11,3,0.4,146,5,2,-1,1
12,1,0.4,428,5,2,-1,1
13,4,0.4,92,5,2,-1,1
14,4,0.4,103,5,2,-1,1
15,2,0.4,265,5,2,-1,1
16,3,0.4,167,5,2,-1,1
17,1,0.4,449,5,2,-1,1
18,2,0.4,241,5,2,-1,1
19,4,0.4,95,5,2,-1,1
20,4,0.4,102,5,2,-1,1
21,4,0.4,109,5,2,-1,1
22,2,0.4,247,5,2,-1,1
23,0,0.4,720,5,2,-1,1
24,4,0.4,94,5,2,-1,1
25,3,0.4,153,5,2,-1,1
26,5,0.4,50,5,2,-1,1
27,3,0.4,156,5,2,-1,1
28,1,0.4,460,5,2,-1,1
29,3,0.4,180,5,2,-1,1
30,6,0.4,31,5,2,-1,1
31,1,0.4,448,5,2,-1,1
32,6,0.4,34,5,2,-1,1
33,0,0.4,720,5,2,-1,1
34,2,0.4,262,5,2,-1,1
35,5,0.4,49,5,2,-1,1
36,5,0.4,58,5,2,-1,1
37,0,0.4,720,5,2,-1,1
38,4,0.4,85,5,2,-1,1
39,5,0.4,55,5,2,-1,1
40,3,0.4,141,5,2,-1,1
41,3,0.4,140,5,2,-1,1
42,6,0.4,27,5,2,-1,1
43,5,0.4,50,5,2,-1,1
44,0,0.4,720,5,2,-1,1
45,2,0.4,249,5,2,-1,1
46,5,0.4,56,5,2,-1,1
47,1,0.4,423,5,2,-1,1
48,1,0.4,451,5,2,-1,1
49,2,0.4,277,5,2,-1,1
50,5,0.4,51,5,2,-1,1
51,1,0.4,464,5,2,-1,1
52,0,0.4,720,5,2,-1,1
53,3,0.4,163,5,2,-1,1
54,5,0.4,55,5,2,-1,1
55,4,0.4,93,5,2,-1,1
56,0,0.4,720,5,2,-1,1
57,2,0.4,279,5,2,-1,1
58,2,0.4,270,5,2,-1,1
59,2,0.4,263,5,2,-1,1
60,3,0.4,170,5,2,-1,1
61,4,0.4,89,5,2,-1,1
62,2,0.4,273,5,2,-1,1
63,3,0.4,150,5,2,-1,1
64,1,0.4,437,5,2,-1,1
65,4,0.4,100,5,2,-1,1
66,2,0.4,268,5,2,-1,1
67,0,0.4,720,5,2,-1,1
68,3,0.4,172,5,2,-1,1
69,3,0.4,156,5,2,-1,1
70,5,0.4,64,5,2,-1,1
71,3,0.4,154,5,2,-1,1
72,7,0.4,21,5,2,-1,1
73,3,0.4,138,5,2,-1,1
74,4,0.4,101,5,2,-1,1
75,2,0.4,261,5,2,-1,1
76,5,0.4,53,5,2,-1,1
77,3,0.4,136,5,2,-1,1
78,3,0.4,159,5,2,-1,1
79,3,0.4,154,5,2,-1,1
80,3,0.4,155,5,2,-1,1
81,5,0.4,50,5,2,-1,1
82,3,0.4,146,5,2,-1,1
83,0,0.4,720,5,2,-1,1
84,5,0.4,54,5,2,-1,1
85,3,0.4,141,5,2,-1,1
86,2,0.4,244,5,2,-1,1
87,2,0.4,281,5,2,-1,1
88,9,0.4,7,5,2,-1,1
89,5,0.4,62,5,2,-1,1
90,1,0.4,425,5,2,-1,1
91,3,0.4,148,5,2,-1,1
92,4,0.4,105,5,2,-1,1
93,3,0.4,164,5,2,-1,1
94,3,0.4,137,5,2,-1,1
95,2,0.4,276,5,2,-1,1
96,2,0.4,254,5,2,-1,1
97,2,0.4,289,5,2,-1,1
98,1,0.4,450,5,2,-1,1
99,1,0.4,439,5,2,-1,1
