,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.4,256,5,2,-1,1
1,6,0.4,44,5,2,-1,1
2,4,0.4,79,5,2,-1,1
3,1,0.4,420,5,2,-1,1
4,6,0.4,30,5,2,-1,1
5,4,0.4,96,5,2,-1,1
6,6,0.4,47,5,2,-1,1
7,5,0.4,62,5,2,-1,1
8,5,0.4,58,5,2,-1,1
9,4,0.4,104,5,2,-1,1
10,2,0.4,274,5,2,-1,1
11,4,0.4,94,5,2,-1,1
12,3,0.4,148,5,2,-1,1
13,4,0.4,78,5,2,-1,1
14,8,0.4,16,5,2,-1,1
15,5,0.4,51,5,2,-1,1
16,4,0.4,89,5,2,-1,1
17,5,0.4,61,5,2,-1,1
18,3,0.4,163,5,2,-1,1
19,4,0.4,99,5,2,-1,1
20,6,0.4,23,5,2,-1,1
21,7,0.4,19,5,2,-1,1
22,3,0.4,146,5,2,-1,1
23,3,0.4,152,5,2,-1,1
24,3,0.4,157,5,2,-1,1
25,2,0.4,248,5,2,-1,1
26,5,0.4,60,5,2,-1,1
27,4,0.4,97,5,2,-1,1
28,8,0.4,17,5,2,-1,1
29,7,0.4,31,5,2,-1,1
30,5,0.4,56,5,2,-1,1
31,4,0.4,92,5,2,-1,1
32,3,0.4,159,5,2,-1,1
33,9,0.4,8,5,2,-1,1
34,3,0.4,166,5,2,-1,1
35,5,0.4,48,5,2,-1,1
36,5,0.4,48,5,2,-1,1
37,4,0.4,90,5,2,-1,1
38,2,0.4,261,5,2,-1,1
39,6,0.4,42,5,2,-1,1
40,2,0.4,259,5,2,-1,1
41,6,0.4,31,5,2,-1,1
42,5,0.4,51,5,2,-1,1
43,3,0.4,151,5,2,-1,1
44,6,0.4,35,5,2,-1,1
45,8,0.4,11,5,2,-1,1
46,4,0.4,82,5,2,-1,1
47,4,0.4,82,5,2,-1,1
48,3,0.4,166,5,2,-1,1
49,3,0.4,155,5,2,-1,1
50,4,0.4,101,5,2,-1,1
51,3,0.4,146,5,2,-1,1
52,3,0.4,169,5,2,-1,1
53,4,0.4,95,5,2,-1,1
54,5,0.4,50,5,2,-1,1
55,5,0.4,50,5,2,-1,1
56,5,0.4,67,5,2,-1,1
57,6,0.4,30,5,2,-1,1
58,4,0.4,92,5,2,-1,1
59,2,0.4,271,5,2,-1,1
60,2,0.4,256,5,2,-1,1
61,5,0.4,55,5,2,-1,1
62,6,0.4,33,5,2,-1,1
63,3,0.4,171,5,2,-1,1
64,3,0.4,159,5,2,-1,1
65,4,0.4,85,5,2,-1,1
66,6,0.4,21,5,2,-1,1
67,5,0.4,43,5,2,-1,1
68,4,0.4,96,5,2,-1,1
69,3,0.4,140,5,2,-1,1
70,10,0.4,6,5,2,-1,1
71,5,0.4,57,5,2,-1,1
72,8,0.4,19,5,2,-1,1
73,3,0.4,162,5,2,-1,1
74,5,0.4,47,5,2,-1,1
75,6,0.4,23,5,2,-1,1
76,1,0.4,433,5,2,-1,1
77,13,0.4,2,5,2,-1,1
78,1,0.4,431,5,2,-1,1
79,4,0.4,94,5,2,-1,1
80,3,0.4,165,5,2,-1,1
81,1,0.4,455,5,2,-1,1
82,5,0.4,43,5,2,-1,1
83,3,0.4,150,5,2,-1,1
84,5,0.4,59,5,2,-1,1
85,4,0.4,95,5,2,-1,1
86,5,0.4,65,5,2,-1,1
87,3,0.4,155,5,2,-1,1
88,4,0.4,102,5,2,-1,1
89,5,0.4,57,5,2,-1,1
90,5,0.4,55,5,2,-1,1
91,4,0.4,86,5,2,-1,1
92,5,0.4,72,5,2,-1,1
93,2,0.4,271,5,2,-1,1
94,3,0.4,166,5,2,-1,1
95,5,0.4,50,5,2,-1,1
96,3,0.4,163,5,2,-1,1
97,4,0.4,90,5,2,-1,1
98,7,0.4,26,5,2,-1,1
99,5,0.4,46,5,2,-1,1
