,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.45,720,5,2,-1,1
1,1,0.45,381,5,2,-1,1
2,3,0.45,121,5,2,-1,1
3,2,0.45,224,5,2,-1,1
4,0,0.45,720,5,2,-1,1
5,4,0.45,67,5,2,-1,1
6,4,0.45,66,5,2,-1,1
7,1,0.45,400,5,2,-1,1
8,0,0.45,720,5,2,-1,1
9,1,0.45,412,5,2,-1,1
10,0,0.45,720,5,2,-1,1
11,1,0.45,364,5,2,-1,1
12,0,0.45,720,5,2,-1,1
13,3,0.45,127,5,2,-1,1
14,1,0.45,409,5,2,-1,1
15,1,0.45,433,5,2,-1,1
16,2,0.45,209,5,2,-1,1
17,1,0.45,400,5,2,-1,1
18,0,0.45,720,5,2,-1,1
19,0,0.45,720,5,2,-1,1
20,1,0.45,389,5,2,-1,1
21,1,0.45,381,5,2,-1,1
22,0,0.45,720,5,2,-1,1
23,1,0.45,399,5,2,-1,1
24,0,0.45,720,5,2,-1,1
25,1,0.45,390,5,2,-1,1
26,2,0.45,220,5,2,-1,1
27,1,0.45,390,5,2,-1,1
28,1,0.45,396,5,2,-1,1
29,3,0.45,115,5,2,-1,1
30,2,0.45,208,5,2,-1,1
31,0,0.45,720,5,2,-1,1
32,1,0.45,369,5,2,-1,1
33,1,0.45,370,5,2,-1,1
34,2,0.45,229,5,2,-1,1
35,0,0.45,720,5,2,-1,1
36,0,0.45,720,5,2,-1,1
37,2,0.45,205,5,2,-1,1
38,1,0.45,401,5,2,-1,1
39,2,0.45,219,5,2,-1,1
40,2,0.45,213,5,2,-1,1
41,1,0.45,437,5,2,-1,1
42,2,0.45,214,5,2,-1,1
43,1,0.45,410,5,2,-1,1
44,0,0.45,720,5,2,-1,1
45,0,0.45,720,5,2,-1,1
46,2,0.45,217,5,2,-1,1
47,0,0.45,720,5,2,-1,1
48,1,0.45,397,5,2,-1,1
49,2,0.45,200,5,2,-1,1
50,0,0.45,720,5,2,-1,1
51,1,0.45,394,5,2,-1,1
52,1,0.45,389,5,2,-1,1
53,1,0.45,405,5,2,-1,1
54,1,0.45,382,5,2,-1,1
55,5,0.45,42,5,2,-1,1
56,2,0.45,201,5,2,-1,1
57,1,0.45,415,5,2,-1,1
58,1,0.45,400,5,2,-1,1
59,1,0.45,399,5,2,-1,1
60,1,0.45,385,5,2,-1,1
61,1,0.45,398,5,2,-1,1
62,2,0.45,227,5,2,-1,1
63,0,0.45,720,5,2,-1,1
64,3,0.45,104,5,2,-1,1
65,0,0.45,720,5,2,-1,1
66,1,0.45,397,5,2,-1,1
67,1,0.45,426,5,2,-1,1
68,2,0.45,235,5,2,-1,1
69,2,0.45,195,5,2,-1,1
70,2,0.45,219,5,2,-1,1
71,1,0.45,404,5,2,-1,1
72,0,0.45,720,5,2,-1,1
73,0,0.45,720,5,2,-1,1
74,0,0.45,720,5,2,-1,1
75,1,0.45,385,5,2,-1,1
76,2,0.45,223,5,2,-1,1
77,0,0.45,720,5,2,-1,1
78,0,0.45,720,5,2,-1,1
79,0,0.45,720,5,2,-1,1
80,1,0.45,404,5,2,-1,1
81,0,0.45,720,5,2,-1,1
82,1,0.45,412,5,2,-1,1
83,1,0.45,424,5,2,-1,1
84,0,0.45,720,5,2,-1,1
85,2,0.45,231,5,2,-1,1
86,1,0.45,396,5,2,-1,1
87,0,0.45,720,5,2,-1,1
88,1,0.45,389,5,2,-1,1
89,2,0.45,207,5,2,-1,1
90,1,0.45,379,5,2,-1,1
91,0,0.45,720,5,2,-1,1
92,2,0.45,225,5,2,-1,1
93,0,0.45,720,5,2,-1,1
94,1,0.45,381,5,2,-1,1
95,0,0.45,720,5,2,-1,1
96,2,0.45,227,5,2,-1,1
97,3,0.45,129,5,2,-1,1
98,1,0.45,386,5,2,-1,1
99,0,0.45,720,5,2,-1,1
