,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,5,0.2,233,5,2,-1,1
1,9,0.2,91,5,2,-1,1
2,6,0.2,185,5,2,-1,1
3,4,0.2,285,5,2,-1,1
4,5,0.2,237,5,2,-1,1
5,4,0.2,301,5,2,-1,1
6,4,0.2,277,5,2,-1,1
7,6,0.2,182,5,2,-1,1
8,2,0.2,478,5,2,-1,1
9,4,0.2,314,5,2,-1,1
10,4,0.2,292,5,2,-1,1
11,3,0.2,390,5,2,-1,1
12,6,0.2,189,5,2,-1,1
13,6,0.2,186,5,2,-1,1
14,5,0.2,244,5,2,-1,1
15,4,0.2,317,5,2,-1,1
16,2,0.2,447,5,2,-1,1
17,8,0.2,124,5,2,-1,1
18,4,0.2,301,5,2,-1,1
19,5,0.2,232,5,2,-1,1
20,3,0.2,367,5,2,-1,1
21,5,0.2,245,5,2,-1,1
22,6,0.2,176,5,2,-1,1
23,7,0.2,149,5,2,-1,1
24,5,0.2,249,5,2,-1,1
25,7,0.2,143,5,2,-1,1
26,6,0.2,180,5,2,-1,1
27,7,0.2,151,5,2,-1,1
28,5,0.2,249,5,2,-1,1
29,6,0.2,190,5,2,-1,1
30,4,0.2,301,5,2,-1,1
31,4,0.2,288,5,2,-1,1
32,2,0.2,453,5,2,-1,1
33,4,0.2,289,5,2,-1,1
34,1,0.2,586,5,2,-1,1
35,7,0.2,158,5,2,-1,1
36,9,0.2,102,5,2,-1,1
37,4,0.2,307,5,2,-1,1
38,3,0.2,378,5,2,-1,1
39,1,0.2,597,5,2,-1,1
40,9,0.2,93,5,2,-1,1
41,5,0.2,225,5,2,-1,1
42,8,0.2,111,5,2,-1,1
43,5,0.2,245,5,2,-1,1
44,2,0.2,456,5,2,-1,1
45,9,0.2,104,5,2,-1,1
46,5,0.2,232,5,2,-1,1
47,4,0.2,298,5,2,-1,1
48,1,0.2,569,5,2,-1,1
49,5,0.2,207,5,2,-1,1
50,6,0.2,187,5,2,-1,1
51,3,0.2,359,5,2,-1,1
52,12,0.2,57,5,2,-1,1
53,5,0.2,244,5,2,-1,1
54,3,0.2,372,5,2,-1,1
55,4,0.2,276,5,2,-1,1
56,5,0.2,242,5,2,-1,1
57,8,0.2,136,5,2,-1,1
58,6,0.2,183,5,2,-1,1
59,8,0.2,117,5,2,-1,1
60,3,0.2,380,5,2,-1,1
61,7,0.2,128,5,2,-1,1
62,4,0.2,279,5,2,-1,1
63,4,0.2,317,5,2,-1,1
64,5,0.2,253,5,2,-1,1
65,4,0.2,285,5,2,-1,1
66,6,0.2,186,5,2,-1,1
67,2,0.2,455,5,2,-1,1
68,5,0.2,232,5,2,-1,1
69,5,0.2,247,5,2,-1,1
70,3,0.2,367,5,2,-1,1
71,9,0.2,99,5,2,-1,1
72,4,0.2,271,5,2,-1,1
73,8,0.2,103,5,2,-1,1
74,7,0.2,161,5,2,-1,1
75,1,0.2,599,5,2,-1,1
76,8,0.2,105,5,2,-1,1
77,5,0.2,226,5,2,-1,1
78,5,0.2,223,5,2,-1,1
79,3,0.2,353,5,2,-1,1
80,7,0.2,149,5,2,-1,1
81,6,0.2,176,5,2,-1,1
82,3,0.2,358,5,2,-1,1
83,5,0.2,243,5,2,-1,1
84,5,0.2,244,5,2,-1,1
85,5,0.2,226,5,2,-1,1
86,3,0.2,371,5,2,-1,1
87,4,0.2,315,5,2,-1,1
88,5,0.2,245,5,2,-1,1
89,4,0.2,317,5,2,-1,1
90,4,0.2,315,5,2,-1,1
91,3,0.2,377,5,2,-1,1
92,9,0.2,77,5,2,-1,1
93,7,0.2,136,5,2,-1,1
94,6,0.2,173,5,2,-1,1
95,3,0.2,371,5,2,-1,1
96,4,0.2,291,5,2,-1,1
97,6,0.2,173,5,2,-1,1
98,7,0.2,155,5,2,-1,1
99,4,0.2,281,5,2,-1,1
