,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.35000000000000003,302,5,2,-1,1
1,3,0.35000000000000003,203,5,2,-1,1
2,4,0.35000000000000003,130,5,2,-1,1
3,2,0.35000000000000003,300,5,2,-1,1
4,3,0.35000000000000003,221,5,2,-1,1
5,3,0.35000000000000003,209,5,2,-1,1
6,3,0.35000000000000003,210,5,2,-1,1
7,2,0.35000000000000003,307,5,2,-1,1
8,1,0.35000000000000003,450,5,2,-1,1
9,5,0.35000000000000003,89,5,2,-1,1
10,4,0.35000000000000003,118,5,2,-1,1
11,0,0.35000000000000003,720,5,2,-1,1
12,2,0.35000000000000003,303,5,2,-1,1
13,7,0.35000000000000003,41,5,2,-1,1
14,2,0.35000000000000003,295,5,2,-1,1
15,4,0.35000000000000003,125,5,2,-1,1
16,8,0.35000000000000003,21,5,2,-1,1
17,4,0.35000000000000003,133,5,2,-1,1
18,9,0.35000000000000003,18,5,2,-1,1
19,6,0.35000000000000003,47,5,2,-1,1
20,4,0.35000000000000003,141,5,2,-1,1
21,6,0.35000000000000003,55,5,2,-1,1
22,7,0.35000000000000003,41,5,2,-1,1
23,9,0.35000000000000003,19,5,2,-1,1
24,2,0.35000000000000003,293,5,2,-1,1
25,9,0.35000000000000003,19,5,2,-1,1
26,5,0.35000000000000003,86,5,2,-1,1
27,4,0.35000000000000003,135,5,2,-1,1
28,5,0.35000000000000003,82,5,2,-1,1
29,1,0.35000000000000003,468,5,2,-1,1
30,6,0.35000000000000003,45,5,2,-1,1
31,2,0.35000000000000003,326,5,2,-1,1
32,5,0.35000000000000003,65,5,2,-1,1
33,6,0.35000000000000003,63,5,2,-1,1
34,7,0.35000000000000003,36,5,2,-1,1
35,5,0.35000000000000003,78,5,2,-1,1
36,2,0.35000000000000003,303,5,2,-1,1
37,7,0.35000000000000003,34,5,2,-1,1
38,2,0.35000000000000003,288,5,2,-1,1
39,5,0.35000000000000003,86,5,2,-1,1
40,5,0.35000000000000003,92,5,2,-1,1
41,8,0.35000000000000003,20,5,2,-1,1
42,6,0.35000000000000003,52,5,2,-1,1
43,5,0.35000000000000003,86,5,2,-1,1
44,7,0.35000000000000003,33,5,2,-1,1
45,5,0.35000000000000003,70,5,2,-1,1
46,4,0.35000000000000003,131,5,2,-1,1
47,8,0.35000000000000003,16,5,2,-1,1
48,3,0.35000000000000003,192,5,2,-1,1
49,3,0.35000000000000003,213,5,2,-1,1
50,2,0.35000000000000003,289,5,2,-1,1
51,5,0.35000000000000003,80,5,2,-1,1
52,5,0.35000000000000003,94,5,2,-1,1
53,5,0.35000000000000003,88,5,2,-1,1
54,4,0.35000000000000003,121,5,2,-1,1
55,4,0.35000000000000003,124,5,2,-1,1
56,4,0.35000000000000003,131,5,2,-1,1
57,4,0.35000000000000003,143,5,2,-1,1
58,5,0.35000000000000003,81,5,2,-1,1
59,7,0.35000000000000003,33,5,2,-1,1
60,6,0.35000000000000003,52,5,2,-1,1
61,5,0.35000000000000003,78,5,2,-1,1
62,3,0.35000000000000003,199,5,2,-1,1
63,3,0.35000000000000003,202,5,2,-1,1
64,5,0.35000000000000003,93,5,2,-1,1
65,4,0.35000000000000003,118,5,2,-1,1
66,3,0.35000000000000003,203,5,2,-1,1
67,6,0.35000000000000003,53,5,2,-1,1
68,6,0.35000000000000003,50,5,2,-1,1
69,2,0.35000000000000003,333,5,2,-1,1
70,3,0.35000000000000003,201,5,2,-1,1
71,2,0.35000000000000003,296,5,2,-1,1
72,3,0.35000000000000003,187,5,2,-1,1
73,11,0.35000000000000003,8,5,2,-1,1
74,4,0.35000000000000003,131,5,2,-1,1
75,2,0.35000000000000003,306,5,2,-1,1
76,5,0.35000000000000003,82,5,2,-1,1
77,3,0.35000000000000003,166,5,2,-1,1
78,3,0.35000000000000003,203,5,2,-1,1
79,5,0.35000000000000003,92,5,2,-1,1
80,5,0.35000000000000003,94,5,2,-1,1
81,5,0.35000000000000003,103,5,2,-1,1
82,6,0.35000000000000003,73,5,2,-1,1
83,9,0.35000000000000003,11,5,2,-1,1
84,4,0.35000000000000003,134,5,2,-1,1
85,2,0.35000000000000003,305,5,2,-1,1
86,3,0.35000000000000003,199,5,2,-1,1
87,6,0.35000000000000003,48,5,2,-1,1
88,4,0.35000000000000003,139,5,2,-1,1
89,7,0.35000000000000003,38,5,2,-1,1
90,6,0.35000000000000003,59,5,2,-1,1
91,6,0.35000000000000003,53,5,2,-1,1
92,4,0.35000000000000003,135,5,2,-1,1
93,4,0.35000000000000003,113,5,2,-1,1
94,4,0.35000000000000003,125,5,2,-1,1
95,15,0.35000000000000003,0,5,2,-1,1
96,2,0.35000000000000003,302,5,2,-1,1
97,4,0.35000000000000003,143,5,2,-1,1
98,7,0.35000000000000003,34,5,2,-1,1
99,8,0.35000000000000003,22,5,2,-1,1
