,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,6,0.15000000000000002,270,5,2,-1,1
1,4,0.15000000000000002,391,5,2,-1,1
2,4,0.15000000000000002,378,5,2,-1,1
3,3,0.15000000000000002,444,5,2,-1,1
4,7,0.15000000000000002,242,5,2,-1,1
5,5,0.15000000000000002,320,5,2,-1,1
6,6,0.15000000000000002,261,5,2,-1,1
7,3,0.15000000000000002,452,5,2,-1,1
8,4,0.15000000000000002,382,5,2,-1,1
9,7,0.15000000000000002,230,5,2,-1,1
10,8,0.15000000000000002,197,5,2,-1,1
11,5,0.15000000000000002,320,5,2,-1,1
12,8,0.15000000000000002,209,5,2,-1,1
13,3,0.15000000000000002,444,5,2,-1,1
14,3,0.15000000000000002,435,5,2,-1,1
15,5,0.15000000000000002,304,5,2,-1,1
16,5,0.15000000000000002,331,5,2,-1,1
17,4,0.15000000000000002,406,5,2,-1,1
18,5,0.15000000000000002,307,5,2,-1,1
19,7,0.15000000000000002,234,5,2,-1,1
20,4,0.15000000000000002,381,5,2,-1,1
21,5,0.15000000000000002,325,5,2,-1,1
22,4,0.15000000000000002,386,5,2,-1,1
23,7,0.15000000000000002,222,5,2,-1,1
24,8,0.15000000000000002,192,5,2,-1,1
25,6,0.15000000000000002,277,5,2,-1,1
26,6,0.15000000000000002,277,5,2,-1,1
27,3,0.15000000000000002,438,5,2,-1,1
28,7,0.15000000000000002,221,5,2,-1,1
29,5,0.15000000000000002,323,5,2,-1,1
30,5,0.15000000000000002,330,5,2,-1,1
31,4,0.15000000000000002,377,5,2,-1,1
32,2,0.15000000000000002,524,5,2,-1,1
33,7,0.15000000000000002,222,5,2,-1,1
34,8,0.15000000000000002,209,5,2,-1,1
35,6,0.15000000000000002,284,5,2,-1,1
36,3,0.15000000000000002,426,5,2,-1,1
37,8,0.15000000000000002,194,5,2,-1,1
38,7,0.15000000000000002,234,5,2,-1,1
39,4,0.15000000000000002,371,5,2,-1,1
40,6,0.15000000000000002,295,5,2,-1,1
41,4,0.15000000000000002,389,5,2,-1,1
42,6,0.15000000000000002,285,5,2,-1,1
43,2,0.15000000000000002,508,5,2,-1,1
44,5,0.15000000000000002,331,5,2,-1,1
45,3,0.15000000000000002,452,5,2,-1,1
46,3,0.15000000000000002,444,5,2,-1,1
47,6,0.15000000000000002,259,5,2,-1,1
48,3,0.15000000000000002,454,5,2,-1,1
49,6,0.15000000000000002,287,5,2,-1,1
50,4,0.15000000000000002,370,5,2,-1,1
51,4,0.15000000000000002,394,5,2,-1,1
52,5,0.15000000000000002,330,5,2,-1,1
53,6,0.15000000000000002,275,5,2,-1,1
54,10,0.15000000000000002,164,5,2,-1,1
55,7,0.15000000000000002,232,5,2,-1,1
56,4,0.15000000000000002,384,5,2,-1,1
57,5,0.15000000000000002,320,5,2,-1,1
58,5,0.15000000000000002,314,5,2,-1,1
59,6,0.15000000000000002,267,5,2,-1,1
60,7,0.15000000000000002,226,5,2,-1,1
61,2,0.15000000000000002,509,5,2,-1,1
62,2,0.15000000000000002,513,5,2,-1,1
63,3,0.15000000000000002,436,5,2,-1,1
64,7,0.15000000000000002,242,5,2,-1,1
65,5,0.15000000000000002,321,5,2,-1,1
66,5,0.15000000000000002,319,5,2,-1,1
67,2,0.15000000000000002,512,5,2,-1,1
68,6,0.15000000000000002,260,5,2,-1,1
69,7,0.15000000000000002,244,5,2,-1,1
70,5,0.15000000000000002,334,5,2,-1,1
71,3,0.15000000000000002,437,5,2,-1,1
72,5,0.15000000000000002,321,5,2,-1,1
73,2,0.15000000000000002,525,5,2,-1,1
74,5,0.15000000000000002,312,5,2,-1,1
75,11,0.15000000000000002,140,5,2,-1,1
76,5,0.15000000000000002,312,5,2,-1,1
77,9,0.15000000000000002,174,5,2,-1,1
78,5,0.15000000000000002,324,5,2,-1,1
79,5,0.15000000000000002,313,5,2,-1,1
80,4,0.15000000000000002,391,5,2,-1,1
81,9,0.15000000000000002,186,5,2,-1,1
82,7,0.15000000000000002,229,5,2,-1,1
83,6,0.15000000000000002,279,5,2,-1,1
84,5,0.15000000000000002,320,5,2,-1,1
85,6,0.15000000000000002,286,5,2,-1,1
86,2,0.15000000000000002,518,5,2,-1,1
87,2,0.15000000000000002,514,5,2,-1,1
88,2,0.15000000000000002,538,5,2,-1,1
89,7,0.15000000000000002,241,5,2,-1,1
90,5,0.15000000000000002,322,5,2,-1,1
91,1,0.15000000000000002,612,5,2,-1,1
92,8,0.15000000000000002,195,5,2,-1,1
93,2,0.15000000000000002,520,5,2,-1,1
94,6,0.15000000000000002,290,5,2,-1,1
95,10,0.15000000000000002,125,5,2,-1,1
96,8,0.15000000000000002,205,5,2,-1,1
97,6,0.15000000000000002,268,5,2,-1,1
98,5,0.15000000000000002,352,5,2,-1,1
99,8,0.15000000000000002,187,5,2,-1,1
