,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,5,0.45,19,5,2,-1,1
1,1,0.45,385,5,2,-1,1
2,1,0.45,406,5,2,-1,1
3,5,0.45,40,5,2,-1,1
4,5,0.45,45,5,2,-1,1
5,2,0.45,218,5,2,-1,1
6,2,0.45,201,5,2,-1,1
7,3,0.45,148,5,2,-1,1
8,6,0.45,20,5,2,-1,1
9,3,0.45,110,5,2,-1,1
10,7,0.45,7,5,2,-1,1
11,2,0.45,221,5,2,-1,1
12,6,0.45,20,5,2,-1,1
13,9,0.45,3,5,2,-1,1
14,2,0.45,226,5,2,-1,1
15,5,0.45,36,5,2,-1,1
16,5,0.45,38,5,2,-1,1
17,1,0.45,398,5,2,-1,1
18,5,0.45,30,5,2,-1,1
19,2,0.45,207,5,2,-1,1
20,6,0.45,18,5,2,-1,1
21,3,0.45,121,5,2,-1,1
22,3,0.45,120,5,2,-1,1
23,2,0.45,190,5,2,-1,1
24,3,0.45,124,5,2,-1,1
25,4,0.45,55,5,2,-1,1
26,5,0.45,35,5,2,-1,1
27,1,0.45,406,5,2,-1,1
28,0,0.45,720,5,2,-1,1
29,4,0.45,57,5,2,-1,1
30,2,0.45,213,5,2,-1,1
31,6,0.45,18,5,2,-1,1
32,4,0.45,62,5,2,-1,1
33,4,0.45,60,5,2,-1,1
34,2,0.45,228,5,2,-1,1
35,8,0.45,6,5,2,-1,1
36,6,0.45,22,5,2,-1,1
37,1,0.45,384,5,2,-1,1
38,4,0.45,69,5,2,-1,1
39,5,0.45,28,5,2,-1,1
40,8,0.45,7,5,2,-1,1
41,3,0.45,98,5,2,-1,1
42,3,0.45,121,5,2,-1,1
43,4,0.45,64,5,2,-1,1
44,6,0.45,22,5,2,-1,1
45,4,0.45,59,5,2,-1,1
46,2,0.45,212,5,2,-1,1
47,7,0.45,12,5,2,-1,1
48,3,0.45,119,5,2,-1,1
49,3,0.45,122,5,2,-1,1
50,3,0.45,112,5,2,-1,1
51,2,0.45,227,5,2,-1,1
52,5,0.45,42,5,2,-1,1
53,2,0.45,208,5,2,-1,1
54,3,0.45,113,5,2,-1,1
55,4,0.45,72,5,2,-1,1
56,5,0.45,35,5,2,-1,1
57,4,0.45,77,5,2,-1,1
58,1,0.45,410,5,2,-1,1
59,6,0.45,27,5,2,-1,1
60,4,0.45,57,5,2,-1,1
61,3,0.45,102,5,2,-1,1
62,4,0.45,70,5,2,-1,1
63,0,0.45,720,5,2,-1,1
64,4,0.45,64,5,2,-1,1
65,1,0.45,381,5,2,-1,1
66,3,0.45,123,5,2,-1,1
67,5,0.45,33,5,2,-1,1
68,4,0.45,60,5,2,-1,1
69,3,0.45,127,5,2,-1,1
70,2,0.45,236,5,2,-1,1
71,1,0.45,377,5,2,-1,1
72,6,0.45,20,5,2,-1,1
73,4,0.45,69,5,2,-1,1
74,6,0.45,19,5,2,-1,1
75,2,0.45,219,5,2,-1,1
76,2,0.45,219,5,2,-1,1
77,6,0.45,19,5,2,-1,1
78,1,0.45,405,5,2,-1,1
79,5,0.45,43,5,2,-1,1
80,1,0.45,391,5,2,-1,1
81,4,0.45,69,5,2,-1,1
82,4,0.45,80,5,2,-1,1
83,3,0.45,128,5,2,-1,1
84,3,0.45,109,5,2,-1,1
85,3,0.45,111,5,2,-1,1
86,2,0.45,215,5,2,-1,1
87,8,0.45,7,5,2,-1,1
88,4,0.45,71,5,2,-1,1
89,7,0.45,9,5,2,-1,1
90,3,0.45,110,5,2,-1,1
91,6,0.45,16,5,2,-1,1
92,4,0.45,72,5,2,-1,1
93,2,0.45,221,5,2,-1,1
94,8,0.45,2,5,2,-1,1
95,3,0.45,98,5,2,-1,1
96,4,0.45,73,5,2,-1,1
97,6,0.45,12,5,2,-1,1
98,6,0.45,21,5,2,-1,1
99,3,0.45,104,5,2,-1,1
