,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.25,720,5,2,-1,1
1,0,0.25,720,5,2,-1,1
2,0,0.25,720,5,2,-1,1
3,3,0.25,320,5,2,-1,1
4,1,0.25,550,5,2,-1,1
5,0,0.25,720,5,2,-1,1
6,1,0.25,538,5,2,-1,1
7,0,0.25,720,5,2,-1,1
8,1,0.25,556,5,2,-1,1
9,1,0.25,530,5,2,-1,1
10,1,0.25,545,5,2,-1,1
11,0,0.25,720,5,2,-1,1
12,1,0.25,532,5,2,-1,1
13,0,0.25,720,5,2,-1,1
14,2,0.25,407,5,2,-1,1
15,0,0.25,720,5,2,-1,1
16,1,0.25,567,5,2,-1,1
17,0,0.25,720,5,2,-1,1
18,0,0.25,720,5,2,-1,1
19,2,0.25,411,5,2,-1,1
20,0,0.25,720,5,2,-1,1
21,2,0.25,401,5,2,-1,1
22,2,0.25,420,5,2,-1,1
23,0,0.25,720,5,2,-1,1
24,1,0.25,544,5,2,-1,1
25,0,0.25,720,5,2,-1,1
26,0,0.25,720,5,2,-1,1
27,0,0.25,720,5,2,-1,1
28,0,0.25,720,5,2,-1,1
29,0,0.25,720,5,2,-1,1
30,0,0.25,720,5,2,-1,1
31,1,0.25,541,5,2,-1,1
32,0,0.25,720,5,2,-1,1
33,1,0.25,551,5,2,-1,1
34,0,0.25,720,5,2,-1,1
35,0,0.25,720,5,2,-1,1
36,0,0.25,720,5,2,-1,1
37,0,0.25,720,5,2,-1,1
38,1,0.25,540,5,2,-1,1
39,0,0.25,720,5,2,-1,1
40,0,0.25,720,5,2,-1,1
41,0,0.25,720,5,2,-1,1
42,0,0.25,720,5,2,-1,1
43,1,0.25,517,5,2,-1,1
44,1,0.25,537,5,2,-1,1
45,4,0.25,231,5,2,-1,1
46,0,0.25,720,5,2,-1,1
47,1,0.25,535,5,2,-1,1
48,0,0.25,720,5,2,-1,1
49,0,0.25,720,5,2,-1,1
50,2,0.25,400,5,2,-1,1
51,0,0.25,720,5,2,-1,1
52,0,0.25,720,5,2,-1,1
53,0,0.25,720,5,2,-1,1
54,0,0.25,720,5,2,-1,1
55,1,0.25,534,5,2,-1,1
56,0,0.25,720,5,2,-1,1
57,0,0.25,720,5,2,-1,1
58,0,0.25,720,5,2,-1,1
59,0,0.25,720,5,2,-1,1
60,0,0.25,720,5,2,-1,1
61,1,0.25,538,5,2,-1,1
62,0,0.25,720,5,2,-1,1
63,0,0.25,720,5,2,-1,1
64,0,0.25,720,5,2,-1,1
65,0,0.25,720,5,2,-1,1
66,0,0.25,720,5,2,-1,1
67,0,0.25,720,5,2,-1,1
68,1,0.25,550,5,2,-1,1
69,1,0.25,534,5,2,-1,1
70,0,0.25,720,5,2,-1,1
71,0,0.25,720,5,2,-1,1
72,0,0.25,720,5,2,-1,1
73,0,0.25,720,5,2,-1,1
74,0,0.25,720,5,2,-1,1
75,1,0.25,532,5,2,-1,1
76,2,0.25,407,5,2,-1,1
77,3,0.25,311,5,2,-1,1
78,0,0.25,720,5,2,-1,1
79,0,0.25,720,5,2,-1,1
80,1,0.25,524,5,2,-1,1
81,0,0.25,720,5,2,-1,1
82,0,0.25,720,5,2,-1,1
83,0,0.25,720,5,2,-1,1
84,0,0.25,720,5,2,-1,1
85,1,0.25,545,5,2,-1,1
86,1,0.25,531,5,2,-1,1
87,0,0.25,720,5,2,-1,1
88,1,0.25,532,5,2,-1,1
89,0,0.25,720,5,2,-1,1
90,0,0.25,720,5,2,-1,1
91,1,0.25,541,5,2,-1,1
92,0,0.25,720,5,2,-1,1
93,0,0.25,720,5,2,-1,1
94,0,0.25,720,5,2,-1,1
95,0,0.25,720,5,2,-1,1
96,0,0.25,720,5,2,-1,1
97,1,0.25,537,5,2,-1,1
98,0,0.25,720,5,2,-1,1
99,0,0.25,720,5,2,-1,1
