,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,3,0.45,115,5,2,-1,1
1,2,0.45,214,5,2,-1,1
2,4,0.45,77,5,2,-1,1
3,1,0.45,401,5,2,-1,1
4,0,0.45,720,5,2,-1,1
5,9,0.45,4,5,2,-1,1
6,2,0.45,229,5,2,-1,1
7,2,0.45,221,5,2,-1,1
8,2,0.45,236,5,2,-1,1
9,0,0.45,720,5,2,-1,1
10,0,0.45,720,5,2,-1,1
11,2,0.45,212,5,2,-1,1
12,2,0.45,200,5,2,-1,1
13,3,0.45,119,5,2,-1,1
14,0,0.45,720,5,2,-1,1
15,3,0.45,127,5,2,-1,1
16,1,0.45,369,5,2,-1,1
17,0,0.45,720,5,2,-1,1
18,2,0.45,212,5,2,-1,1
19,1,0.45,374,5,2,-1,1
20,3,0.45,126,5,2,-1,1
21,5,0.45,38,5,2,-1,1
22,2,0.45,209,5,2,-1,1
23,1,0.45,408,5,2,-1,1
24,5,0.45,39,5,2,-1,1
25,4,0.45,79,5,2,-1,1
26,3,0.45,122,5,2,-1,1
27,2,0.45,212,5,2,-1,1
28,3,0.45,114,5,2,-1,1
29,4,0.45,72,5,2,-1,1
30,3,0.45,118,5,2,-1,1
31,1,0.45,373,5,2,-1,1
32,2,0.45,221,5,2,-1,1
33,0,0.45,720,5,2,-1,1
34,1,0.45,409,5,2,-1,1
35,2,0.45,233,5,2,-1,1
36,2,0.45,222,5,2,-1,1
37,3,0.45,113,5,2,-1,1
38,3,0.45,119,5,2,-1,1
39,4,0.45,59,5,2,-1,1
40,0,0.45,720,5,2,-1,1
41,1,0.45,389,5,2,-1,1
42,4,0.45,70,5,2,-1,1
43,5,0.45,41,5,2,-1,1
44,4,0.45,64,5,2,-1,1
45,2,0.45,217,5,2,-1,1
46,2,0.45,200,5,2,-1,1
47,4,0.45,60,5,2,-1,1
48,3,0.45,114,5,2,-1,1
49,3,0.45,112,5,2,-1,1
50,2,0.45,211,5,2,-1,1
51,2,0.45,203,5,2,-1,1
52,6,0.45,11,5,2,-1,1
53,1,0.45,399,5,2,-1,1
54,0,0.45,720,5,2,-1,1
55,2,0.45,223,5,2,-1,1
56,2,0.45,220,5,2,-1,1
57,1,0.45,415,5,2,-1,1
58,0,0.45,720,5,2,-1,1
59,3,0.45,105,5,2,-1,1
60,3,0.45,126,5,2,-1,1
61,2,0.45,225,5,2,-1,1
62,1,0.45,400,5,2,-1,1
63,3,0.45,114,5,2,-1,1
64,2,0.45,221,5,2,-1,1
65,2,0.45,213,5,2,-1,1
66,1,0.45,388,5,2,-1,1
67,2,0.45,228,5,2,-1,1
68,1,0.45,374,5,2,-1,1
69,2,0.45,231,5,2,-1,1
70,3,0.45,127,5,2,-1,1
71,2,0.45,201,5,2,-1,1
72,2,0.45,219,5,2,-1,1
73,5,0.45,35,5,2,-1,1
74,2,0.45,227,5,2,-1,1
75,1,0.45,398,5,2,-1,1
76,4,0.45,56,5,2,-1,1
77,2,0.45,219,5,2,-1,1
78,2,0.45,221,5,2,-1,1
79,1,0.45,426,5,2,-1,1
80,6,0.45,26,5,2,-1,1
81,1,0.45,401,5,2,-1,1
82,3,0.45,132,5,2,-1,1
83,3,0.45,114,5,2,-1,1
84,0,0.45,720,5,2,-1,1
85,3,0.45,121,5,2,-1,1
86,2,0.45,200,5,2,-1,1
87,0,0.45,720,5,2,-1,1
88,1,0.45,408,5,2,-1,1
89,3,0.45,131,5,2,-1,1
90,1,0.45,389,5,2,-1,1
91,2,0.45,191,5,2,-1,1
92,6,0.45,18,5,2,-1,1
93,4,0.45,59,5,2,-1,1
94,2,0.45,201,5,2,-1,1
95,0,0.45,720,5,2,-1,1
96,2,0.45,227,5,2,-1,1
97,1,0.45,395,5,2,-1,1
98,2,0.45,227,5,2,-1,1
99,2,0.45,227,5,2,-1,1
