,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,6,0.15000000000000002,299,5,2,-1,1
1,2,0.15000000000000002,517,5,2,-1,1
2,4,0.15000000000000002,374,5,2,-1,1
3,9,0.15000000000000002,168,5,2,-1,1
4,1,0.15000000000000002,596,5,2,-1,1
5,2,0.15000000000000002,513,5,2,-1,1
6,9,0.15000000000000002,168,5,2,-1,1
7,4,0.15000000000000002,359,5,2,-1,1
8,4,0.15000000000000002,376,5,2,-1,1
9,6,0.15000000000000002,269,5,2,-1,1
10,9,0.15000000000000002,157,5,2,-1,1
11,6,0.15000000000000002,280,5,2,-1,1
12,4,0.15000000000000002,394,5,2,-1,1
13,4,0.15000000000000002,373,5,2,-1,1
14,9,0.15000000000000002,150,5,2,-1,1
15,5,0.15000000000000002,333,5,2,-1,1
16,2,0.15000000000000002,518,5,2,-1,1
17,2,0.15000000000000002,530,5,2,-1,1
18,6,0.15000000000000002,288,5,2,-1,1
19,4,0.15000000000000002,395,5,2,-1,1
20,2,0.15000000000000002,521,5,2,-1,1
21,8,0.15000000000000002,194,5,2,-1,1
22,4,0.15000000000000002,361,5,2,-1,1
23,5,0.15000000000000002,311,5,2,-1,1
24,7,0.15000000000000002,218,5,2,-1,1
25,5,0.15000000000000002,321,5,2,-1,1
26,3,0.15000000000000002,456,5,2,-1,1
27,5,0.15000000000000002,300,5,2,-1,1
28,7,0.15000000000000002,238,5,2,-1,1
29,5,0.15000000000000002,319,5,2,-1,1
30,4,0.15000000000000002,366,5,2,-1,1
31,5,0.15000000000000002,320,5,2,-1,1
32,2,0.15000000000000002,531,5,2,-1,1
33,8,0.15000000000000002,191,5,2,-1,1
34,6,0.15000000000000002,264,5,2,-1,1
35,7,0.15000000000000002,228,5,2,-1,1
36,8,0.15000000000000002,200,5,2,-1,1
37,3,0.15000000000000002,444,5,2,-1,1
38,5,0.15000000000000002,313,5,2,-1,1
39,3,0.15000000000000002,456,5,2,-1,1
40,3,0.15000000000000002,443,5,2,-1,1
41,1,0.15000000000000002,621,5,2,-1,1
42,5,0.15000000000000002,327,5,2,-1,1
43,7,0.15000000000000002,226,5,2,-1,1
44,3,0.15000000000000002,422,5,2,-1,1
45,4,0.15000000000000002,365,5,2,-1,1
46,6,0.15000000000000002,270,5,2,-1,1
47,6,0.15000000000000002,286,5,2,-1,1
48,1,0.15000000000000002,598,5,2,-1,1
49,6,0.15000000000000002,277,5,2,-1,1
50,10,0.15000000000000002,145,5,2,-1,1
51,4,0.15000000000000002,364,5,2,-1,1
52,1,0.15000000000000002,597,5,2,-1,1
53,2,0.15000000000000002,532,5,2,-1,1
54,3,0.15000000000000002,438,5,2,-1,1
55,2,0.15000000000000002,505,5,2,-1,1
56,3,0.15000000000000002,427,5,2,-1,1
57,6,0.15000000000000002,290,5,2,-1,1
58,5,0.15000000000000002,312,5,2,-1,1
59,6,0.15000000000000002,274,5,2,-1,1
60,2,0.15000000000000002,525,5,2,-1,1
61,4,0.15000000000000002,385,5,2,-1,1
62,9,0.15000000000000002,183,5,2,-1,1
63,3,0.15000000000000002,456,5,2,-1,1
64,3,0.15000000000000002,462,5,2,-1,1
65,2,0.15000000000000002,516,5,2,-1,1
66,6,0.15000000000000002,266,5,2,-1,1
67,9,0.15000000000000002,178,5,2,-1,1
68,5,0.15000000000000002,305,5,2,-1,1
69,4,0.15000000000000002,384,5,2,-1,1
70,0,0.15000000000000002,720,5,2,-1,1
71,5,0.15000000000000002,338,5,2,-1,1
72,4,0.15000000000000002,367,5,2,-1,1
73,5,0.15000000000000002,306,5,2,-1,1
74,3,0.15000000000000002,452,5,2,-1,1
75,2,0.15000000000000002,519,5,2,-1,1
76,2,0.15000000000000002,536,5,2,-1,1
77,6,0.15000000000000002,272,5,2,-1,1
78,4,0.15000000000000002,375,5,2,-1,1
79,1,0.15000000000000002,629,5,2,-1,1
80,4,0.15000000000000002,367,5,2,-1,1
81,8,0.15000000000000002,204,5,2,-1,1
82,6,0.15000000000000002,292,5,2,-1,1
83,6,0.15000000000000002,284,5,2,-1,1
84,7,0.15000000000000002,237,5,2,-1,1
85,3,0.15000000000000002,421,5,2,-1,1
86,6,0.15000000000000002,298,5,2,-1,1
87,3,0.15000000000000002,452,5,2,-1,1
88,7,0.15000000000000002,241,5,2,-1,1
89,8,0.15000000000000002,178,5,2,-1,1
90,9,0.15000000000000002,152,5,2,-1,1
91,7,0.15000000000000002,232,5,2,-1,1
92,4,0.15000000000000002,361,5,2,-1,1
93,5,0.15000000000000002,320,5,2,-1,1
94,3,0.15000000000000002,436,5,2,-1,1
95,2,0.15000000000000002,522,5,2,-1,1
96,3,0.15000000000000002,454,5,2,-1,1
97,6,0.15000000000000002,292,5,2,-1,1
98,4,0.15000000000000002,380,5,2,-1,1
99,5,0.15000000000000002,311,5,2,-1,1
