,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.35000000000000003,473,5,2,-1,1
1,1,0.35000000000000003,459,5,2,-1,1
2,3,0.35000000000000003,207,5,2,-1,1
3,1,0.35000000000000003,476,5,2,-1,1
4,2,0.35000000000000003,309,5,2,-1,1
5,0,0.35000000000000003,720,5,2,-1,1
6,2,0.35000000000000003,317,5,2,-1,1
7,0,0.35000000000000003,720,5,2,-1,1
8,1,0.35000000000000003,465,5,2,-1,1
9,0,0.35000000000000003,720,5,2,-1,1
10,0,0.35000000000000003,720,5,2,-1,1
11,2,0.35000000000000003,323,5,2,-1,1
12,1,0.35000000000000003,466,5,2,-1,1
13,1,0.35000000000000003,485,5,2,-1,1
14,1,0.35000000000000003,456,5,2,-1,1
15,0,0.35000000000000003,720,5,2,-1,1
16,3,0.35000000000000003,199,5,2,-1,1
17,1,0.35000000000000003,442,5,2,-1,1
18,2,0.35000000000000003,302,5,2,-1,1
19,1,0.35000000000000003,461,5,2,-1,1
20,2,0.35000000000000003,308,5,2,-1,1
21,0,0.35000000000000003,720,5,2,-1,1
22,0,0.35000000000000003,720,5,2,-1,1
23,2,0.35000000000000003,319,5,2,-1,1
24,0,0.35000000000000003,720,5,2,-1,1
25,0,0.35000000000000003,720,5,2,-1,1
26,3,0.35000000000000003,197,5,2,-1,1
27,2,0.35000000000000003,308,5,2,-1,1
28,1,0.35000000000000003,468,5,2,-1,1
29,1,0.35000000000000003,479,5,2,-1,1
30,0,0.35000000000000003,720,5,2,-1,1
31,1,0.35000000000000003,479,5,2,-1,1
32,1,0.35000000000000003,449,5,2,-1,1
33,1,0.35000000000000003,476,5,2,-1,1
34,0,0.35000000000000003,720,5,2,-1,1
35,2,0.35000000000000003,290,5,2,-1,1
36,2,0.35000000000000003,294,5,2,-1,1
37,1,0.35000000000000003,461,5,2,-1,1
38,0,0.35000000000000003,720,5,2,-1,1
39,0,0.35000000000000003,720,5,2,-1,1
40,0,0.35000000000000003,720,5,2,-1,1
41,0,0.35000000000000003,720,5,2,-1,1
42,1,0.35000000000000003,470,5,2,-1,1
43,4,0.35000000000000003,131,5,2,-1,1
44,2,0.35000000000000003,302,5,2,-1,1
45,2,0.35000000000000003,308,5,2,-1,1
46,1,0.35000000000000003,482,5,2,-1,1
47,1,0.35000000000000003,480,5,2,-1,1
48,1,0.35000000000000003,468,5,2,-1,1
49,2,0.35000000000000003,303,5,2,-1,1
50,1,0.35000000000000003,482,5,2,-1,1
51,0,0.35000000000000003,720,5,2,-1,1
52,1,0.35000000000000003,475,5,2,-1,1
53,0,0.35000000000000003,720,5,2,-1,1
54,0,0.35000000000000003,720,5,2,-1,1
55,1,0.35000000000000003,446,5,2,-1,1
56,1,0.35000000000000003,481,5,2,-1,1
57,0,0.35000000000000003,720,5,2,-1,1
58,0,0.35000000000000003,720,5,2,-1,1
59,1,0.35000000000000003,476,5,2,-1,1
60,0,0.35000000000000003,720,5,2,-1,1
61,1,0.35000000000000003,445,5,2,-1,1
62,1,0.35000000000000003,474,5,2,-1,1
63,3,0.35000000000000003,197,5,2,-1,1
64,1,0.35000000000000003,464,5,2,-1,1
65,2,0.35000000000000003,294,5,2,-1,1
66,0,0.35000000000000003,720,5,2,-1,1
67,3,0.35000000000000003,186,5,2,-1,1
68,0,0.35000000000000003,720,5,2,-1,1
69,2,0.35000000000000003,310,5,2,-1,1
70,0,0.35000000000000003,720,5,2,-1,1
71,0,0.35000000000000003,720,5,2,-1,1
72,3,0.35000000000000003,186,5,2,-1,1
73,1,0.35000000000000003,447,5,2,-1,1
74,2,0.35000000000000003,289,5,2,-1,1
75,0,0.35000000000000003,720,5,2,-1,1
76,0,0.35000000000000003,720,5,2,-1,1
77,1,0.35000000000000003,454,5,2,-1,1
78,2,0.35000000000000003,300,5,2,-1,1
79,1,0.35000000000000003,458,5,2,-1,1
80,1,0.35000000000000003,476,5,2,-1,1
81,1,0.35000000000000003,469,5,2,-1,1
82,2,0.35000000000000003,299,5,2,-1,1
83,1,0.35000000000000003,485,5,2,-1,1
84,1,0.35000000000000003,445,5,2,-1,1
85,0,0.35000000000000003,720,5,2,-1,1
86,0,0.35000000000000003,720,5,2,-1,1
87,1,0.35000000000000003,471,5,2,-1,1
88,2,0.35000000000000003,300,5,2,-1,1
89,0,0.35000000000000003,720,5,2,-1,1
90,1,0.35000000000000003,446,5,2,-1,1
91,2,0.35000000000000003,307,5,2,-1,1
92,0,0.35000000000000003,720,5,2,-1,1
93,0,0.35000000000000003,720,5,2,-1,1
94,1,0.35000000000000003,473,5,2,-1,1
95,0,0.35000000000000003,720,5,2,-1,1
96,1,0.35000000000000003,481,5,2,-1,1
97,0,0.35000000000000003,720,5,2,-1,1
98,2,0.35000000000000003,310,5,2,-1,1
99,3,0.35000000000000003,200,5,2,-1,1
