,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.3,518,5,2,-1,1
1,2,0.3,357,5,2,-1,1
2,1,0.3,510,5,2,-1,1
3,2,0.3,354,5,2,-1,1
4,1,0.3,510,5,2,-1,1
5,0,0.3,720,5,2,-1,1
6,2,0.3,346,5,2,-1,1
7,1,0.3,499,5,2,-1,1
8,0,0.3,720,5,2,-1,1
9,2,0.3,360,5,2,-1,1
10,1,0.3,486,5,2,-1,1
11,0,0.3,720,5,2,-1,1
12,1,0.3,505,5,2,-1,1
13,1,0.3,512,5,2,-1,1
14,0,0.3,720,5,2,-1,1
15,1,0.3,508,5,2,-1,1
16,4,0.3,166,5,2,-1,1
17,0,0.3,720,5,2,-1,1
18,2,0.3,348,5,2,-1,1
19,0,0.3,720,5,2,-1,1
20,1,0.3,504,5,2,-1,1
21,0,0.3,720,5,2,-1,1
22,3,0.3,253,5,2,-1,1
23,2,0.3,351,5,2,-1,1
24,4,0.3,160,5,2,-1,1
25,1,0.3,482,5,2,-1,1
26,3,0.3,250,5,2,-1,1
27,0,0.3,720,5,2,-1,1
28,1,0.3,505,5,2,-1,1
29,1,0.3,507,5,2,-1,1
30,1,0.3,498,5,2,-1,1
31,0,0.3,720,5,2,-1,1
32,3,0.3,248,5,2,-1,1
33,3,0.3,231,5,2,-1,1
34,0,0.3,720,5,2,-1,1
35,1,0.3,498,5,2,-1,1
36,1,0.3,500,5,2,-1,1
37,1,0.3,499,5,2,-1,1
38,0,0.3,720,5,2,-1,1
39,1,0.3,483,5,2,-1,1
40,1,0.3,505,5,2,-1,1
41,0,0.3,720,5,2,-1,1
42,1,0.3,483,5,2,-1,1
43,3,0.3,246,5,2,-1,1
44,0,0.3,720,5,2,-1,1
45,1,0.3,507,5,2,-1,1
46,0,0.3,720,5,2,-1,1
47,0,0.3,720,5,2,-1,1
48,1,0.3,509,5,2,-1,1
49,3,0.3,269,5,2,-1,1
50,0,0.3,720,5,2,-1,1
51,1,0.3,515,5,2,-1,1
52,3,0.3,244,5,2,-1,1
53,1,0.3,505,5,2,-1,1
54,1,0.3,504,5,2,-1,1
55,1,0.3,496,5,2,-1,1
56,1,0.3,483,5,2,-1,1
57,2,0.3,341,5,2,-1,1
58,0,0.3,720,5,2,-1,1
59,2,0.3,335,5,2,-1,1
60,1,0.3,501,5,2,-1,1
61,3,0.3,244,5,2,-1,1
62,3,0.3,249,5,2,-1,1
63,2,0.3,360,5,2,-1,1
64,2,0.3,355,5,2,-1,1
65,0,0.3,720,5,2,-1,1
66,0,0.3,720,5,2,-1,1
67,1,0.3,513,5,2,-1,1
68,1,0.3,513,5,2,-1,1
69,3,0.3,226,5,2,-1,1
70,0,0.3,720,5,2,-1,1
71,2,0.3,366,5,2,-1,1
72,1,0.3,497,5,2,-1,1
73,1,0.3,501,5,2,-1,1
74,0,0.3,720,5,2,-1,1
75,0,0.3,720,5,2,-1,1
76,2,0.3,349,5,2,-1,1
77,1,0.3,496,5,2,-1,1
78,1,0.3,514,5,2,-1,1
79,0,0.3,720,5,2,-1,1
80,0,0.3,720,5,2,-1,1
81,1,0.3,476,5,2,-1,1
82,1,0.3,517,5,2,-1,1
83,5,0.3,118,5,2,-1,1
84,2,0.3,357,5,2,-1,1
85,1,0.3,524,5,2,-1,1
86,2,0.3,351,5,2,-1,1
87,3,0.3,244,5,2,-1,1
88,1,0.3,503,5,2,-1,1
89,0,0.3,720,5,2,-1,1
90,3,0.3,235,5,2,-1,1
91,0,0.3,720,5,2,-1,1
92,2,0.3,354,5,2,-1,1
93,0,0.3,720,5,2,-1,1
94,0,0.3,720,5,2,-1,1
95,1,0.3,502,5,2,-1,1
96,2,0.3,363,5,2,-1,1
97,1,0.3,513,5,2,-1,1
98,0,0.3,720,5,2,-1,1
99,1,0.3,516,5,2,-1,1
