,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,6,0.45,15,5,2,-1,1
1,1,0.45,408,5,2,-1,1
2,4,0.45,61,5,2,-1,1
3,3,0.45,121,5,2,-1,1
4,4,0.45,63,5,2,-1,1
5,6,0.45,13,5,2,-1,1
6,4,0.45,76,5,2,-1,1
7,1,0.45,410,5,2,-1,1
8,3,0.45,108,5,2,-1,1
9,3,0.45,115,5,2,-1,1
10,7,0.45,6,5,2,-1,1
11,4,0.45,55,5,2,-1,1
12,5,0.45,26,5,2,-1,1
13,2,0.45,213,5,2,-1,1
14,5,0.45,40,5,2,-1,1
15,4,0.45,53,5,2,-1,1
16,2,0.45,218,5,2,-1,1
17,0,0.45,720,5,2,-1,1
18,2,0.45,211,5,2,-1,1
19,6,0.45,21,5,2,-1,1
20,4,0.45,72,5,2,-1,1
21,2,0.45,207,5,2,-1,1
22,4,0.45,62,5,2,-1,1
23,2,0.45,226,5,2,-1,1
24,4,0.45,69,5,2,-1,1
25,2,0.45,224,5,2,-1,1
26,5,0.45,41,5,2,-1,1
27,3,0.45,124,5,2,-1,1
28,4,0.45,67,5,2,-1,1
29,1,0.45,391,5,2,-1,1
30,2,0.45,218,5,2,-1,1
31,2,0.45,211,5,2,-1,1
32,2,0.45,213,5,2,-1,1
33,1,0.45,403,5,2,-1,1
34,2,0.45,219,5,2,-1,1
35,3,0.45,118,5,2,-1,1
36,3,0.45,120,5,2,-1,1
37,8,0.45,5,5,2,-1,1
38,6,0.45,18,5,2,-1,1
39,0,0.45,720,5,2,-1,1
40,6,0.45,15,5,2,-1,1
41,4,0.45,77,5,2,-1,1
42,2,0.45,219,5,2,-1,1
43,1,0.45,384,5,2,-1,1
44,2,0.45,207,5,2,-1,1
45,6,0.45,16,5,2,-1,1
46,2,0.45,219,5,2,-1,1
47,3,0.45,113,5,2,-1,1
48,2,0.45,235,5,2,-1,1
49,3,0.45,124,5,2,-1,1
50,2,0.45,214,5,2,-1,1
51,5,0.45,28,5,2,-1,1
52,3,0.45,122,5,2,-1,1
53,7,0.45,10,5,2,-1,1
54,3,0.45,118,5,2,-1,1
55,2,0.45,225,5,2,-1,1
56,3,0.45,121,5,2,-1,1
57,2,0.45,205,5,2,-1,1
58,6,0.45,19,5,2,-1,1
59,5,0.45,36,5,2,-1,1
60,4,0.45,67,5,2,-1,1
61,1,0.45,382,5,2,-1,1
62,1,0.45,397,5,2,-1,1
63,5,0.45,34,5,2,-1,1
64,1,0.45,396,5,2,-1,1
65,2,0.45,238,5,2,-1,1
66,3,0.45,125,5,2,-1,1
67,3,0.45,115,5,2,-1,1
68,5,0.45,37,5,2,-1,1
69,2,0.45,214,5,2,-1,1
70,5,0.45,39,5,2,-1,1
71,3,0.45,129,5,2,-1,1
72,2,0.45,213,5,2,-1,1
73,1,0.45,399,5,2,-1,1
74,3,0.45,121,5,2,-1,1
75,2,0.45,207,5,2,-1,1
76,1,0.45,404,5,2,-1,1
77,0,0.45,720,5,2,-1,1
78,1,0.45,411,5,2,-1,1
79,2,0.45,216,5,2,-1,1
80,5,0.45,44,5,2,-1,1
81,2,0.45,209,5,2,-1,1
82,11,0.45,2,5,2,-1,1
83,1,0.45,382,5,2,-1,1
84,2,0.45,216,5,2,-1,1
85,5,0.45,35,5,2,-1,1
86,1,0.45,395,5,2,-1,1
87,4,0.45,57,5,2,-1,1
88,2,0.45,214,5,2,-1,1
89,0,0.45,720,5,2,-1,1
90,3,0.45,116,5,2,-1,1
91,4,0.45,61,5,2,-1,1
92,1,0.45,373,5,2,-1,1
93,2,0.45,208,5,2,-1,1
94,3,0.45,110,5,2,-1,1
95,2,0.45,220,5,2,-1,1
96,4,0.45,63,5,2,-1,1
97,4,0.45,52,5,2,-1,1
98,2,0.45,236,5,2,-1,1
99,4,0.45,70,5,2,-1,1
