,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.35000000000000003,282,5,2,-1,1
1,1,0.35000000000000003,446,5,2,-1,1
2,0,0.35000000000000003,720,5,2,-1,1
3,5,0.35000000000000003,87,5,2,-1,1
4,2,0.35000000000000003,296,5,2,-1,1
5,1,0.35000000000000003,472,5,2,-1,1
6,1,0.35000000000000003,454,5,2,-1,1
7,2,0.35000000000000003,289,5,2,-1,1
8,2,0.35000000000000003,296,5,2,-1,1
9,2,0.35000000000000003,300,5,2,-1,1
10,1,0.35000000000000003,465,5,2,-1,1
11,1,0.35000000000000003,452,5,2,-1,1
12,3,0.35000000000000003,191,5,2,-1,1
13,1,0.35000000000000003,467,5,2,-1,1
14,3,0.35000000000000003,189,5,2,-1,1
15,2,0.35000000000000003,306,5,2,-1,1
16,0,0.35000000000000003,720,5,2,-1,1
17,3,0.35000000000000003,190,5,2,-1,1
18,1,0.35000000000000003,456,5,2,-1,1
19,1,0.35000000000000003,479,5,2,-1,1
20,2,0.35000000000000003,301,5,2,-1,1
21,2,0.35000000000000003,310,5,2,-1,1
22,2,0.35000000000000003,301,5,2,-1,1
23,2,0.35000000000000003,308,5,2,-1,1
24,2,0.35000000000000003,299,5,2,-1,1
25,2,0.35000000000000003,315,5,2,-1,1
26,1,0.35000000000000003,449,5,2,-1,1
27,0,0.35000000000000003,720,5,2,-1,1
28,1,0.35000000000000003,465,5,2,-1,1
29,0,0.35000000000000003,720,5,2,-1,1
30,1,0.35000000000000003,480,5,2,-1,1
31,2,0.35000000000000003,294,5,2,-1,1
32,0,0.35000000000000003,720,5,2,-1,1
33,0,0.35000000000000003,720,5,2,-1,1
34,0,0.35000000000000003,720,5,2,-1,1
35,4,0.35000000000000003,119,5,2,-1,1
36,2,0.35000000000000003,315,5,2,-1,1
37,1,0.35000000000000003,470,5,2,-1,1
38,0,0.35000000000000003,720,5,2,-1,1
39,0,0.35000000000000003,720,5,2,-1,1
40,2,0.35000000000000003,308,5,2,-1,1
41,2,0.35000000000000003,307,5,2,-1,1
42,3,0.35000000000000003,210,5,2,-1,1
43,4,0.35000000000000003,130,5,2,-1,1
44,4,0.35000000000000003,134,5,2,-1,1
45,1,0.35000000000000003,462,5,2,-1,1
46,3,0.35000000000000003,188,5,2,-1,1
47,4,0.35000000000000003,143,5,2,-1,1
48,2,0.35000000000000003,286,5,2,-1,1
49,0,0.35000000000000003,720,5,2,-1,1
50,3,0.35000000000000003,197,5,2,-1,1
51,0,0.35000000000000003,720,5,2,-1,1
52,0,0.35000000000000003,720,5,2,-1,1
53,2,0.35000000000000003,282,5,2,-1,1
54,1,0.35000000000000003,464,5,2,-1,1
55,1,0.35000000000000003,456,5,2,-1,1
56,2,0.35000000000000003,308,5,2,-1,1
57,1,0.35000000000000003,474,5,2,-1,1
58,0,0.35000000000000003,720,5,2,-1,1
59,1,0.35000000000000003,490,5,2,-1,1
60,2,0.35000000000000003,302,5,2,-1,1
61,0,0.35000000000000003,720,5,2,-1,1
62,2,0.35000000000000003,297,5,2,-1,1
63,2,0.35000000000000003,318,5,2,-1,1
64,2,0.35000000000000003,299,5,2,-1,1
65,1,0.35000000000000003,474,5,2,-1,1
66,2,0.35000000000000003,294,5,2,-1,1
67,2,0.35000000000000003,314,5,2,-1,1
68,3,0.35000000000000003,192,5,2,-1,1
69,3,0.35000000000000003,201,5,2,-1,1
70,1,0.35000000000000003,454,5,2,-1,1
71,1,0.35000000000000003,473,5,2,-1,1
72,0,0.35000000000000003,720,5,2,-1,1
73,0,0.35000000000000003,720,5,2,-1,1
74,1,0.35000000000000003,480,5,2,-1,1
75,2,0.35000000000000003,292,5,2,-1,1
76,0,0.35000000000000003,720,5,2,-1,1
77,1,0.35000000000000003,476,5,2,-1,1
78,1,0.35000000000000003,466,5,2,-1,1
79,2,0.35000000000000003,310,5,2,-1,1
80,1,0.35000000000000003,440,5,2,-1,1
81,0,0.35000000000000003,720,5,2,-1,1
82,3,0.35000000000000003,196,5,2,-1,1
83,4,0.35000000000000003,114,5,2,-1,1
84,2,0.35000000000000003,324,5,2,-1,1
85,1,0.35000000000000003,452,5,2,-1,1
86,1,0.35000000000000003,449,5,2,-1,1
87,3,0.35000000000000003,191,5,2,-1,1
88,2,0.35000000000000003,315,5,2,-1,1
89,1,0.35000000000000003,483,5,2,-1,1
90,2,0.35000000000000003,284,5,2,-1,1
91,4,0.35000000000000003,124,5,2,-1,1
92,1,0.35000000000000003,484,5,2,-1,1
93,1,0.35000000000000003,476,5,2,-1,1
94,0,0.35000000000000003,720,5,2,-1,1
95,1,0.35000000000000003,464,5,2,-1,1
96,3,0.35000000000000003,186,5,2,-1,1
97,0,0.35000000000000003,720,5,2,-1,1
98,2,0.35000000000000003,307,5,2,-1,1
99,1,0.35000000000000003,471,5,2,-1,1
