,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,4,0.45,63,5,2,-1,1
1,2,0.45,231,5,2,-1,1
2,2,0.45,219,5,2,-1,1
3,3,0.45,101,5,2,-1,1
4,3,0.45,136,5,2,-1,1
5,8,0.45,6,5,2,-1,1
6,5,0.45,30,5,2,-1,1
7,4,0.45,79,5,2,-1,1
8,1,0.45,400,5,2,-1,1
9,6,0.45,13,5,2,-1,1
10,4,0.45,76,5,2,-1,1
11,7,0.45,4,5,2,-1,1
12,0,0.45,720,5,2,-1,1
13,2,0.45,215,5,2,-1,1
14,7,0.45,8,5,2,-1,1
15,5,0.45,36,5,2,-1,1
16,3,0.45,122,5,2,-1,1
17,4,0.45,58,5,2,-1,1
18,5,0.45,27,5,2,-1,1
19,3,0.45,134,5,2,-1,1
20,3,0.45,123,5,2,-1,1
21,1,0.45,404,5,2,-1,1
22,7,0.45,9,5,2,-1,1
23,6,0.45,17,5,2,-1,1
24,6,0.45,17,5,2,-1,1
25,2,0.45,207,5,2,-1,1
26,3,0.45,110,5,2,-1,1
27,7,0.45,4,5,2,-1,1
28,1,0.45,392,5,2,-1,1
29,4,0.45,60,5,2,-1,1
30,7,0.45,15,5,2,-1,1
31,1,0.45,391,5,2,-1,1
32,3,0.45,114,5,2,-1,1
33,5,0.45,37,5,2,-1,1
34,5,0.45,38,5,2,-1,1
35,11,0.45,2,5,2,-1,1
36,5,0.45,35,5,2,-1,1
37,9,0.45,1,5,2,-1,1
38,7,0.45,8,5,2,-1,1
39,6,0.45,20,5,2,-1,1
40,7,0.45,14,5,2,-1,1
41,4,0.45,72,5,2,-1,1
42,5,0.45,37,5,2,-1,1
43,3,0.45,107,5,2,-1,1
44,7,0.45,18,5,2,-1,1
45,3,0.45,117,5,2,-1,1
46,2,0.45,212,5,2,-1,1
47,0,0.45,720,5,2,-1,1
48,6,0.45,24,5,2,-1,1
49,5,0.45,43,5,2,-1,1
50,1,0.45,397,5,2,-1,1
51,2,0.45,202,5,2,-1,1
52,7,0.45,9,5,2,-1,1
53,5,0.45,34,5,2,-1,1
54,5,0.45,48,5,2,-1,1
55,4,0.45,58,5,2,-1,1
56,3,0.45,113,5,2,-1,1
57,7,0.45,8,5,2,-1,1
58,6,0.45,14,5,2,-1,1
59,5,0.45,36,5,2,-1,1
60,5,0.45,33,5,2,-1,1
61,3,0.45,125,5,2,-1,1
62,8,0.45,7,5,2,-1,1
63,1,0.45,395,5,2,-1,1
64,2,0.45,217,5,2,-1,1
65,5,0.45,34,5,2,-1,1
66,3,0.45,120,5,2,-1,1
67,5,0.45,26,5,2,-1,1
68,1,0.45,401,5,2,-1,1
69,1,0.45,393,5,2,-1,1
70,8,0.45,4,5,2,-1,1
71,4,0.45,76,5,2,-1,1
72,7,0.45,22,5,2,-1,1
73,2,0.45,224,5,2,-1,1
74,1,0.45,400,5,2,-1,1
75,4,0.45,75,5,2,-1,1
76,5,0.45,41,5,2,-1,1
77,5,0.45,38,5,2,-1,1
78,2,0.45,196,5,2,-1,1
79,3,0.45,116,5,2,-1,1
80,4,0.45,60,5,2,-1,1
81,6,0.45,19,5,2,-1,1
82,4,0.45,75,5,2,-1,1
83,2,0.45,191,5,2,-1,1
84,3,0.45,106,5,2,-1,1
85,3,0.45,109,5,2,-1,1
86,2,0.45,214,5,2,-1,1
87,1,0.45,400,5,2,-1,1
88,3,0.45,130,5,2,-1,1
89,7,0.45,7,5,2,-1,1
90,5,0.45,43,5,2,-1,1
91,2,0.45,220,5,2,-1,1
92,3,0.45,128,5,2,-1,1
93,3,0.45,131,5,2,-1,1
94,7,0.45,9,5,2,-1,1
95,2,0.45,214,5,2,-1,1
96,2,0.45,221,5,2,-1,1
97,3,0.45,134,5,2,-1,1
98,3,0.45,116,5,2,-1,1
99,6,0.45,21,5,2,-1,1
