,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.3,492,5,2,-1,1
1,1,0.3,481,5,2,-1,1
2,0,0.3,720,5,2,-1,1
3,0,0.3,720,5,2,-1,1
4,2,0.3,313,5,2,-1,1
5,2,0.3,372,5,2,-1,1
6,2,0.3,329,5,2,-1,1
7,1,0.3,507,5,2,-1,1
8,0,0.3,720,5,2,-1,1
9,3,0.3,240,5,2,-1,1
10,1,0.3,516,5,2,-1,1
11,1,0.3,502,5,2,-1,1
12,3,0.3,249,5,2,-1,1
13,0,0.3,720,5,2,-1,1
14,0,0.3,720,5,2,-1,1
15,2,0.3,348,5,2,-1,1
16,3,0.3,248,5,2,-1,1
17,0,0.3,720,5,2,-1,1
18,1,0.3,482,5,2,-1,1
19,0,0.3,720,5,2,-1,1
20,0,0.3,720,5,2,-1,1
21,2,0.3,368,5,2,-1,1
22,2,0.3,380,5,2,-1,1
23,4,0.3,164,5,2,-1,1
24,1,0.3,524,5,2,-1,1
25,4,0.3,166,5,2,-1,1
26,1,0.3,503,5,2,-1,1
27,1,0.3,493,5,2,-1,1
28,0,0.3,720,5,2,-1,1
29,0,0.3,720,5,2,-1,1
30,1,0.3,485,5,2,-1,1
31,1,0.3,504,5,2,-1,1
32,0,0.3,720,5,2,-1,1
33,1,0.3,505,5,2,-1,1
34,1,0.3,525,5,2,-1,1
35,0,0.3,720,5,2,-1,1
36,1,0.3,510,5,2,-1,1
37,0,0.3,720,5,2,-1,1
38,2,0.3,377,5,2,-1,1
39,1,0.3,496,5,2,-1,1
40,0,0.3,720,5,2,-1,1
41,3,0.3,243,5,2,-1,1
42,0,0.3,720,5,2,-1,1
43,0,0.3,720,5,2,-1,1
44,0,0.3,720,5,2,-1,1
45,0,0.3,720,5,2,-1,1
46,3,0.3,242,5,2,-1,1
47,0,0.3,720,5,2,-1,1
48,4,0.3,169,5,2,-1,1
49,2,0.3,347,5,2,-1,1
50,2,0.3,362,5,2,-1,1
51,2,0.3,329,5,2,-1,1
52,3,0.3,247,5,2,-1,1
53,1,0.3,493,5,2,-1,1
54,1,0.3,503,5,2,-1,1
55,0,0.3,720,5,2,-1,1
56,2,0.3,344,5,2,-1,1
57,0,0.3,720,5,2,-1,1
58,0,0.3,720,5,2,-1,1
59,0,0.3,720,5,2,-1,1
60,2,0.3,357,5,2,-1,1
61,1,0.3,502,5,2,-1,1
62,1,0.3,515,5,2,-1,1
63,1,0.3,502,5,2,-1,1
64,1,0.3,504,5,2,-1,1
65,2,0.3,365,5,2,-1,1
66,2,0.3,336,5,2,-1,1
67,0,0.3,720,5,2,-1,1
68,0,0.3,720,5,2,-1,1
69,1,0.3,496,5,2,-1,1
70,1,0.3,504,5,2,-1,1
71,1,0.3,506,5,2,-1,1
72,1,0.3,502,5,2,-1,1
73,1,0.3,519,5,2,-1,1
74,0,0.3,720,5,2,-1,1
75,1,0.3,500,5,2,-1,1
76,0,0.3,720,5,2,-1,1
77,1,0.3,505,5,2,-1,1
78,1,0.3,490,5,2,-1,1
79,2,0.3,350,5,2,-1,1
80,1,0.3,523,5,2,-1,1
81,0,0.3,720,5,2,-1,1
82,1,0.3,496,5,2,-1,1
83,4,0.3,168,5,2,-1,1
84,1,0.3,508,5,2,-1,1
85,0,0.3,720,5,2,-1,1
86,1,0.3,514,5,2,-1,1
87,1,0.3,509,5,2,-1,1
88,1,0.3,497,5,2,-1,1
89,2,0.3,354,5,2,-1,1
90,1,0.3,486,5,2,-1,1
91,0,0.3,720,5,2,-1,1
92,2,0.3,354,5,2,-1,1
93,1,0.3,519,5,2,-1,1
94,1,0.3,519,5,2,-1,1
95,1,0.3,503,5,2,-1,1
96,3,0.3,231,5,2,-1,1
97,2,0.3,366,5,2,-1,1
98,1,0.3,500,5,2,-1,1
99,1,0.3,495,5,2,-1,1
