,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,7,0.25,91,5,2,-1,1
1,1,0.25,554,5,2,-1,1
2,3,0.25,302,5,2,-1,1
3,4,0.25,212,5,2,-1,1
4,2,0.25,402,5,2,-1,1
5,3,0.25,315,5,2,-1,1
6,2,0.25,402,5,2,-1,1
7,4,0.25,243,5,2,-1,1
8,1,0.25,545,5,2,-1,1
9,3,0.25,289,5,2,-1,1
10,2,0.25,381,5,2,-1,1
11,3,0.25,313,5,2,-1,1
12,3,0.25,315,5,2,-1,1
13,2,0.25,386,5,2,-1,1
14,1,0.25,538,5,2,-1,1
15,1,0.25,541,5,2,-1,1
16,4,0.25,225,5,2,-1,1
17,3,0.25,303,5,2,-1,1
18,8,0.25,66,5,2,-1,1
19,3,0.25,324,5,2,-1,1
20,3,0.25,278,5,2,-1,1
21,4,0.25,210,5,2,-1,1
22,2,0.25,387,5,2,-1,1
23,4,0.25,224,5,2,-1,1
24,5,0.25,168,5,2,-1,1
25,1,0.25,564,5,2,-1,1
26,1,0.25,526,5,2,-1,1
27,2,0.25,397,5,2,-1,1
28,1,0.25,542,5,2,-1,1
29,5,0.25,159,5,2,-1,1
30,2,0.25,396,5,2,-1,1
31,3,0.25,314,5,2,-1,1
32,4,0.25,230,5,2,-1,1
33,2,0.25,412,5,2,-1,1
34,3,0.25,302,5,2,-1,1
35,2,0.25,390,5,2,-1,1
36,5,0.25,165,5,2,-1,1
37,1,0.25,550,5,2,-1,1
38,3,0.25,293,5,2,-1,1
39,3,0.25,283,5,2,-1,1
40,4,0.25,225,5,2,-1,1
41,2,0.25,406,5,2,-1,1
42,1,0.25,546,5,2,-1,1
43,0,0.25,720,5,2,-1,1
44,1,0.25,534,5,2,-1,1
45,5,0.25,174,5,2,-1,1
46,1,0.25,529,5,2,-1,1
47,1,0.25,542,5,2,-1,1
48,3,0.25,328,5,2,-1,1
49,4,0.25,222,5,2,-1,1
50,0,0.25,720,5,2,-1,1
51,5,0.25,167,5,2,-1,1
52,4,0.25,236,5,2,-1,1
53,4,0.25,241,5,2,-1,1
54,5,0.25,181,5,2,-1,1
55,2,0.25,411,5,2,-1,1
56,2,0.25,395,5,2,-1,1
57,4,0.25,245,5,2,-1,1
58,2,0.25,417,5,2,-1,1
59,1,0.25,511,5,2,-1,1
60,2,0.25,430,5,2,-1,1
61,2,0.25,410,5,2,-1,1
62,4,0.25,220,5,2,-1,1
63,6,0.25,123,5,2,-1,1
64,2,0.25,407,5,2,-1,1
65,5,0.25,164,5,2,-1,1
66,3,0.25,303,5,2,-1,1
67,3,0.25,284,5,2,-1,1
68,1,0.25,542,5,2,-1,1
69,2,0.25,383,5,2,-1,1
70,7,0.25,93,5,2,-1,1
71,2,0.25,393,5,2,-1,1
72,2,0.25,388,5,2,-1,1
73,1,0.25,538,5,2,-1,1
74,3,0.25,297,5,2,-1,1
75,1,0.25,539,5,2,-1,1
76,2,0.25,418,5,2,-1,1
77,2,0.25,390,5,2,-1,1
78,2,0.25,424,5,2,-1,1
79,3,0.25,313,5,2,-1,1
80,2,0.25,415,5,2,-1,1
81,4,0.25,231,5,2,-1,1
82,4,0.25,229,5,2,-1,1
83,8,0.25,64,5,2,-1,1
84,2,0.25,402,5,2,-1,1
85,1,0.25,555,5,2,-1,1
86,3,0.25,300,5,2,-1,1
87,0,0.25,720,5,2,-1,1
88,3,0.25,317,5,2,-1,1
89,2,0.25,391,5,2,-1,1
90,1,0.25,532,5,2,-1,1
91,3,0.25,287,5,2,-1,1
92,5,0.25,182,5,2,-1,1
93,2,0.25,388,5,2,-1,1
94,2,0.25,396,5,2,-1,1
95,1,0.25,539,5,2,-1,1
96,3,0.25,301,5,2,-1,1
97,1,0.25,548,5,2,-1,1
98,3,0.25,315,5,2,-1,1
99,7,0.25,97,5,2,-1,1
