,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,5,0.2,256,5,2,-1,1
1,4,0.2,293,5,2,-1,1
2,3,0.2,378,5,2,-1,1
3,2,0.2,468,5,2,-1,1
4,5,0.2,230,5,2,-1,1
5,3,0.2,376,5,2,-1,1
6,0,0.2,720,5,2,-1,1
7,3,0.2,383,5,2,-1,1
8,4,0.2,309,5,2,-1,1
9,2,0.2,456,5,2,-1,1
10,6,0.2,186,5,2,-1,1
11,5,0.2,239,5,2,-1,1
12,1,0.2,565,5,2,-1,1
13,7,0.2,148,5,2,-1,1
14,3,0.2,361,5,2,-1,1
15,4,0.2,278,5,2,-1,1
16,4,0.2,286,5,2,-1,1
17,7,0.2,168,5,2,-1,1
18,3,0.2,366,5,2,-1,1
19,7,0.2,154,5,2,-1,1
20,6,0.2,170,5,2,-1,1
21,5,0.2,223,5,2,-1,1
22,2,0.2,434,5,2,-1,1
23,3,0.2,370,5,2,-1,1
24,6,0.2,206,5,2,-1,1
25,6,0.2,184,5,2,-1,1
26,5,0.2,250,5,2,-1,1
27,4,0.2,300,5,2,-1,1
28,13,0.2,44,5,2,-1,1
29,2,0.2,463,5,2,-1,1
30,5,0.2,256,5,2,-1,1
31,8,0.2,122,5,2,-1,1
32,4,0.2,292,5,2,-1,1
33,2,0.2,491,5,2,-1,1
34,4,0.2,305,5,2,-1,1
35,2,0.2,472,5,2,-1,1
36,4,0.2,269,5,2,-1,1
37,4,0.2,312,5,2,-1,1
38,6,0.2,223,5,2,-1,1
39,2,0.2,468,5,2,-1,1
40,6,0.2,173,5,2,-1,1
41,2,0.2,467,5,2,-1,1
42,2,0.2,454,5,2,-1,1
43,5,0.2,257,5,2,-1,1
44,3,0.2,345,5,2,-1,1
45,6,0.2,202,5,2,-1,1
46,4,0.2,277,5,2,-1,1
47,5,0.2,234,5,2,-1,1
48,4,0.2,286,5,2,-1,1
49,4,0.2,295,5,2,-1,1
50,3,0.2,362,5,2,-1,1
51,3,0.2,367,5,2,-1,1
52,4,0.2,307,5,2,-1,1
53,4,0.2,306,5,2,-1,1
54,4,0.2,278,5,2,-1,1
55,2,0.2,431,5,2,-1,1
56,3,0.2,354,5,2,-1,1
57,4,0.2,304,5,2,-1,1
58,7,0.2,161,5,2,-1,1
59,4,0.2,297,5,2,-1,1
60,0,0.2,720,5,2,-1,1
61,6,0.2,182,5,2,-1,1
62,7,0.2,140,5,2,-1,1
63,4,0.2,298,5,2,-1,1
64,2,0.2,449,5,2,-1,1
65,2,0.2,449,5,2,-1,1
66,1,0.2,565,5,2,-1,1
67,4,0.2,294,5,2,-1,1
68,3,0.2,392,5,2,-1,1
69,2,0.2,452,5,2,-1,1
70,4,0.2,294,5,2,-1,1
71,3,0.2,356,5,2,-1,1
72,2,0.2,454,5,2,-1,1
73,6,0.2,165,5,2,-1,1
74,5,0.2,233,5,2,-1,1
75,4,0.2,289,5,2,-1,1
76,6,0.2,182,5,2,-1,1
77,2,0.2,451,5,2,-1,1
78,3,0.2,364,5,2,-1,1
79,6,0.2,180,5,2,-1,1
80,4,0.2,293,5,2,-1,1
81,3,0.2,340,5,2,-1,1
82,2,0.2,430,5,2,-1,1
83,4,0.2,316,5,2,-1,1
84,4,0.2,285,5,2,-1,1
85,3,0.2,380,5,2,-1,1
86,5,0.2,222,5,2,-1,1
87,4,0.2,305,5,2,-1,1
88,4,0.2,292,5,2,-1,1
89,4,0.2,309,5,2,-1,1
90,3,0.2,361,5,2,-1,1
91,2,0.2,477,5,2,-1,1
92,3,0.2,357,5,2,-1,1
93,6,0.2,185,5,2,-1,1
94,6,0.2,196,5,2,-1,1
95,4,0.2,303,5,2,-1,1
96,3,0.2,362,5,2,-1,1
97,2,0.2,469,5,2,-1,1
98,4,0.2,275,5,2,-1,1
99,6,0.2,177,5,2,-1,1
