,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.45,720,5,2,-1,1
1,0,0.45,720,5,2,-1,1
2,2,0.45,221,5,2,-1,1
3,0,0.45,720,5,2,-1,1
4,3,0.45,125,5,2,-1,1
5,1,0.45,365,5,2,-1,1
6,0,0.45,720,5,2,-1,1
7,1,0.45,419,5,2,-1,1
8,0,0.45,720,5,2,-1,1
9,0,0.45,720,5,2,-1,1
10,0,0.45,720,5,2,-1,1
11,0,0.45,720,5,2,-1,1
12,1,0.45,377,5,2,-1,1
13,0,0.45,720,5,2,-1,1
14,0,0.45,720,5,2,-1,1
15,1,0.45,411,5,2,-1,1
16,1,0.45,407,5,2,-1,1
17,0,0.45,720,5,2,-1,1
18,0,0.45,720,5,2,-1,1
19,0,0.45,720,5,2,-1,1
20,1,0.45,391,5,2,-1,1
21,0,0.45,720,5,2,-1,1
22,0,0.45,720,5,2,-1,1
23,1,0.45,395,5,2,-1,1
24,2,0.45,200,5,2,-1,1
25,0,0.45,720,5,2,-1,1
26,0,0.45,720,5,2,-1,1
27,0,0.45,720,5,2,-1,1
28,1,0.45,403,5,2,-1,1
29,0,0.45,720,5,2,-1,1
30,0,0.45,720,5,2,-1,1
31,0,0.45,720,5,2,-1,1
32,0,0.45,720,5,2,-1,1
33,0,0.45,720,5,2,-1,1
34,1,0.45,407,5,2,-1,1
35,2,0.45,237,5,2,-1,1
36,0,0.45,720,5,2,-1,1
37,2,0.45,218,5,2,-1,1
38,0,0.45,720,5,2,-1,1
39,3,0.45,112,5,2,-1,1
40,1,0.45,411,5,2,-1,1
41,1,0.45,389,5,2,-1,1
42,0,0.45,720,5,2,-1,1
43,2,0.45,245,5,2,-1,1
44,2,0.45,216,5,2,-1,1
45,0,0.45,720,5,2,-1,1
46,0,0.45,720,5,2,-1,1
47,1,0.45,393,5,2,-1,1
48,0,0.45,720,5,2,-1,1
49,0,0.45,720,5,2,-1,1
50,1,0.45,399,5,2,-1,1
51,1,0.45,367,5,2,-1,1
52,2,0.45,218,5,2,-1,1
53,0,0.45,720,5,2,-1,1
54,1,0.45,403,5,2,-1,1
55,0,0.45,720,5,2,-1,1
56,0,0.45,720,5,2,-1,1
57,0,0.45,720,5,2,-1,1
58,0,0.45,720,5,2,-1,1
59,1,0.45,389,5,2,-1,1
60,0,0.45,720,5,2,-1,1
61,0,0.45,720,5,2,-1,1
62,0,0.45,720,5,2,-1,1
63,0,0.45,720,5,2,-1,1
64,1,0.45,394,5,2,-1,1
65,1,0.45,404,5,2,-1,1
66,0,0.45,720,5,2,-1,1
67,0,0.45,720,5,2,-1,1
68,0,0.45,720,5,2,-1,1
69,0,0.45,720,5,2,-1,1
70,0,0.45,720,5,2,-1,1
71,0,0.45,720,5,2,-1,1
72,2,0.45,234,5,2,-1,1
73,1,0.45,389,5,2,-1,1
74,0,0.45,720,5,2,-1,1
75,1,0.45,379,5,2,-1,1
76,0,0.45,720,5,2,-1,1
77,4,0.45,71,5,2,-1,1
78,1,0.45,401,5,2,-1,1
79,0,0.45,720,5,2,-1,1
80,1,0.45,398,5,2,-1,1
81,0,0.45,720,5,2,-1,1
82,0,0.45,720,5,2,-1,1
83,0,0.45,720,5,2,-1,1
84,0,0.45,720,5,2,-1,1
85,1,0.45,407,5,2,-1,1
86,1,0.45,389,5,2,-1,1
87,0,0.45,720,5,2,-1,1
88,0,0.45,720,5,2,-1,1
89,0,0.45,720,5,2,-1,1
90,0,0.45,720,5,2,-1,1
91,0,0.45,720,5,2,-1,1
92,0,0.45,720,5,2,-1,1
93,1,0.45,387,5,2,-1,1
94,1,0.45,397,5,2,-1,1
95,1,0.45,411,5,2,-1,1
96,1,0.45,384,5,2,-1,1
97,2,0.45,218,5,2,-1,1
98,1,0.45,397,5,2,-1,1
99,0,0.45,720,5,2,-1,1
