,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.25,412,5,2,-1,1
1,7,0.25,101,5,2,-1,1
2,0,0.25,720,5,2,-1,1
3,7,0.25,94,5,2,-1,1
4,5,0.25,151,5,2,-1,1
5,4,0.25,230,5,2,-1,1
6,3,0.25,289,5,2,-1,1
7,5,0.25,168,5,2,-1,1
8,6,0.25,115,5,2,-1,1
9,6,0.25,127,5,2,-1,1
10,4,0.25,238,5,2,-1,1
11,1,0.25,526,5,2,-1,1
12,3,0.25,309,5,2,-1,1
13,7,0.25,93,5,2,-1,1
14,3,0.25,313,5,2,-1,1
15,6,0.25,135,5,2,-1,1
16,7,0.25,107,5,2,-1,1
17,9,0.25,54,5,2,-1,1
18,1,0.25,558,5,2,-1,1
19,2,0.25,403,5,2,-1,1
20,6,0.25,122,5,2,-1,1
21,7,0.25,87,5,2,-1,1
22,2,0.25,389,5,2,-1,1
23,5,0.25,159,5,2,-1,1
24,6,0.25,118,5,2,-1,1
25,4,0.25,228,5,2,-1,1
26,8,0.25,76,5,2,-1,1
27,4,0.25,219,5,2,-1,1
28,4,0.25,245,5,2,-1,1
29,4,0.25,235,5,2,-1,1
30,3,0.25,305,5,2,-1,1
31,6,0.25,121,5,2,-1,1
32,4,0.25,219,5,2,-1,1
33,3,0.25,310,5,2,-1,1
34,5,0.25,161,5,2,-1,1
35,7,0.25,105,5,2,-1,1
36,5,0.25,153,5,2,-1,1
37,11,0.25,27,5,2,-1,1
38,6,0.25,108,5,2,-1,1
39,1,0.25,512,5,2,-1,1
40,8,0.25,78,5,2,-1,1
41,2,0.25,422,5,2,-1,1
42,5,0.25,183,5,2,-1,1
43,6,0.25,140,5,2,-1,1
44,6,0.25,128,5,2,-1,1
45,6,0.25,133,5,2,-1,1
46,7,0.25,117,5,2,-1,1
47,7,0.25,110,5,2,-1,1
48,6,0.25,130,5,2,-1,1
49,1,0.25,533,5,2,-1,1
50,1,0.25,543,5,2,-1,1
51,7,0.25,91,5,2,-1,1
52,3,0.25,309,5,2,-1,1
53,4,0.25,229,5,2,-1,1
54,5,0.25,161,5,2,-1,1
55,6,0.25,142,5,2,-1,1
56,4,0.25,227,5,2,-1,1
57,3,0.25,307,5,2,-1,1
58,3,0.25,328,5,2,-1,1
59,2,0.25,423,5,2,-1,1
60,4,0.25,228,5,2,-1,1
61,8,0.25,71,5,2,-1,1
62,4,0.25,204,5,2,-1,1
63,4,0.25,221,5,2,-1,1
64,5,0.25,167,5,2,-1,1
65,4,0.25,214,5,2,-1,1
66,7,0.25,103,5,2,-1,1
67,0,0.25,720,5,2,-1,1
68,6,0.25,125,5,2,-1,1
69,1,0.25,545,5,2,-1,1
70,7,0.25,112,5,2,-1,1
71,3,0.25,330,5,2,-1,1
72,7,0.25,83,5,2,-1,1
73,1,0.25,552,5,2,-1,1
74,3,0.25,285,5,2,-1,1
75,6,0.25,134,5,2,-1,1
76,10,0.25,26,5,2,-1,1
77,4,0.25,203,5,2,-1,1
78,6,0.25,126,5,2,-1,1
79,1,0.25,549,5,2,-1,1
80,3,0.25,313,5,2,-1,1
81,4,0.25,223,5,2,-1,1
82,6,0.25,133,5,2,-1,1
83,6,0.25,131,5,2,-1,1
84,6,0.25,135,5,2,-1,1
85,1,0.25,539,5,2,-1,1
86,8,0.25,71,5,2,-1,1
87,4,0.25,240,5,2,-1,1
88,9,0.25,50,5,2,-1,1
89,5,0.25,164,5,2,-1,1
90,6,0.25,136,5,2,-1,1
91,8,0.25,71,5,2,-1,1
92,5,0.25,158,5,2,-1,1
93,4,0.25,233,5,2,-1,1
94,6,0.25,124,5,2,-1,1
95,6,0.25,118,5,2,-1,1
96,5,0.25,158,5,2,-1,1
97,1,0.25,548,5,2,-1,1
98,7,0.25,100,5,2,-1,1
99,5,0.25,176,5,2,-1,1
