,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.25,522,5,2,-1,1
1,3,0.25,292,5,2,-1,1
2,1,0.25,539,5,2,-1,1
3,6,0.25,142,5,2,-1,1
4,3,0.25,272,5,2,-1,1
5,6,0.25,118,5,2,-1,1
6,2,0.25,375,5,2,-1,1
7,3,0.25,304,5,2,-1,1
8,1,0.25,534,5,2,-1,1
9,1,0.25,533,5,2,-1,1
10,3,0.25,283,5,2,-1,1
11,4,0.25,218,5,2,-1,1
12,3,0.25,285,5,2,-1,1
13,1,0.25,532,5,2,-1,1
14,1,0.25,517,5,2,-1,1
15,2,0.25,419,5,2,-1,1
16,3,0.25,292,5,2,-1,1
17,2,0.25,408,5,2,-1,1
18,2,0.25,421,5,2,-1,1
19,1,0.25,542,5,2,-1,1
20,1,0.25,548,5,2,-1,1
21,2,0.25,409,5,2,-1,1
22,2,0.25,426,5,2,-1,1
23,0,0.25,720,5,2,-1,1
24,6,0.25,111,5,2,-1,1
25,2,0.25,389,5,2,-1,1
26,4,0.25,239,5,2,-1,1
27,4,0.25,239,5,2,-1,1
28,2,0.25,413,5,2,-1,1
29,4,0.25,217,5,2,-1,1
30,3,0.25,296,5,2,-1,1
31,4,0.25,241,5,2,-1,1
32,4,0.25,229,5,2,-1,1
33,6,0.25,128,5,2,-1,1
34,3,0.25,296,5,2,-1,1
35,3,0.25,317,5,2,-1,1
36,1,0.25,533,5,2,-1,1
37,2,0.25,436,5,2,-1,1
38,1,0.25,541,5,2,-1,1
39,1,0.25,564,5,2,-1,1
40,3,0.25,307,5,2,-1,1
41,1,0.25,531,5,2,-1,1
42,3,0.25,308,5,2,-1,1
43,0,0.25,720,5,2,-1,1
44,2,0.25,392,5,2,-1,1
45,6,0.25,129,5,2,-1,1
46,0,0.25,720,5,2,-1,1
47,4,0.25,247,5,2,-1,1
48,0,0.25,720,5,2,-1,1
49,2,0.25,417,5,2,-1,1
50,4,0.25,226,5,2,-1,1
51,1,0.25,526,5,2,-1,1
52,2,0.25,385,5,2,-1,1
53,2,0.25,421,5,2,-1,1
54,0,0.25,720,5,2,-1,1
55,3,0.25,293,5,2,-1,1
56,3,0.25,293,5,2,-1,1
57,0,0.25,720,5,2,-1,1
58,2,0.25,399,5,2,-1,1
59,1,0.25,527,5,2,-1,1
60,3,0.25,296,5,2,-1,1
61,2,0.25,406,5,2,-1,1
62,2,0.25,400,5,2,-1,1
63,4,0.25,229,5,2,-1,1
64,0,0.25,720,5,2,-1,1
65,3,0.25,317,5,2,-1,1
66,1,0.25,545,5,2,-1,1
67,5,0.25,161,5,2,-1,1
68,7,0.25,104,5,2,-1,1
69,1,0.25,548,5,2,-1,1
70,2,0.25,404,5,2,-1,1
71,3,0.25,299,5,2,-1,1
72,2,0.25,419,5,2,-1,1
73,4,0.25,237,5,2,-1,1
74,5,0.25,200,5,2,-1,1
75,1,0.25,535,5,2,-1,1
76,3,0.25,300,5,2,-1,1
77,7,0.25,107,5,2,-1,1
78,4,0.25,209,5,2,-1,1
79,3,0.25,305,5,2,-1,1
80,2,0.25,415,5,2,-1,1
81,2,0.25,392,5,2,-1,1
82,4,0.25,215,5,2,-1,1
83,3,0.25,284,5,2,-1,1
84,1,0.25,535,5,2,-1,1
85,2,0.25,404,5,2,-1,1
86,0,0.25,720,5,2,-1,1
87,3,0.25,264,5,2,-1,1
88,3,0.25,304,5,2,-1,1
89,1,0.25,552,5,2,-1,1
90,0,0.25,720,5,2,-1,1
91,2,0.25,389,5,2,-1,1
92,5,0.25,154,5,2,-1,1
93,3,0.25,295,5,2,-1,1
94,2,0.25,432,5,2,-1,1
95,3,0.25,291,5,2,-1,1
96,1,0.25,559,5,2,-1,1
97,6,0.25,112,5,2,-1,1
98,1,0.25,531,5,2,-1,1
99,3,0.25,272,5,2,-1,1
