,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.25,720,5,2,-1,1
1,0,0.25,720,5,2,-1,1
2,1,0.25,516,5,2,-1,1
3,1,0.25,547,5,2,-1,1
4,1,0.25,542,5,2,-1,1
5,1,0.25,535,5,2,-1,1
6,0,0.25,720,5,2,-1,1
7,1,0.25,531,5,2,-1,1
8,0,0.25,720,5,2,-1,1
9,0,0.25,720,5,2,-1,1
10,0,0.25,720,5,2,-1,1
11,1,0.25,550,5,2,-1,1
12,3,0.25,311,5,2,-1,1
13,1,0.25,541,5,2,-1,1
14,0,0.25,720,5,2,-1,1
15,1,0.25,539,5,2,-1,1
16,0,0.25,720,5,2,-1,1
17,1,0.25,532,5,2,-1,1
18,1,0.25,526,5,2,-1,1
19,1,0.25,547,5,2,-1,1
20,1,0.25,541,5,2,-1,1
21,1,0.25,543,5,2,-1,1
22,1,0.25,507,5,2,-1,1
23,0,0.25,720,5,2,-1,1
24,0,0.25,720,5,2,-1,1
25,0,0.25,720,5,2,-1,1
26,1,0.25,526,5,2,-1,1
27,0,0.25,720,5,2,-1,1
28,0,0.25,720,5,2,-1,1
29,1,0.25,521,5,2,-1,1
30,0,0.25,720,5,2,-1,1
31,0,0.25,720,5,2,-1,1
32,0,0.25,720,5,2,-1,1
33,0,0.25,720,5,2,-1,1
34,2,0.25,404,5,2,-1,1
35,0,0.25,720,5,2,-1,1
36,0,0.25,720,5,2,-1,1
37,0,0.25,720,5,2,-1,1
38,1,0.25,553,5,2,-1,1
39,0,0.25,720,5,2,-1,1
40,0,0.25,720,5,2,-1,1
41,0,0.25,720,5,2,-1,1
42,2,0.25,425,5,2,-1,1
43,0,0.25,720,5,2,-1,1
44,0,0.25,720,5,2,-1,1
45,0,0.25,720,5,2,-1,1
46,0,0.25,720,5,2,-1,1
47,0,0.25,720,5,2,-1,1
48,0,0.25,720,5,2,-1,1
49,0,0.25,720,5,2,-1,1
50,0,0.25,720,5,2,-1,1
51,2,0.25,398,5,2,-1,1
52,0,0.25,720,5,2,-1,1
53,1,0.25,540,5,2,-1,1
54,1,0.25,543,5,2,-1,1
55,1,0.25,561,5,2,-1,1
56,2,0.25,418,5,2,-1,1
57,1,0.25,560,5,2,-1,1
58,0,0.25,720,5,2,-1,1
59,1,0.25,561,5,2,-1,1
60,0,0.25,720,5,2,-1,1
61,0,0.25,720,5,2,-1,1
62,1,0.25,555,5,2,-1,1
63,1,0.25,548,5,2,-1,1
64,1,0.25,563,5,2,-1,1
65,2,0.25,419,5,2,-1,1
66,1,0.25,554,5,2,-1,1
67,1,0.25,540,5,2,-1,1
68,2,0.25,406,5,2,-1,1
69,0,0.25,720,5,2,-1,1
70,0,0.25,720,5,2,-1,1
71,1,0.25,552,5,2,-1,1
72,0,0.25,720,5,2,-1,1
73,0,0.25,720,5,2,-1,1
74,0,0.25,720,5,2,-1,1
75,2,0.25,408,5,2,-1,1
76,0,0.25,720,5,2,-1,1
77,2,0.25,371,5,2,-1,1
78,1,0.25,541,5,2,-1,1
79,0,0.25,720,5,2,-1,1
80,1,0.25,557,5,2,-1,1
81,3,0.25,321,5,2,-1,1
82,1,0.25,564,5,2,-1,1
83,0,0.25,720,5,2,-1,1
84,1,0.25,546,5,2,-1,1
85,0,0.25,720,5,2,-1,1
86,1,0.25,541,5,2,-1,1
87,1,0.25,552,5,2,-1,1
88,0,0.25,720,5,2,-1,1
89,0,0.25,720,5,2,-1,1
90,1,0.25,548,5,2,-1,1
91,1,0.25,545,5,2,-1,1
92,0,0.25,720,5,2,-1,1
93,0,0.25,720,5,2,-1,1
94,0,0.25,720,5,2,-1,1
95,0,0.25,720,5,2,-1,1
96,1,0.25,523,5,2,-1,1
97,1,0.25,553,5,2,-1,1
98,0,0.25,720,5,2,-1,1
99,1,0.25,547,5,2,-1,1
