,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.1,582,5,2,-1,1
1,1,0.1,647,5,2,-1,1
2,3,0.1,513,5,2,-1,1
3,1,0.1,648,5,2,-1,1
4,2,0.1,598,5,2,-1,1
5,3,0.1,537,5,2,-1,1
6,2,0.1,581,5,2,-1,1
7,4,0.1,488,5,2,-1,1
8,1,0.1,647,5,2,-1,1
9,2,0.1,570,5,2,-1,1
10,3,0.1,515,5,2,-1,1
11,3,0.1,527,5,2,-1,1
12,3,0.1,530,5,2,-1,1
13,3,0.1,530,5,2,-1,1
14,4,0.1,486,5,2,-1,1
15,5,0.1,429,5,2,-1,1
16,1,0.1,648,5,2,-1,1
17,0,0.1,720,5,2,-1,1
18,0,0.1,720,5,2,-1,1
19,3,0.1,523,5,2,-1,1
20,4,0.1,482,5,2,-1,1
21,3,0.1,526,5,2,-1,1
22,3,0.1,527,5,2,-1,1
23,3,0.1,530,5,2,-1,1
24,2,0.1,584,5,2,-1,1
25,1,0.1,660,5,2,-1,1
26,1,0.1,637,5,2,-1,1
27,2,0.1,590,5,2,-1,1
28,0,0.1,720,5,2,-1,1
29,0,0.1,720,5,2,-1,1
30,2,0.1,574,5,2,-1,1
31,4,0.1,468,5,2,-1,1
32,2,0.1,584,5,2,-1,1
33,0,0.1,720,5,2,-1,1
34,0,0.1,720,5,2,-1,1
35,1,0.1,645,5,2,-1,1
36,1,0.1,655,5,2,-1,1
37,2,0.1,578,5,2,-1,1
38,6,0.1,360,5,2,-1,1
39,0,0.1,720,5,2,-1,1
40,2,0.1,592,5,2,-1,1
41,1,0.1,641,5,2,-1,1
42,1,0.1,661,5,2,-1,1
43,1,0.1,640,5,2,-1,1
44,0,0.1,720,5,2,-1,1
45,4,0.1,475,5,2,-1,1
46,0,0.1,720,5,2,-1,1
47,4,0.1,463,5,2,-1,1
48,4,0.1,461,5,2,-1,1
49,3,0.1,533,5,2,-1,1
50,3,0.1,553,5,2,-1,1
51,3,0.1,531,5,2,-1,1
52,3,0.1,524,5,2,-1,1
53,2,0.1,576,5,2,-1,1
54,4,0.1,482,5,2,-1,1
55,2,0.1,590,5,2,-1,1
56,5,0.1,412,5,2,-1,1
57,6,0.1,394,5,2,-1,1
58,1,0.1,644,5,2,-1,1
59,1,0.1,662,5,2,-1,1
60,2,0.1,589,5,2,-1,1
61,1,0.1,646,5,2,-1,1
62,2,0.1,584,5,2,-1,1
63,4,0.1,471,5,2,-1,1
64,2,0.1,576,5,2,-1,1
65,5,0.1,442,5,2,-1,1
66,1,0.1,653,5,2,-1,1
67,2,0.1,589,5,2,-1,1
68,0,0.1,720,5,2,-1,1
69,0,0.1,720,5,2,-1,1
70,0,0.1,720,5,2,-1,1
71,3,0.1,533,5,2,-1,1
72,1,0.1,658,5,2,-1,1
73,1,0.1,658,5,2,-1,1
74,1,0.1,667,5,2,-1,1
75,5,0.1,427,5,2,-1,1
76,1,0.1,645,5,2,-1,1
77,1,0.1,648,5,2,-1,1
78,0,0.1,720,5,2,-1,1
79,1,0.1,638,5,2,-1,1
80,4,0.1,468,5,2,-1,1
81,2,0.1,582,5,2,-1,1
82,1,0.1,638,5,2,-1,1
83,0,0.1,720,5,2,-1,1
84,1,0.1,652,5,2,-1,1
85,1,0.1,639,5,2,-1,1
86,2,0.1,592,5,2,-1,1
87,3,0.1,500,5,2,-1,1
88,2,0.1,587,5,2,-1,1
89,6,0.1,371,5,2,-1,1
90,1,0.1,639,5,2,-1,1
91,0,0.1,720,5,2,-1,1
92,3,0.1,542,5,2,-1,1
93,4,0.1,464,5,2,-1,1
94,5,0.1,416,5,2,-1,1
95,0,0.1,720,5,2,-1,1
96,0,0.1,720,5,2,-1,1
97,3,0.1,517,5,2,-1,1
98,5,0.1,423,5,2,-1,1
99,3,0.1,517,5,2,-1,1
