,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.15000000000000002,615,5,2,-1,1
1,2,0.15000000000000002,523,5,2,-1,1
2,4,0.15000000000000002,366,5,2,-1,1
3,3,0.15000000000000002,440,5,2,-1,1
4,3,0.15000000000000002,434,5,2,-1,1
5,1,0.15000000000000002,604,5,2,-1,1
6,2,0.15000000000000002,507,5,2,-1,1
7,0,0.15000000000000002,720,5,2,-1,1
8,2,0.15000000000000002,509,5,2,-1,1
9,1,0.15000000000000002,603,5,2,-1,1
10,3,0.15000000000000002,466,5,2,-1,1
11,2,0.15000000000000002,539,5,2,-1,1
12,2,0.15000000000000002,522,5,2,-1,1
13,0,0.15000000000000002,720,5,2,-1,1
14,2,0.15000000000000002,505,5,2,-1,1
15,2,0.15000000000000002,495,5,2,-1,1
16,1,0.15000000000000002,620,5,2,-1,1
17,2,0.15000000000000002,530,5,2,-1,1
18,4,0.15000000000000002,393,5,2,-1,1
19,2,0.15000000000000002,524,5,2,-1,1
20,1,0.15000000000000002,608,5,2,-1,1
21,1,0.15000000000000002,610,5,2,-1,1
22,3,0.15000000000000002,436,5,2,-1,1
23,2,0.15000000000000002,516,5,2,-1,1
24,0,0.15000000000000002,720,5,2,-1,1
25,1,0.15000000000000002,613,5,2,-1,1
26,0,0.15000000000000002,720,5,2,-1,1
27,4,0.15000000000000002,365,5,2,-1,1
28,1,0.15000000000000002,589,5,2,-1,1
29,0,0.15000000000000002,720,5,2,-1,1
30,2,0.15000000000000002,521,5,2,-1,1
31,2,0.15000000000000002,517,5,2,-1,1
32,0,0.15000000000000002,720,5,2,-1,1
33,0,0.15000000000000002,720,5,2,-1,1
34,2,0.15000000000000002,524,5,2,-1,1
35,3,0.15000000000000002,459,5,2,-1,1
36,0,0.15000000000000002,720,5,2,-1,1
37,2,0.15000000000000002,515,5,2,-1,1
38,4,0.15000000000000002,371,5,2,-1,1
39,2,0.15000000000000002,510,5,2,-1,1
40,2,0.15000000000000002,515,5,2,-1,1
41,2,0.15000000000000002,520,5,2,-1,1
42,2,0.15000000000000002,538,5,2,-1,1
43,0,0.15000000000000002,720,5,2,-1,1
44,1,0.15000000000000002,610,5,2,-1,1
45,2,0.15000000000000002,514,5,2,-1,1
46,1,0.15000000000000002,615,5,2,-1,1
47,1,0.15000000000000002,610,5,2,-1,1
48,1,0.15000000000000002,595,5,2,-1,1
49,0,0.15000000000000002,720,5,2,-1,1
50,2,0.15000000000000002,529,5,2,-1,1
51,1,0.15000000000000002,632,5,2,-1,1
52,1,0.15000000000000002,623,5,2,-1,1
53,1,0.15000000000000002,625,5,2,-1,1
54,0,0.15000000000000002,720,5,2,-1,1
55,0,0.15000000000000002,720,5,2,-1,1
56,3,0.15000000000000002,437,5,2,-1,1
57,2,0.15000000000000002,515,5,2,-1,1
58,1,0.15000000000000002,606,5,2,-1,1
59,3,0.15000000000000002,430,5,2,-1,1
60,1,0.15000000000000002,619,5,2,-1,1
61,0,0.15000000000000002,720,5,2,-1,1
62,1,0.15000000000000002,612,5,2,-1,1
63,0,0.15000000000000002,720,5,2,-1,1
64,3,0.15000000000000002,430,5,2,-1,1
65,1,0.15000000000000002,617,5,2,-1,1
66,2,0.15000000000000002,523,5,2,-1,1
67,2,0.15000000000000002,523,5,2,-1,1
68,2,0.15000000000000002,528,5,2,-1,1
69,0,0.15000000000000002,720,5,2,-1,1
70,1,0.15000000000000002,619,5,2,-1,1
71,2,0.15000000000000002,546,5,2,-1,1
72,2,0.15000000000000002,525,5,2,-1,1
73,1,0.15000000000000002,604,5,2,-1,1
74,2,0.15000000000000002,518,5,2,-1,1
75,1,0.15000000000000002,629,5,2,-1,1
76,1,0.15000000000000002,616,5,2,-1,1
77,2,0.15000000000000002,518,5,2,-1,1
78,2,0.15000000000000002,517,5,2,-1,1
79,0,0.15000000000000002,720,5,2,-1,1
80,2,0.15000000000000002,548,5,2,-1,1
81,3,0.15000000000000002,447,5,2,-1,1
82,1,0.15000000000000002,586,5,2,-1,1
83,3,0.15000000000000002,439,5,2,-1,1
84,2,0.15000000000000002,531,5,2,-1,1
85,1,0.15000000000000002,615,5,2,-1,1
86,2,0.15000000000000002,493,5,2,-1,1
87,1,0.15000000000000002,614,5,2,-1,1
88,4,0.15000000000000002,367,5,2,-1,1
89,2,0.15000000000000002,519,5,2,-1,1
90,1,0.15000000000000002,597,5,2,-1,1
91,2,0.15000000000000002,518,5,2,-1,1
92,1,0.15000000000000002,626,5,2,-1,1
93,2,0.15000000000000002,524,5,2,-1,1
94,3,0.15000000000000002,443,5,2,-1,1
95,4,0.15000000000000002,402,5,2,-1,1
96,5,0.15000000000000002,305,5,2,-1,1
97,0,0.15000000000000002,720,5,2,-1,1
98,2,0.15000000000000002,509,5,2,-1,1
99,1,0.15000000000000002,597,5,2,-1,1
