,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.25,720,5,2,-1,1
1,5,0.25,170,5,2,-1,1
2,5,0.25,167,5,2,-1,1
3,0,0.25,720,5,2,-1,1
4,7,0.25,79,5,2,-1,1
5,3,0.25,280,5,2,-1,1
6,5,0.25,179,5,2,-1,1
7,3,0.25,325,5,2,-1,1
8,4,0.25,227,5,2,-1,1
9,2,0.25,394,5,2,-1,1
10,3,0.25,306,5,2,-1,1
11,12,0.25,25,5,2,-1,1
12,4,0.25,208,5,2,-1,1
13,6,0.25,137,5,2,-1,1
14,5,0.25,189,5,2,-1,1
15,2,0.25,400,5,2,-1,1
16,2,0.25,392,5,2,-1,1
17,4,0.25,213,5,2,-1,1
18,1,0.25,543,5,2,-1,1
19,4,0.25,238,5,2,-1,1
20,3,0.25,284,5,2,-1,1
21,3,0.25,292,5,2,-1,1
22,3,0.25,310,5,2,-1,1
23,9,0.25,47,5,2,-1,1
24,2,0.25,369,5,2,-1,1
25,3,0.25,294,5,2,-1,1
26,5,0.25,174,5,2,-1,1
27,3,0.25,303,5,2,-1,1
28,4,0.25,208,5,2,-1,1
29,6,0.25,124,5,2,-1,1
30,3,0.25,294,5,2,-1,1
31,4,0.25,243,5,2,-1,1
32,3,0.25,303,5,2,-1,1
33,0,0.25,720,5,2,-1,1
34,6,0.25,135,5,2,-1,1
35,4,0.25,235,5,2,-1,1
36,5,0.25,171,5,2,-1,1
37,6,0.25,142,5,2,-1,1
38,5,0.25,166,5,2,-1,1
39,2,0.25,397,5,2,-1,1
40,3,0.25,308,5,2,-1,1
41,3,0.25,292,5,2,-1,1
42,3,0.25,319,5,2,-1,1
43,4,0.25,223,5,2,-1,1
44,3,0.25,325,5,2,-1,1
45,4,0.25,210,5,2,-1,1
46,1,0.25,530,5,2,-1,1
47,5,0.25,159,5,2,-1,1
48,3,0.25,311,5,2,-1,1
49,2,0.25,415,5,2,-1,1
50,11,0.25,31,5,2,-1,1
51,6,0.25,120,5,2,-1,1
52,6,0.25,112,5,2,-1,1
53,3,0.25,300,5,2,-1,1
54,5,0.25,171,5,2,-1,1
55,2,0.25,422,5,2,-1,1
56,4,0.25,235,5,2,-1,1
57,3,0.25,305,5,2,-1,1
58,3,0.25,298,5,2,-1,1
59,3,0.25,319,5,2,-1,1
60,5,0.25,169,5,2,-1,1
61,5,0.25,157,5,2,-1,1
62,5,0.25,166,5,2,-1,1
63,4,0.25,240,5,2,-1,1
64,3,0.25,312,5,2,-1,1
65,6,0.25,141,5,2,-1,1
66,4,0.25,227,5,2,-1,1
67,1,0.25,545,5,2,-1,1
68,5,0.25,165,5,2,-1,1
69,9,0.25,62,5,2,-1,1
70,3,0.25,312,5,2,-1,1
71,6,0.25,121,5,2,-1,1
72,2,0.25,395,5,2,-1,1
73,8,0.25,72,5,2,-1,1
74,2,0.25,394,5,2,-1,1
75,3,0.25,300,5,2,-1,1
76,7,0.25,110,5,2,-1,1
77,3,0.25,328,5,2,-1,1
78,5,0.25,174,5,2,-1,1
79,4,0.25,215,5,2,-1,1
80,2,0.25,402,5,2,-1,1
81,3,0.25,315,5,2,-1,1
82,5,0.25,175,5,2,-1,1
83,5,0.25,181,5,2,-1,1
84,3,0.25,297,5,2,-1,1
85,7,0.25,83,5,2,-1,1
86,2,0.25,413,5,2,-1,1
87,4,0.25,221,5,2,-1,1
88,5,0.25,165,5,2,-1,1
89,3,0.25,284,5,2,-1,1
90,5,0.25,164,5,2,-1,1
91,4,0.25,212,5,2,-1,1
92,2,0.25,396,5,2,-1,1
93,9,0.25,60,5,2,-1,1
94,4,0.25,263,5,2,-1,1
95,7,0.25,103,5,2,-1,1
96,2,0.25,430,5,2,-1,1
97,2,0.25,394,5,2,-1,1
98,4,0.25,209,5,2,-1,1
99,1,0.25,534,5,2,-1,1
