,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.35000000000000003,442,5,2,-1,1
1,1,0.35000000000000003,467,5,2,-1,1
2,2,0.35000000000000003,330,5,2,-1,1
3,5,0.35000000000000003,75,5,2,-1,1
4,5,0.35000000000000003,71,5,2,-1,1
5,1,0.35000000000000003,477,5,2,-1,1
6,5,0.35000000000000003,87,5,2,-1,1
7,3,0.35000000000000003,204,5,2,-1,1
8,11,0.35000000000000003,6,5,2,-1,1
9,3,0.35000000000000003,197,5,2,-1,1
10,4,0.35000000000000003,119,5,2,-1,1
11,3,0.35000000000000003,221,5,2,-1,1
12,3,0.35000000000000003,198,5,2,-1,1
13,2,0.35000000000000003,324,5,2,-1,1
14,4,0.35000000000000003,143,5,2,-1,1
15,4,0.35000000000000003,120,5,2,-1,1
16,4,0.35000000000000003,122,5,2,-1,1
17,4,0.35000000000000003,109,5,2,-1,1
18,2,0.35000000000000003,299,5,2,-1,1
19,1,0.35000000000000003,481,5,2,-1,1
20,2,0.35000000000000003,322,5,2,-1,1
21,4,0.35000000000000003,128,5,2,-1,1
22,5,0.35000000000000003,77,5,2,-1,1
23,2,0.35000000000000003,293,5,2,-1,1
24,4,0.35000000000000003,144,5,2,-1,1
25,2,0.35000000000000003,310,5,2,-1,1
26,3,0.35000000000000003,209,5,2,-1,1
27,2,0.35000000000000003,322,5,2,-1,1
28,2,0.35000000000000003,291,5,2,-1,1
29,5,0.35000000000000003,73,5,2,-1,1
30,6,0.35000000000000003,57,5,2,-1,1
31,8,0.35000000000000003,23,5,2,-1,1
32,4,0.35000000000000003,119,5,2,-1,1
33,4,0.35000000000000003,144,5,2,-1,1
34,0,0.35000000000000003,720,5,2,-1,1
35,3,0.35000000000000003,186,5,2,-1,1
36,8,0.35000000000000003,25,5,2,-1,1
37,5,0.35000000000000003,84,5,2,-1,1
38,4,0.35000000000000003,117,5,2,-1,1
39,7,0.35000000000000003,45,5,2,-1,1
40,5,0.35000000000000003,90,5,2,-1,1
41,4,0.35000000000000003,135,5,2,-1,1
42,3,0.35000000000000003,221,5,2,-1,1
43,3,0.35000000000000003,192,5,2,-1,1
44,7,0.35000000000000003,47,5,2,-1,1
45,5,0.35000000000000003,89,5,2,-1,1
46,6,0.35000000000000003,60,5,2,-1,1
47,4,0.35000000000000003,137,5,2,-1,1
48,5,0.35000000000000003,78,5,2,-1,1
49,5,0.35000000000000003,79,5,2,-1,1
50,1,0.35000000000000003,490,5,2,-1,1
51,3,0.35000000000000003,210,5,2,-1,1
52,5,0.35000000000000003,73,5,2,-1,1
53,5,0.35000000000000003,69,5,2,-1,1
54,5,0.35000000000000003,78,5,2,-1,1
55,4,0.35000000000000003,141,5,2,-1,1
56,3,0.35000000000000003,215,5,2,-1,1
57,1,0.35000000000000003,462,5,2,-1,1
58,4,0.35000000000000003,124,5,2,-1,1
59,8,0.35000000000000003,21,5,2,-1,1
60,4,0.35000000000000003,128,5,2,-1,1
61,3,0.35000000000000003,175,5,2,-1,1
62,2,0.35000000000000003,299,5,2,-1,1
63,4,0.35000000000000003,145,5,2,-1,1
64,3,0.35000000000000003,199,5,2,-1,1
65,6,0.35000000000000003,70,5,2,-1,1
66,5,0.35000000000000003,81,5,2,-1,1
67,3,0.35000000000000003,192,5,2,-1,1
68,2,0.35000000000000003,304,5,2,-1,1
69,5,0.35000000000000003,75,5,2,-1,1
70,4,0.35000000000000003,133,5,2,-1,1
71,4,0.35000000000000003,123,5,2,-1,1
72,2,0.35000000000000003,290,5,2,-1,1
73,7,0.35000000000000003,33,5,2,-1,1
74,10,0.35000000000000003,10,5,2,-1,1
75,2,0.35000000000000003,301,5,2,-1,1
76,1,0.35000000000000003,457,5,2,-1,1
77,4,0.35000000000000003,114,5,2,-1,1
78,2,0.35000000000000003,299,5,2,-1,1
79,3,0.35000000000000003,207,5,2,-1,1
80,4,0.35000000000000003,120,5,2,-1,1
81,4,0.35000000000000003,120,5,2,-1,1
82,5,0.35000000000000003,92,5,2,-1,1
83,5,0.35000000000000003,96,5,2,-1,1
84,6,0.35000000000000003,55,5,2,-1,1
85,6,0.35000000000000003,56,5,2,-1,1
86,3,0.35000000000000003,182,5,2,-1,1
87,2,0.35000000000000003,294,5,2,-1,1
88,3,0.35000000000000003,191,5,2,-1,1
89,5,0.35000000000000003,90,5,2,-1,1
90,4,0.35000000000000003,128,5,2,-1,1
91,9,0.35000000000000003,15,5,2,-1,1
92,6,0.35000000000000003,56,5,2,-1,1
93,3,0.35000000000000003,219,5,2,-1,1
94,4,0.35000000000000003,120,5,2,-1,1
95,2,0.35000000000000003,301,5,2,-1,1
96,3,0.35000000000000003,201,5,2,-1,1
97,2,0.35000000000000003,307,5,2,-1,1
98,5,0.35000000000000003,87,5,2,-1,1
99,2,0.35000000000000003,298,5,2,-1,1
