,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,8,0.4,12,5,2,-1,1
1,8,0.4,12,5,2,-1,1
2,4,0.4,91,5,2,-1,1
3,5,0.4,44,5,2,-1,1
4,5,0.4,55,5,2,-1,1
5,3,0.4,158,5,2,-1,1
6,5,0.4,51,5,2,-1,1
7,3,0.4,145,5,2,-1,1
8,4,0.4,118,5,2,-1,1
9,3,0.4,150,5,2,-1,1
10,5,0.4,55,5,2,-1,1
11,5,0.4,51,5,2,-1,1
12,3,0.4,158,5,2,-1,1
13,5,0.4,47,5,2,-1,1
14,5,0.4,55,5,2,-1,1
15,4,0.4,97,5,2,-1,1
16,7,0.4,26,5,2,-1,1
17,7,0.4,19,5,2,-1,1
18,3,0.4,160,5,2,-1,1
19,3,0.4,168,5,2,-1,1
20,4,0.4,96,5,2,-1,1
21,5,0.4,42,5,2,-1,1
22,9,0.4,7,5,2,-1,1
23,7,0.4,22,5,2,-1,1
24,4,0.4,81,5,2,-1,1
25,2,0.4,270,5,2,-1,1
26,5,0.4,50,5,2,-1,1
27,2,0.4,256,5,2,-1,1
28,0,0.4,720,5,2,-1,1
29,3,0.4,166,5,2,-1,1
30,6,0.4,31,5,2,-1,1
31,3,0.4,161,5,2,-1,1
32,6,0.4,34,5,2,-1,1
33,4,0.4,102,5,2,-1,1
34,1,0.4,434,5,2,-1,1
35,3,0.4,158,5,2,-1,1
36,2,0.4,256,5,2,-1,1
37,5,0.4,56,5,2,-1,1
38,2,0.4,264,5,2,-1,1
39,10,0.4,3,5,2,-1,1
40,3,0.4,158,5,2,-1,1
41,2,0.4,250,5,2,-1,1
42,5,0.4,64,5,2,-1,1
43,2,0.4,247,5,2,-1,1
44,9,0.4,9,5,2,-1,1
45,6,0.4,37,5,2,-1,1
46,2,0.4,236,5,2,-1,1
47,4,0.4,78,5,2,-1,1
48,4,0.4,86,5,2,-1,1
49,4,0.4,111,5,2,-1,1
50,5,0.4,59,5,2,-1,1
51,8,0.4,14,5,2,-1,1
52,6,0.4,35,5,2,-1,1
53,3,0.4,179,5,2,-1,1
54,6,0.4,35,5,2,-1,1
55,3,0.4,161,5,2,-1,1
56,3,0.4,144,5,2,-1,1
57,8,0.4,9,5,2,-1,1
58,4,0.4,95,5,2,-1,1
59,6,0.4,33,5,2,-1,1
60,3,0.4,141,5,2,-1,1
61,2,0.4,281,5,2,-1,1
62,6,0.4,29,5,2,-1,1
63,4,0.4,96,5,2,-1,1
64,4,0.4,84,5,2,-1,1
65,2,0.4,251,5,2,-1,1
66,5,0.4,57,5,2,-1,1
67,7,0.4,23,5,2,-1,1
68,1,0.4,442,5,2,-1,1
69,5,0.4,63,5,2,-1,1
70,2,0.4,285,5,2,-1,1
71,3,0.4,185,5,2,-1,1
72,8,0.4,11,5,2,-1,1
73,2,0.4,235,5,2,-1,1
74,2,0.4,279,5,2,-1,1
75,5,0.4,54,5,2,-1,1
76,7,0.4,23,5,2,-1,1
77,4,0.4,90,5,2,-1,1
78,4,0.4,95,5,2,-1,1
79,2,0.4,229,5,2,-1,1
80,0,0.4,720,5,2,-1,1
81,6,0.4,30,5,2,-1,1
82,6,0.4,28,5,2,-1,1
83,4,0.4,95,5,2,-1,1
84,0,0.4,720,5,2,-1,1
85,4,0.4,86,5,2,-1,1
86,6,0.4,32,5,2,-1,1
87,2,0.4,250,5,2,-1,1
88,5,0.4,44,5,2,-1,1
89,7,0.4,17,5,2,-1,1
90,4,0.4,86,5,2,-1,1
91,2,0.4,249,5,2,-1,1
92,3,0.4,158,5,2,-1,1
93,5,0.4,56,5,2,-1,1
94,8,0.4,22,5,2,-1,1
95,5,0.4,68,5,2,-1,1
96,2,0.4,246,5,2,-1,1
97,4,0.4,88,5,2,-1,1
98,8,0.4,17,5,2,-1,1
99,3,0.4,152,5,2,-1,1
