,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,3,0.45,117,5,2,-1,1
1,5,0.45,37,5,2,-1,1
2,7,0.45,13,5,2,-1,1
3,2,0.45,235,5,2,-1,1
4,3,0.45,128,5,2,-1,1
5,6,0.45,19,5,2,-1,1
6,5,0.45,45,5,2,-1,1
7,6,0.45,26,5,2,-1,1
8,6,0.45,15,5,2,-1,1
9,6,0.45,23,5,2,-1,1
10,2,0.45,194,5,2,-1,1
11,1,0.45,403,5,2,-1,1
12,3,0.45,126,5,2,-1,1
13,2,0.45,219,5,2,-1,1
14,2,0.45,215,5,2,-1,1
15,2,0.45,226,5,2,-1,1
16,4,0.45,73,5,2,-1,1
17,5,0.45,36,5,2,-1,1
18,6,0.45,26,5,2,-1,1
19,2,0.45,235,5,2,-1,1
20,3,0.45,107,5,2,-1,1
21,3,0.45,130,5,2,-1,1
22,4,0.45,73,5,2,-1,1
23,4,0.45,64,5,2,-1,1
24,4,0.45,66,5,2,-1,1
25,2,0.45,194,5,2,-1,1
26,2,0.45,228,5,2,-1,1
27,4,0.45,77,5,2,-1,1
28,0,0.45,720,5,2,-1,1
29,5,0.45,32,5,2,-1,1
30,3,0.45,134,5,2,-1,1
31,2,0.45,234,5,2,-1,1
32,4,0.45,69,5,2,-1,1
33,2,0.45,200,5,2,-1,1
34,3,0.45,113,5,2,-1,1
35,3,0.45,129,5,2,-1,1
36,3,0.45,132,5,2,-1,1
37,6,0.45,19,5,2,-1,1
38,4,0.45,75,5,2,-1,1
39,3,0.45,135,5,2,-1,1
40,5,0.45,33,5,2,-1,1
41,3,0.45,117,5,2,-1,1
42,1,0.45,393,5,2,-1,1
43,0,0.45,720,5,2,-1,1
44,4,0.45,55,5,2,-1,1
45,2,0.45,188,5,2,-1,1
46,2,0.45,215,5,2,-1,1
47,1,0.45,388,5,2,-1,1
48,4,0.45,58,5,2,-1,1
49,5,0.45,34,5,2,-1,1
50,3,0.45,127,5,2,-1,1
51,4,0.45,51,5,2,-1,1
52,0,0.45,720,5,2,-1,1
53,2,0.45,212,5,2,-1,1
54,3,0.45,144,5,2,-1,1
55,4,0.45,73,5,2,-1,1
56,3,0.45,113,5,2,-1,1
57,1,0.45,392,5,2,-1,1
58,2,0.45,203,5,2,-1,1
59,3,0.45,121,5,2,-1,1
60,3,0.45,113,5,2,-1,1
61,3,0.45,108,5,2,-1,1
62,3,0.45,97,5,2,-1,1
63,0,0.45,720,5,2,-1,1
64,1,0.45,411,5,2,-1,1
65,5,0.45,35,5,2,-1,1
66,4,0.45,69,5,2,-1,1
67,2,0.45,217,5,2,-1,1
68,3,0.45,131,5,2,-1,1
69,1,0.45,387,5,2,-1,1
70,3,0.45,118,5,2,-1,1
71,4,0.45,68,5,2,-1,1
72,5,0.45,33,5,2,-1,1
73,6,0.45,11,5,2,-1,1
74,4,0.45,59,5,2,-1,1
75,3,0.45,109,5,2,-1,1
76,3,0.45,114,5,2,-1,1
77,1,0.45,399,5,2,-1,1
78,2,0.45,216,5,2,-1,1
79,5,0.45,31,5,2,-1,1
80,3,0.45,126,5,2,-1,1
81,2,0.45,200,5,2,-1,1
82,2,0.45,221,5,2,-1,1
83,3,0.45,126,5,2,-1,1
84,2,0.45,203,5,2,-1,1
85,0,0.45,720,5,2,-1,1
86,3,0.45,114,5,2,-1,1
87,1,0.45,411,5,2,-1,1
88,2,0.45,196,5,2,-1,1
89,2,0.45,205,5,2,-1,1
90,3,0.45,124,5,2,-1,1
91,4,0.45,69,5,2,-1,1
92,3,0.45,104,5,2,-1,1
93,3,0.45,123,5,2,-1,1
94,3,0.45,116,5,2,-1,1
95,0,0.45,720,5,2,-1,1
96,1,0.45,392,5,2,-1,1
97,2,0.45,240,5,2,-1,1
98,2,0.45,228,5,2,-1,1
99,4,0.45,68,5,2,-1,1
