,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,3,0.35000000000000003,192,5,2,-1,1
1,3,0.35000000000000003,212,5,2,-1,1
2,4,0.35000000000000003,128,5,2,-1,1
3,3,0.35000000000000003,199,5,2,-1,1
4,9,0.35000000000000003,18,5,2,-1,1
5,5,0.35000000000000003,89,5,2,-1,1
6,9,0.35000000000000003,7,5,2,-1,1
7,7,0.35000000000000003,31,5,2,-1,1
8,5,0.35000000000000003,73,5,2,-1,1
9,4,0.35000000000000003,107,5,2,-1,1
10,4,0.35000000000000003,132,5,2,-1,1
11,8,0.35000000000000003,24,5,2,-1,1
12,4,0.35000000000000003,115,5,2,-1,1
13,8,0.35000000000000003,24,5,2,-1,1
14,10,0.35000000000000003,13,5,2,-1,1
15,5,0.35000000000000003,76,5,2,-1,1
16,3,0.35000000000000003,204,5,2,-1,1
17,3,0.35000000000000003,205,5,2,-1,1
18,4,0.35000000000000003,137,5,2,-1,1
19,4,0.35000000000000003,118,5,2,-1,1
20,5,0.35000000000000003,93,5,2,-1,1
21,7,0.35000000000000003,38,5,2,-1,1
22,5,0.35000000000000003,81,5,2,-1,1
23,2,0.35000000000000003,302,5,2,-1,1
24,4,0.35000000000000003,134,5,2,-1,1
25,6,0.35000000000000003,51,5,2,-1,1
26,4,0.35000000000000003,131,5,2,-1,1
27,11,0.35000000000000003,5,5,2,-1,1
28,3,0.35000000000000003,182,5,2,-1,1
29,4,0.35000000000000003,118,5,2,-1,1
30,6,0.35000000000000003,50,5,2,-1,1
31,4,0.35000000000000003,148,5,2,-1,1
32,3,0.35000000000000003,196,5,2,-1,1
33,7,0.35000000000000003,45,5,2,-1,1
34,4,0.35000000000000003,139,5,2,-1,1
35,4,0.35000000000000003,132,5,2,-1,1
36,5,0.35000000000000003,88,5,2,-1,1
37,3,0.35000000000000003,194,5,2,-1,1
38,2,0.35000000000000003,287,5,2,-1,1
39,5,0.35000000000000003,75,5,2,-1,1
40,3,0.35000000000000003,198,5,2,-1,1
41,6,0.35000000000000003,59,5,2,-1,1
42,3,0.35000000000000003,190,5,2,-1,1
43,5,0.35000000000000003,69,5,2,-1,1
44,7,0.35000000000000003,29,5,2,-1,1
45,6,0.35000000000000003,52,5,2,-1,1
46,5,0.35000000000000003,81,5,2,-1,1
47,3,0.35000000000000003,204,5,2,-1,1
48,2,0.35000000000000003,296,5,2,-1,1
49,4,0.35000000000000003,120,5,2,-1,1
50,6,0.35000000000000003,46,5,2,-1,1
51,4,0.35000000000000003,127,5,2,-1,1
52,7,0.35000000000000003,43,5,2,-1,1
53,5,0.35000000000000003,77,5,2,-1,1
54,2,0.35000000000000003,313,5,2,-1,1
55,10,0.35000000000000003,11,5,2,-1,1
56,2,0.35000000000000003,285,5,2,-1,1
57,3,0.35000000000000003,178,5,2,-1,1
58,7,0.35000000000000003,40,5,2,-1,1
59,4,0.35000000000000003,134,5,2,-1,1
60,2,0.35000000000000003,302,5,2,-1,1
61,2,0.35000000000000003,312,5,2,-1,1
62,7,0.35000000000000003,33,5,2,-1,1
63,1,0.35000000000000003,462,5,2,-1,1
64,3,0.35000000000000003,197,5,2,-1,1
65,5,0.35000000000000003,69,5,2,-1,1
66,5,0.35000000000000003,99,5,2,-1,1
67,10,0.35000000000000003,4,5,2,-1,1
68,3,0.35000000000000003,212,5,2,-1,1
69,9,0.35000000000000003,13,5,2,-1,1
70,4,0.35000000000000003,138,5,2,-1,1
71,5,0.35000000000000003,99,5,2,-1,1
72,6,0.35000000000000003,52,5,2,-1,1
73,5,0.35000000000000003,91,5,2,-1,1
74,3,0.35000000000000003,207,5,2,-1,1
75,3,0.35000000000000003,215,5,2,-1,1
76,7,0.35000000000000003,22,5,2,-1,1
77,3,0.35000000000000003,208,5,2,-1,1
78,5,0.35000000000000003,95,5,2,-1,1
79,8,0.35000000000000003,21,5,2,-1,1
80,9,0.35000000000000003,14,5,2,-1,1
81,3,0.35000000000000003,199,5,2,-1,1
82,8,0.35000000000000003,22,5,2,-1,1
83,5,0.35000000000000003,85,5,2,-1,1
84,5,0.35000000000000003,81,5,2,-1,1
85,1,0.35000000000000003,462,5,2,-1,1
86,8,0.35000000000000003,27,5,2,-1,1
87,4,0.35000000000000003,115,5,2,-1,1
88,3,0.35000000000000003,209,5,2,-1,1
89,3,0.35000000000000003,199,5,2,-1,1
90,6,0.35000000000000003,49,5,2,-1,1
91,9,0.35000000000000003,19,5,2,-1,1
92,4,0.35000000000000003,143,5,2,-1,1
93,8,0.35000000000000003,21,5,2,-1,1
94,2,0.35000000000000003,322,5,2,-1,1
95,7,0.35000000000000003,34,5,2,-1,1
96,5,0.35000000000000003,94,5,2,-1,1
97,6,0.35000000000000003,54,5,2,-1,1
98,2,0.35000000000000003,307,5,2,-1,1
99,5,0.35000000000000003,75,5,2,-1,1
