,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,1,0.45,389,5,2,-1,1
1,3,0.45,129,5,2,-1,1
2,3,0.45,125,5,2,-1,1
3,4,0.45,76,5,2,-1,1
4,3,0.45,138,5,2,-1,1
5,2,0.45,207,5,2,-1,1
6,2,0.45,223,5,2,-1,1
7,1,0.45,393,5,2,-1,1
8,4,0.45,59,5,2,-1,1
9,2,0.45,201,5,2,-1,1
10,1,0.45,406,5,2,-1,1
11,2,0.45,229,5,2,-1,1
12,2,0.45,213,5,2,-1,1
13,4,0.45,68,5,2,-1,1
14,3,0.45,118,5,2,-1,1
15,3,0.45,106,5,2,-1,1
16,1,0.45,371,5,2,-1,1
17,2,0.45,221,5,2,-1,1
18,4,0.45,76,5,2,-1,1
19,6,0.45,26,5,2,-1,1
20,5,0.45,33,5,2,-1,1
21,4,0.45,65,5,2,-1,1
22,2,0.45,214,5,2,-1,1
23,4,0.45,59,5,2,-1,1
24,4,0.45,61,5,2,-1,1
25,2,0.45,213,5,2,-1,1
26,3,0.45,111,5,2,-1,1
27,4,0.45,70,5,2,-1,1
28,5,0.45,35,5,2,-1,1
29,4,0.45,59,5,2,-1,1
30,8,0.45,4,5,2,-1,1
31,8,0.45,7,5,2,-1,1
32,2,0.45,209,5,2,-1,1
33,4,0.45,65,5,2,-1,1
34,1,0.45,386,5,2,-1,1
35,4,0.45,69,5,2,-1,1
36,7,0.45,14,5,2,-1,1
37,2,0.45,225,5,2,-1,1
38,2,0.45,230,5,2,-1,1
39,4,0.45,74,5,2,-1,1
40,2,0.45,212,5,2,-1,1
41,4,0.45,57,5,2,-1,1
42,4,0.45,63,5,2,-1,1
43,5,0.45,53,5,2,-1,1
44,3,0.45,130,5,2,-1,1
45,3,0.45,96,5,2,-1,1
46,4,0.45,57,5,2,-1,1
47,5,0.45,33,5,2,-1,1
48,3,0.45,108,5,2,-1,1
49,3,0.45,101,5,2,-1,1
50,6,0.45,22,5,2,-1,1
51,2,0.45,217,5,2,-1,1
52,5,0.45,33,5,2,-1,1
53,9,0.45,2,5,2,-1,1
54,5,0.45,36,5,2,-1,1
55,0,0.45,720,5,2,-1,1
56,1,0.45,391,5,2,-1,1
57,5,0.45,42,5,2,-1,1
58,4,0.45,58,5,2,-1,1
59,1,0.45,385,5,2,-1,1
60,6,0.45,18,5,2,-1,1
61,7,0.45,12,5,2,-1,1
62,3,0.45,122,5,2,-1,1
63,4,0.45,68,5,2,-1,1
64,2,0.45,209,5,2,-1,1
65,1,0.45,387,5,2,-1,1
66,2,0.45,218,5,2,-1,1
67,7,0.45,16,5,2,-1,1
68,3,0.45,108,5,2,-1,1
69,3,0.45,120,5,2,-1,1
70,1,0.45,401,5,2,-1,1
71,4,0.45,76,5,2,-1,1
72,3,0.45,114,5,2,-1,1
73,0,0.45,720,5,2,-1,1
74,2,0.45,203,5,2,-1,1
75,1,0.45,403,5,2,-1,1
76,3,0.45,109,5,2,-1,1
77,3,0.45,110,5,2,-1,1
78,4,0.45,74,5,2,-1,1
79,5,0.45,31,5,2,-1,1
80,1,0.45,413,5,2,-1,1
81,6,0.45,22,5,2,-1,1
82,4,0.45,60,5,2,-1,1
83,4,0.45,66,5,2,-1,1
84,3,0.45,123,5,2,-1,1
85,4,0.45,76,5,2,-1,1
86,2,0.45,239,5,2,-1,1
87,0,0.45,720,5,2,-1,1
88,4,0.45,55,5,2,-1,1
89,4,0.45,68,5,2,-1,1
90,4,0.45,70,5,2,-1,1
91,3,0.45,107,5,2,-1,1
92,4,0.45,64,5,2,-1,1
93,3,0.45,109,5,2,-1,1
94,2,0.45,233,5,2,-1,1
95,4,0.45,59,5,2,-1,1
96,2,0.45,221,5,2,-1,1
97,3,0.45,105,5,2,-1,1
98,2,0.45,210,5,2,-1,1
99,3,0.45,104,5,2,-1,1
