,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,3,0.4,150,5,2,-1,1
1,3,0.4,167,5,2,-1,1
2,2,0.4,261,5,2,-1,1
3,2,0.4,267,5,2,-1,1
4,5,0.4,57,5,2,-1,1
5,2,0.4,255,5,2,-1,1
6,4,0.4,104,5,2,-1,1
7,2,0.4,263,5,2,-1,1
8,3,0.4,174,5,2,-1,1
9,2,0.4,271,5,2,-1,1
10,4,0.4,95,5,2,-1,1
11,1,0.4,429,5,2,-1,1
12,4,0.4,90,5,2,-1,1
13,2,0.4,260,5,2,-1,1
14,2,0.4,274,5,2,-1,1
15,2,0.4,235,5,2,-1,1
16,4,0.4,110,5,2,-1,1
17,2,0.4,275,5,2,-1,1
18,2,0.4,272,5,2,-1,1
19,2,0.4,272,5,2,-1,1
20,3,0.4,157,5,2,-1,1
21,3,0.4,159,5,2,-1,1
22,4,0.4,79,5,2,-1,1
23,2,0.4,253,5,2,-1,1
24,1,0.4,434,5,2,-1,1
25,5,0.4,56,5,2,-1,1
26,3,0.4,163,5,2,-1,1
27,3,0.4,181,5,2,-1,1
28,4,0.4,99,5,2,-1,1
29,5,0.4,58,5,2,-1,1
30,1,0.4,449,5,2,-1,1
31,5,0.4,51,5,2,-1,1
32,1,0.4,445,5,2,-1,1
33,3,0.4,165,5,2,-1,1
34,2,0.4,265,5,2,-1,1
35,2,0.4,252,5,2,-1,1
36,4,0.4,98,5,2,-1,1
37,3,0.4,147,5,2,-1,1
38,3,0.4,171,5,2,-1,1
39,3,0.4,155,5,2,-1,1
40,0,0.4,720,5,2,-1,1
41,2,0.4,233,5,2,-1,1
42,3,0.4,152,5,2,-1,1
43,5,0.4,50,5,2,-1,1
44,3,0.4,151,5,2,-1,1
45,1,0.4,454,5,2,-1,1
46,2,0.4,252,5,2,-1,1
47,0,0.4,720,5,2,-1,1
48,2,0.4,264,5,2,-1,1
49,5,0.4,54,5,2,-1,1
50,5,0.4,37,5,2,-1,1
51,4,0.4,89,5,2,-1,1
52,3,0.4,166,5,2,-1,1
53,0,0.4,720,5,2,-1,1
54,4,0.4,84,5,2,-1,1
55,0,0.4,720,5,2,-1,1
56,1,0.4,450,5,2,-1,1
57,3,0.4,141,5,2,-1,1
58,6,0.4,27,5,2,-1,1
59,2,0.4,254,5,2,-1,1
60,4,0.4,99,5,2,-1,1
61,2,0.4,270,5,2,-1,1
62,3,0.4,147,5,2,-1,1
63,6,0.4,32,5,2,-1,1
64,2,0.4,261,5,2,-1,1
65,3,0.4,152,5,2,-1,1
66,4,0.4,84,5,2,-1,1
67,2,0.4,247,5,2,-1,1
68,4,0.4,78,5,2,-1,1
69,3,0.4,166,5,2,-1,1
70,3,0.4,135,5,2,-1,1
71,2,0.4,250,5,2,-1,1
72,4,0.4,85,5,2,-1,1
73,1,0.4,454,5,2,-1,1
74,1,0.4,413,5,2,-1,1
75,3,0.4,136,5,2,-1,1
76,3,0.4,166,5,2,-1,1
77,1,0.4,436,5,2,-1,1
78,2,0.4,260,5,2,-1,1
79,2,0.4,277,5,2,-1,1
80,2,0.4,246,5,2,-1,1
81,0,0.4,720,5,2,-1,1
82,2,0.4,262,5,2,-1,1
83,5,0.4,55,5,2,-1,1
84,1,0.4,449,5,2,-1,1
85,3,0.4,161,5,2,-1,1
86,1,0.4,436,5,2,-1,1
87,3,0.4,160,5,2,-1,1
88,2,0.4,243,5,2,-1,1
89,2,0.4,253,5,2,-1,1
90,3,0.4,151,5,2,-1,1
91,1,0.4,445,5,2,-1,1
92,3,0.4,150,5,2,-1,1
93,1,0.4,439,5,2,-1,1
94,1,0.4,422,5,2,-1,1
95,3,0.4,166,5,2,-1,1
96,3,0.4,161,5,2,-1,1
97,4,0.4,85,5,2,-1,1
98,7,0.4,16,5,2,-1,1
99,4,0.4,90,5,2,-1,1
