,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.2,475,5,2,-1,1
1,2,0.2,454,5,2,-1,1
2,2,0.2,455,5,2,-1,1
3,3,0.2,360,5,2,-1,1
4,4,0.2,285,5,2,-1,1
5,3,0.2,360,5,2,-1,1
6,8,0.2,114,5,2,-1,1
7,3,0.2,393,5,2,-1,1
8,4,0.2,285,5,2,-1,1
9,1,0.2,579,5,2,-1,1
10,5,0.2,237,5,2,-1,1
11,1,0.2,570,5,2,-1,1
12,2,0.2,464,5,2,-1,1
13,3,0.2,377,5,2,-1,1
14,2,0.2,451,5,2,-1,1
15,3,0.2,392,5,2,-1,1
16,3,0.2,384,5,2,-1,1
17,4,0.2,278,5,2,-1,1
18,3,0.2,382,5,2,-1,1
19,3,0.2,372,5,2,-1,1
20,3,0.2,341,5,2,-1,1
21,1,0.2,572,5,2,-1,1
22,4,0.2,316,5,2,-1,1
23,3,0.2,390,5,2,-1,1
24,1,0.2,575,5,2,-1,1
25,1,0.2,566,5,2,-1,1
26,6,0.2,162,5,2,-1,1
27,4,0.2,299,5,2,-1,1
28,4,0.2,269,5,2,-1,1
29,4,0.2,298,5,2,-1,1
30,4,0.2,305,5,2,-1,1
31,5,0.2,253,5,2,-1,1
32,7,0.2,150,5,2,-1,1
33,3,0.2,391,5,2,-1,1
34,4,0.2,299,5,2,-1,1
35,0,0.2,720,5,2,-1,1
36,1,0.2,575,5,2,-1,1
37,4,0.2,298,5,2,-1,1
38,0,0.2,720,5,2,-1,1
39,4,0.2,318,5,2,-1,1
40,5,0.2,242,5,2,-1,1
41,6,0.2,179,5,2,-1,1
42,7,0.2,153,5,2,-1,1
43,4,0.2,296,5,2,-1,1
44,8,0.2,111,5,2,-1,1
45,3,0.2,356,5,2,-1,1
46,1,0.2,570,5,2,-1,1
47,2,0.2,462,5,2,-1,1
48,5,0.2,234,5,2,-1,1
49,2,0.2,461,5,2,-1,1
50,4,0.2,290,5,2,-1,1
51,3,0.2,398,5,2,-1,1
52,2,0.2,459,5,2,-1,1
53,4,0.2,305,5,2,-1,1
54,2,0.2,463,5,2,-1,1
55,4,0.2,270,5,2,-1,1
56,4,0.2,279,5,2,-1,1
57,3,0.2,356,5,2,-1,1
58,4,0.2,292,5,2,-1,1
59,2,0.2,467,5,2,-1,1
60,4,0.2,263,5,2,-1,1
61,4,0.2,314,5,2,-1,1
62,2,0.2,472,5,2,-1,1
63,3,0.2,386,5,2,-1,1
64,4,0.2,294,5,2,-1,1
65,0,0.2,720,5,2,-1,1
66,3,0.2,351,5,2,-1,1
67,1,0.2,556,5,2,-1,1
68,3,0.2,362,5,2,-1,1
69,4,0.2,300,5,2,-1,1
70,3,0.2,371,5,2,-1,1
71,2,0.2,459,5,2,-1,1
72,1,0.2,565,5,2,-1,1
73,3,0.2,370,5,2,-1,1
74,1,0.2,572,5,2,-1,1
75,3,0.2,366,5,2,-1,1
76,1,0.2,576,5,2,-1,1
77,3,0.2,396,5,2,-1,1
78,1,0.2,588,5,2,-1,1
79,3,0.2,371,5,2,-1,1
80,6,0.2,192,5,2,-1,1
81,2,0.2,469,5,2,-1,1
82,7,0.2,142,5,2,-1,1
83,4,0.2,288,5,2,-1,1
84,3,0.2,355,5,2,-1,1
85,3,0.2,382,5,2,-1,1
86,5,0.2,246,5,2,-1,1
87,4,0.2,297,5,2,-1,1
88,2,0.2,469,5,2,-1,1
89,4,0.2,295,5,2,-1,1
90,6,0.2,198,5,2,-1,1
91,6,0.2,183,5,2,-1,1
92,1,0.2,577,5,2,-1,1
93,3,0.2,366,5,2,-1,1
94,4,0.2,292,5,2,-1,1
95,5,0.2,228,5,2,-1,1
96,2,0.2,467,5,2,-1,1
97,2,0.2,469,5,2,-1,1
98,1,0.2,581,5,2,-1,1
99,4,0.2,304,5,2,-1,1
