,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,2,0.05,656,5,2,-1,1
1,1,0.05,696,5,2,-1,1
2,3,0.05,617,5,2,-1,1
3,4,0.05,592,5,2,-1,1
4,4,0.05,587,5,2,-1,1
5,2,0.05,641,5,2,-1,1
6,7,0.05,515,5,2,-1,1
7,3,0.05,616,5,2,-1,1
8,2,0.05,662,5,2,-1,1
9,2,0.05,638,5,2,-1,1
10,3,0.05,616,5,2,-1,1
11,4,0.05,575,5,2,-1,1
12,3,0.05,609,5,2,-1,1
13,4,0.05,597,5,2,-1,1
14,2,0.05,649,5,2,-1,1
15,4,0.05,587,5,2,-1,1
16,4,0.05,604,5,2,-1,1
17,5,0.05,558,5,2,-1,1
18,3,0.05,616,5,2,-1,1
19,1,0.05,687,5,2,-1,1
20,3,0.05,626,5,2,-1,1
21,4,0.05,567,5,2,-1,1
22,5,0.05,574,5,2,-1,1
23,1,0.05,681,5,2,-1,1
24,4,0.05,584,5,2,-1,1
25,6,0.05,537,5,2,-1,1
26,3,0.05,621,5,2,-1,1
27,4,0.05,588,5,2,-1,1
28,3,0.05,608,5,2,-1,1
29,2,0.05,653,5,2,-1,1
30,3,0.05,613,5,2,-1,1
31,2,0.05,665,5,2,-1,1
32,1,0.05,694,5,2,-1,1
33,6,0.05,528,5,2,-1,1
34,5,0.05,552,5,2,-1,1
35,1,0.05,677,5,2,-1,1
36,3,0.05,600,5,2,-1,1
37,2,0.05,648,5,2,-1,1
38,4,0.05,585,5,2,-1,1
39,0,0.05,720,5,2,-1,1
40,4,0.05,570,5,2,-1,1
41,3,0.05,628,5,2,-1,1
42,6,0.05,536,5,2,-1,1
43,2,0.05,670,5,2,-1,1
44,4,0.05,599,5,2,-1,1
45,7,0.05,508,5,2,-1,1
46,6,0.05,523,5,2,-1,1
47,1,0.05,688,5,2,-1,1
48,2,0.05,658,5,2,-1,1
49,2,0.05,643,5,2,-1,1
50,4,0.05,576,5,2,-1,1
51,2,0.05,644,5,2,-1,1
52,1,0.05,682,5,2,-1,1
53,2,0.05,655,5,2,-1,1
54,2,0.05,641,5,2,-1,1
55,5,0.05,550,5,2,-1,1
56,3,0.05,610,5,2,-1,1
57,2,0.05,661,5,2,-1,1
58,2,0.05,652,5,2,-1,1
59,5,0.05,563,5,2,-1,1
60,8,0.05,476,5,2,-1,1
61,4,0.05,593,5,2,-1,1
62,4,0.05,576,5,2,-1,1
63,5,0.05,553,5,2,-1,1
64,5,0.05,572,5,2,-1,1
65,2,0.05,633,5,2,-1,1
66,5,0.05,565,5,2,-1,1
67,2,0.05,657,5,2,-1,1
68,0,0.05,720,5,2,-1,1
69,1,0.05,686,5,2,-1,1
70,3,0.05,623,5,2,-1,1
71,3,0.05,606,5,2,-1,1
72,6,0.05,547,5,2,-1,1
73,2,0.05,641,5,2,-1,1
74,4,0.05,606,5,2,-1,1
75,4,0.05,600,5,2,-1,1
76,8,0.05,478,5,2,-1,1
77,4,0.05,573,5,2,-1,1
78,2,0.05,643,5,2,-1,1
79,2,0.05,665,5,2,-1,1
80,2,0.05,655,5,2,-1,1
81,4,0.05,585,5,2,-1,1
82,1,0.05,690,5,2,-1,1
83,3,0.05,625,5,2,-1,1
84,3,0.05,637,5,2,-1,1
85,5,0.05,566,5,2,-1,1
86,1,0.05,689,5,2,-1,1
87,5,0.05,560,5,2,-1,1
88,3,0.05,626,5,2,-1,1
89,3,0.05,612,5,2,-1,1
90,7,0.05,514,5,2,-1,1
91,1,0.05,684,5,2,-1,1
92,2,0.05,660,5,2,-1,1
93,3,0.05,603,5,2,-1,1
94,0,0.05,720,5,2,-1,1
95,2,0.05,659,5,2,-1,1
96,3,0.05,609,5,2,-1,1
97,5,0.05,568,5,2,-1,1
98,5,0.05,546,5,2,-1,1
99,6,0.05,547,5,2,-1,1
