,N_birds,p_call,num_nocall_clips,pos_mu,pos_sd,neg_mu,neg_sd
0,0,0.3,720,5,2,-1,1
1,7,0.3,59,5,2,-1,1
2,7,0.3,55,5,2,-1,1
3,7,0.3,62,5,2,-1,1
4,8,0.3,45,5,2,-1,1
5,6,0.3,76,5,2,-1,1
6,4,0.3,159,5,2,-1,1
7,3,0.3,260,5,2,-1,1
8,4,0.3,155,5,2,-1,1
9,5,0.3,132,5,2,-1,1
10,5,0.3,134,5,2,-1,1
11,7,0.3,67,5,2,-1,1
12,5,0.3,113,5,2,-1,1
13,5,0.3,126,5,2,-1,1
14,2,0.3,348,5,2,-1,1
15,5,0.3,121,5,2,-1,1
16,3,0.3,234,5,2,-1,1
17,3,0.3,258,5,2,-1,1
18,6,0.3,91,5,2,-1,1
19,3,0.3,253,5,2,-1,1
20,6,0.3,85,5,2,-1,1
21,8,0.3,29,5,2,-1,1
22,3,0.3,242,5,2,-1,1
23,3,0.3,277,5,2,-1,1
24,7,0.3,56,5,2,-1,1
25,5,0.3,124,5,2,-1,1
26,5,0.3,121,5,2,-1,1
27,2,0.3,349,5,2,-1,1
28,4,0.3,171,5,2,-1,1
29,6,0.3,69,5,2,-1,1
30,5,0.3,112,5,2,-1,1
31,3,0.3,248,5,2,-1,1
32,3,0.3,234,5,2,-1,1
33,6,0.3,83,5,2,-1,1
34,7,0.3,64,5,2,-1,1
35,6,0.3,71,5,2,-1,1
36,6,0.3,92,5,2,-1,1
37,1,0.3,519,5,2,-1,1
38,5,0.3,125,5,2,-1,1
39,7,0.3,49,5,2,-1,1
40,5,0.3,107,5,2,-1,1
41,7,0.3,66,5,2,-1,1
42,6,0.3,70,5,2,-1,1
43,4,0.3,162,5,2,-1,1
44,1,0.3,526,5,2,-1,1
45,5,0.3,133,5,2,-1,1
46,1,0.3,516,5,2,-1,1
47,4,0.3,170,5,2,-1,1
48,3,0.3,270,5,2,-1,1
49,8,0.3,33,5,2,-1,1
50,8,0.3,33,5,2,-1,1
51,5,0.3,114,5,2,-1,1
52,8,0.3,43,5,2,-1,1
53,4,0.3,164,5,2,-1,1
54,7,0.3,57,5,2,-1,1
55,7,0.3,59,5,2,-1,1
56,4,0.3,154,5,2,-1,1
57,7,0.3,55,5,2,-1,1
58,9,0.3,25,5,2,-1,1
59,5,0.3,114,5,2,-1,1
60,11,0.3,13,5,2,-1,1
61,2,0.3,338,5,2,-1,1
62,3,0.3,249,5,2,-1,1
63,6,0.3,96,5,2,-1,1
64,4,0.3,144,5,2,-1,1
65,1,0.3,501,5,2,-1,1
66,5,0.3,127,5,2,-1,1
67,5,0.3,126,5,2,-1,1
68,5,0.3,127,5,2,-1,1
69,4,0.3,170,5,2,-1,1
70,7,0.3,57,5,2,-1,1
71,5,0.3,130,5,2,-1,1
72,4,0.3,167,5,2,-1,1
73,6,0.3,84,5,2,-1,1
74,7,0.3,57,5,2,-1,1
75,4,0.3,187,5,2,-1,1
76,11,0.3,15,5,2,-1,1
77,6,0.3,90,5,2,-1,1
78,6,0.3,88,5,2,-1,1
79,3,0.3,253,5,2,-1,1
80,3,0.3,231,5,2,-1,1
81,5,0.3,128,5,2,-1,1
82,6,0.3,83,5,2,-1,1
83,7,0.3,55,5,2,-1,1
84,5,0.3,120,5,2,-1,1
85,2,0.3,345,5,2,-1,1
86,4,0.3,204,5,2,-1,1
87,6,0.3,87,5,2,-1,1
88,3,0.3,264,5,2,-1,1
89,4,0.3,165,5,2,-1,1
90,0,0.3,720,5,2,-1,1
91,8,0.3,29,5,2,-1,1
92,9,0.3,25,5,2,-1,1
93,6,0.3,82,5,2,-1,1
94,4,0.3,163,5,2,-1,1
95,3,0.3,252,5,2,-1,1
96,2,0.3,365,5,2,-1,1
97,4,0.3,165,5,2,-1,1
98,7,0.3,68,5,2,-1,1
99,10,0.3,21,5,2,-1,1
